cell_id,cell_type
c_1_20_802,Lymphoid-Other
c_1_20_803,Lymphoid-Other
c_1_20_804,Lymphoid-Other
c_1_20_805,Lymphoid-Plasma
c_1_20_806,Epithelial
c_1_20_807,Lymphoid-Other
c_1_20_808,Epithelial
c_1_20_809,Endothelial
c_1_20_810,Mesenchymal-Stromal
c_1_20_811,Mesenchymal-Stromal
c_1_20_812,Lymphoid-Plasma
c_1_20_813,Lymphoid-Other
c_1_20_814,Lymphoid-Plasma
c_1_20_815,Myeloid
c_1_20_816,Lymphoid-T
c_1_20_817,Lymphoid-Other
c_1_20_818,Lymphoid-T
c_1_20_819,Stem
c_1_20_820,Epithelial
c_1_20_821,Lymphoid-DC
c_1_20_822,Lymphoid-Other
c_1_20_823,Stem
c_1_20_824,Lymphoid-Plasma
c_1_20_825,Epithelial
c_1_20_826,None
c_1_20_827,Mesenchymal-Stromal
c_1_20_828,Endothelial
c_1_20_829,Lymphoid-Other
c_1_20_830,Epithelial
c_1_20_831,Lymphoid-Other
c_1_20_832,Lymphoid-T
c_1_20_833,Mesenchymal-Stromal
c_1_20_834,Lymphoid-Plasma
c_1_20_835,Lymphoid-Plasma
c_1_20_836,Lymphoid-Other
c_1_20_837,Lymphoid-Plasma
c_1_20_838,Lymphoid-T
c_1_20_839,Lymphoid-T
c_1_20_840,Neuronal-Glial
