cell_id,4-1BB,Bcl-2,CCR7,CD123,CD14,CD15,CD16,CD31,CD34,CD39,CD40,CD45RA,CD68,FABP4,FOXP3,GITR,GZMA,ICAM1,ICOS,IDO1,IL-18,IgD,Ki-67,LAMP1,PD-1,PD-L2,VISTA,Vimentin,iNOS,pan-RAS
c_1_20_64,1.758008,1.0522236,-0.08261828,-0.08653887,-0.014620406,-0.34132317,-0.953331,-0.41430613,-1.0416989,0.47028872,2.0274963,2.1937597,0.9975108,-0.985084,0.15086958,-0.76180243,-1.1562253,1.3093423,-0.71907735,-0.47672504,0.67954224,-0.4319553,0.19002292,1.8865818,-0.4596224,-0.46334043,-0.047134697,0.7880983,0.27532828,-0.17903218
c_1_20_65,0.768632,0.54074687,0.5150259,-0.4911228,-0.34596053,-0.8855429,-0.6948657,-0.43145424,-1.339847,-0.22236134,2.075862,2.311519,-0.8966971,-1.2825316,-0.08104629,-1.0413052,-1.0116087,1.0628245,-0.550104,-0.24014077,-0.3734788,0.43400896,-0.4961906,-0.30062354,0.032708194,-1.3163686,-0.505973,0.2531633,0.013083981,-0.951151
c_1_20_66,0.015971452,1.8553954,3.9282541,0.080832005,0.4337026,-1.0005132,-0.845594,0.09785694,-0.6871206,0.7281845,1.9157608,1.5339491,-0.8213347,-0.30392033,0.8925938,-0.4450472,-0.113191426,0.4858344,0.28622696,3.3936408,0.5362846,0.17940046,-0.24124423,0.44108486,0.62566775,-0.21091655,0.95450735,0.5305357,-0.026240073,0.2578259
c_1_20_67,-0.38691223,1.0792997,2.935497,0.5798377,0.24271804,-1.1881658,-1.0919046,-0.14951362,-0.8695148,1.0083588,1.8138691,0.6790558,-2.1207948,-1.0943637,0.23536557,-1.0875157,-0.39478955,1.314833,1.5459436,1.059451,0.8522225,0.8245115,-1.2894028,-0.29332697,0.8729714,-0.86817694,0.38054314,0.2576663,0.80592954,0.3477269
c_1_20_68,0.921576,0.4434981,0.41329774,0.39963296,-0.20435363,-1.0390974,-1.0536716,-1.6736915,-1.0964097,-0.1865284,1.767067,1.493196,-1.3838218,-1.187433,-0.12775797,-0.22481562,-1.119814,-0.62702775,1.140729,-0.21987824,-0.057735156,-0.971121,-1.6210958,0.14055513,0.11856838,-1.0662411,-0.30417308,0.18745352,-0.72693133,-1.1888974
c_1_20_69,-1.7150849,-0.9063525,-0.68348414,-1.5113461,-1.6747868,-0.8077302,-1.4271332,-0.2688524,-1.2131306,-1.2116498,0.96994513,1.0580815,-2.229106,-2.0544255,-1.3967421,-1.5471075,-1.6121367,0.19381069,-0.21574748,-1.340972,-1.229635,0.26799455,0.6941713,-1.5044816,-0.6438079,-1.2210499,-2.0980527,-1.0890118,0.18053913,-0.41616586
c_1_20_70,1.3814613,1.0496659,2.6376646,0.8283644,0.58047175,-1.3100089,-1.3105339,-0.09772662,-0.9022042,0.2939389,2.223223,1.5309638,-0.8978037,-0.99616206,0.58928424,-0.9831493,-0.53254557,0.11771554,0.021086596,1.5021122,1.5952681,-0.971121,-0.4229053,0.31771383,0.7983101,0.26631302,1.5825609,0.1296175,0.1919095,0.16877247
c_1_20_71,-1.2048324,1.9501408,1.3839786,-0.4252678,0.7804511,-1.0963448,-1.562483,-0.5531254,-0.69599026,0.43884027,1.4845134,1.4331675,-1.1813432,-0.7632791,1.1022878,-0.68633705,-0.40036026,-0.12916207,-0.46017456,1.435545,0.4695006,0.100155555,-1.2083914,0.13228972,0.7525201,-1.3733317,0.99285376,0.3376405,0.58309084,-0.19944087
c_1_20_72,1.3415754,1.1217002,-0.5027215,0.42247188,-0.14670914,-0.8423269,-0.9562743,-0.42071173,-0.6007977,0.09977362,2.4201305,2.3868864,-0.72950035,-0.95714897,1.1014912,-0.11820876,-0.38923305,1.1955462,-0.5028295,0.3310426,0.06716184,-0.010925608,0.16740707,0.25331637,0.21214494,-0.2176015,-0.16228437,0.5773391,-0.36989844,-0.48455918
c_1_20_73,0.3875036,0.87311006,4.1086683,1.3423246,0.8126528,-0.8423269,-0.6534331,-0.099421896,-0.58880687,1.1691177,2.8016481,0.1456124,-1.2863271,-0.3104519,1.1520805,-0.72131884,-1.08146,0.8341478,1.5899652,0.8884687,0.94303334,0.91700697,0.16851588,0.55045485,2.4062784,-0.06871744,1.2135615,0.3766625,0.6619264,0.38603705
c_1_20_74,-0.31239808,1.741504,1.5020456,0.11239126,-0.021907259,-1.1325085,-1.0380267,-0.20881341,0.8746829,-0.14142543,0.87931263,1.4366469,-1.7646698,-0.6405299,0.57884043,-1.3912784,-0.8759239,0.504168,-0.20335977,0.38979265,-0.1559596,-0.27035064,-1.1070943,-0.01276057,-0.20493548,-0.7986344,-0.088619396,0.32429972,0.84265506,0.09250119
c_1_20_75,1.9455373,0.49949202,-0.46104613,-0.16182514,0.6528631,-0.546139,-0.42031223,0.55356044,-1.0501328,0.015000201,1.3961731,2.1073081,0.6690506,-0.9423356,0.23643282,-0.32791033,-0.5744065,2.03588,1.236755,-0.14682749,0.12084863,0.19672926,0.0073831994,1.7825564,2.33998,-0.019948589,0.0915773,0.8207781,-0.22024594,-0.6173767
c_1_20_76,0.39841068,-0.7287632,-0.2517116,-1.7646658,-0.46794885,-0.61998713,-0.9981034,0.27306333,-0.942529,-1.2272056,1.7518067,1.3999113,-2.0791402,-1.2744389,0.44260734,-1.3096334,-1.0637879,1.8698757,-0.3407865,-0.7824,-0.41443366,0.48159668,2.8726337,-0.24794647,-0.6369992,-0.4887199,-1.4153368,-0.8293778,0.26425922,0.3199131
c_1_20_77,-0.63956445,1.6835483,2.0677054,0.25522164,-0.39697966,-1.3508226,-0.49187604,-0.30577457,1.3661468,0.10146943,1.0256838,1.038585,-2.0555959,-1.0133986,0.19450165,-1.6005591,-0.9944874,0.23405665,0.3548704,0.7123623,-0.43182236,-0.35319486,-0.9866555,0.29790542,0.12715946,-0.7921233,0.72098947,0.5900034,-0.0011715103,0.4928212
c_1_20_78,0.22465736,0.9328255,-0.023881327,-0.69656926,-0.2941609,-0.89751303,-1.185132,-1.2024598,-1.175391,-0.66030586,1.6703788,1.671626,-1.3873982,-1.2276597,-0.60482985,-0.8795653,-1.0713438,1.0271857,0.8645504,-0.45267087,-0.42645854,-1.0020164,-0.6473084,0.05696081,0.10513637,-1.7264348,-0.17714773,0.43715417,0.2258647,-0.3281037
c_1_20_79,0.21501139,0.8703097,2.5743845,0.28836128,-0.079358704,-1.4462144,-0.7223033,-0.34573552,-0.598541,1.1981124,1.439748,1.0561024,-0.98036504,-1.0503775,-0.14349419,-0.7543162,-0.5583651,0.89025617,-0.6213017,3.605697,0.33481476,-0.47133496,-0.94320774,0.046639025,0.87431735,-0.24031231,0.8542782,0.092632115,0.37763578,-0.17529032
c_1_20_80,-0.29896295,2.614696,-0.13755335,0.041837636,0.33682185,-1.0696945,-1.4393117,-0.40158302,-0.47589487,0.42402992,1.6596775,1.989536,-1.8742776,-0.89851785,0.279884,-1.2816393,-0.7481315,0.8118488,-1.0595927,-0.49323934,0.13987978,-0.23287432,-1.4981407,0.06422304,0.24846354,-0.9926993,-0.055237357,0.37669852,-0.04209922,-0.56693083
c_1_20_81,-0.7202365,-1.3928344,-0.8956205,-2.198431,-1.6643369,-0.9216966,-1.0349175,0.08455617,-1.3202425,-1.1713299,0.45819113,0.4496152,-2.0555959,-2.2530882,-1.2591769,-1.6372538,-1.1614764,0.17860995,0.7650646,-1.3495318,-1.3395702,0.7992338,1.467018,-1.2264928,-1.2083669,-0.9295666,-1.9583935,-0.71525246,-0.10405458,-1.056027
c_1_20_82,4.314245,1.016114,1.0673183,-0.48761088,1.0351639,-0.9216966,-0.08339062,0.28852513,-0.24633452,0.5529426,1.5168188,0.7617068,-0.6983534,-1.2755933,0.4166024,-0.722138,-0.28624272,0.35511664,-0.057607345,0.25611255,4.7069683,-0.04594889,0.08758032,0.4075909,1.0745903,-0.12018094,1.6560899,0.56105584,-0.10106118,0.4500011
c_1_20_83,1.5285698,0.83259064,-0.2529457,-0.49640036,0.7936452,-0.83072007,-0.63908094,-0.10111947,-0.49590945,-0.0032091166,1.7823117,1.6964531,-0.49219635,-0.8349374,0.35672975,-0.7945112,-1.1120894,1.52072,-0.023496274,-0.19837518,0.16710055,-0.25025967,0.07831371,0.82101804,0.1347671,-0.3934183,-0.29417014,0.8530523,0.17672537,0.072841235
c_1_20_84,-1.2900345,1.3098639,0.64387834,-1.1863494,-0.5189616,-1.1740881,-0.5157861,0.7495,1.2280892,0.27978653,0.9280436,1.5192707,-0.67409307,1.8063571,-0.089376,-0.63202137,-0.03309426,-1.554209,-1.0739397,-0.6724793,-1.1627584,0.6955818,-0.8873655,0.03819247,-0.7244087,-0.23693326,0.64800715,0.67010814,0.24904446,-0.101165466
c_1_20_85,-0.70151395,0.32035875,0.9010587,0.17427893,0.6728912,-0.8191881,-1.0380267,1.6705956,3.0803246,1.1908103,0.51236075,0.46149406,-0.7823999,0.18077518,-0.055017397,-1.3305782,-0.3580084,1.0376385,-0.3640932,0.6948293,0.42047676,0.0148728695,-0.7730524,0.55617356,-0.07130518,-0.42810425,1.8892484,0.6488348,-0.75810146,0.26610145
c_1_20_86,0.5114824,-0.6506456,-0.78591895,-0.9811957,0.20872037,-0.6406689,-0.8401341,0.1998951,0.0997088,-0.8554469,0.9467312,0.7795356,-1.510114,-1.3105179,-0.5639857,-1.3570156,-1.1431515,1.8446562,1.5319028,-0.8199401,-0.95599097,0.7083615,1.4790032,-0.36878073,3.5835562,1.9398506,-0.09632313,0.17529495,-0.48351926,-0.030590646
c_1_20_87,0.72911626,1.4189774,4.4239783,0.14622593,0.1583572,-1.2071105,-1.4806428,-0.031562988,-0.8493733,1.6045518,2.892015,0.9770453,-1.1163037,-0.6413814,0.9113546,-0.9577405,-0.12628247,0.9910566,0.9107187,0.4708456,0.53183156,0.5419887,0.002562129,1.1377075,0.91496927,-0.33707762,1.193782,0.81868964,0.30063197,0.48189056
c_1_20_88,0.20979898,-0.64259905,-1.044067,-0.84275925,-0.45212537,-0.6406689,-1.0349175,0.26526666,-0.6220468,-0.90363556,1.4163764,1.1052804,-1.5952263,-1.2141644,-0.93450874,-0.9103583,-0.26691127,1.4015212,-0.2949833,-0.60505635,-0.34742907,0.88035935,3.349045,-0.6024728,0.004653344,-0.5656668,-1.3424281,-0.7651753,-0.26449573,0.09490959
c_1_20_89,-1.2822809,1.7166996,0.48294947,-0.14050315,1.2676157,-1.2262584,-1.3676916,-0.5840883,-0.13010809,0.16984229,1.2804409,1.5099183,-1.3795396,-0.6800702,0.9752674,-0.7962007,1.6413898,0.19909264,-0.14555837,0.20429951,0.38183933,0.3850403,-0.71134263,0.13733566,0.68893033,-0.57252777,0.54858583,0.5403314,0.47960135,0.08175561
c_1_20_90,-0.71202403,1.4104664,2.296979,-1.2243252,-0.060817976,-1.0874172,-0.9860317,-0.53441036,0.14843518,-0.40218398,0.95484775,1.9236287,-1.5370309,-0.915935,0.39036652,-0.9568382,-1.3651576,-1.0107261,-0.41498274,0.3976521,-0.31654584,0.2898885,-1.0158268,0.6328948,-0.20604786,-0.68116164,0.016371312,0.5524113,0.5609092,-0.06538032
c_1_20_91,0.8300895,0.012666049,-0.72452426,-1.2147744,-0.2821691,-0.6406689,-0.73748505,0.48525882,-1.294547,-0.18905628,1.0737796,1.0381849,-1.7352165,-1.8915768,-1.2893978,-1.2580433,-1.1275655,1.104361,1.1547369,-1.036331,-1.069395,1.5811548,-0.07685677,-0.6106479,0.40386233,-0.83037597,-0.6571673,0.40364397,-0.10345519,-0.91579217
c_1_20_92,2.0255682,1.3061211,3.5742197,0.2858287,0.37640476,-0.95033133,-1.0072218,-0.2823409,-0.89278144,0.59639764,2.0098681,0.13606659,-1.1237675,-0.74977684,0.5299349,-0.6092201,-0.4606766,-0.28458786,1.8840845,0.31576508,1.9825794,-0.059272166,-1.1696529,-0.09191044,3.3780894,-0.074202694,1.3750247,0.33441392,0.023398,0.3217967
c_1_20_93,-0.68642753,1.4175617,-0.6454746,-0.7080929,-0.29358774,-0.992051,-1.2845937,-0.40581092,0.5224304,-0.2371441,1.3493243,1.8498539,-1.6347655,-0.95121074,0.29980606,-1.8089291,-1.2227846,1.2063113,1.1578358,-0.4862666,-0.22871737,-0.111342184,-0.49308145,0.020253034,1.6294545,-0.4991439,0.1326977,0.54909056,-0.43320322,-0.50095475
c_1_20_94,0.2504024,2.3232403,0.5037613,0.24621977,0.36601782,-1.1325085,-1.2483037,-0.02190595,-0.8787724,0.63711864,1.8586671,2.0465932,-1.4880967,-0.695749,1.6201588,-1.7733616,0.19813499,1.1412327,-0.106964044,0.13454574,1.1799724,0.28262234,-0.15373449,0.80235773,1.4374549,-0.14758287,0.44491956,0.33747518,0.003781587,0.14032574
c_1_20_95,-0.06941126,0.99780893,0.15494023,0.4792106,0.30990168,-0.94210285,-1.1245335,-0.94225216,-0.86032146,-0.5029198,2.2224836,1.5783933,-1.2741468,-0.6396784,0.53958833,-0.6351833,-0.4152852,0.9737304,1.1044734,0.18313381,0.4548081,-0.4291774,-1.1017932,0.3159573,0.27797034,-0.27524897,-0.3338493,0.5011447,0.288917,-0.28549522
c_1_20_96,1.4918784,1.1656252,3.1046395,1.2232379,0.7389955,-0.996277,-0.30185533,0.43316624,-0.38076603,0.36085334,2.651802,1.1653578,-1.5362562,-0.26089045,2.1162496,-0.6100032,0.38663822,0.045716077,0.6200338,1.2671927,2.356901,-0.29580528,-0.015013994,0.14055513,1.7811315,-0.27868685,2.1225939,0.3111308,0.1781569,0.57506865
c_1_20_97,1.8243673,0.009781764,-0.058152344,0.12869175,0.3931943,0.20502312,-0.2905123,0.87826365,-0.74628687,-0.8326758,1.6565604,1.4849259,-1.2072139,-0.88315743,1.216427,-1.0115925,-0.6943444,2.275427,0.40539676,-0.4758599,0.24087843,1.1534142,1.8193102,-0.639488,0.64970315,1.0610055,-0.40676948,-0.19450578,0.39655834,0.46221703
c_1_20_98,0.1407939,-0.9155499,-0.65058887,-1.1259044,-1.2369989,-0.5693064,-0.6776651,0.43431994,-1.1096184,-1.0523728,0.7398735,-0.0035841863,-2.0034163,-1.9465815,-0.85166764,-1.749519,-0.9799172,0.58327955,0.5975351,-0.7896364,-1.5871006,0.9687104,0.78211886,-0.17308421,-0.12526378,-1.0358064,-1.6441809,-0.047596682,0.0026828607,-0.6290083
c_1_20_99,1.1281289,-0.11533429,-0.17520864,-1.2653515,-0.51241744,-0.8776075,-0.62251,0.23629807,-1.1285598,-1.2401544,1.3106462,0.5989082,-1.7087542,-1.6281888,0.29876062,-1.4657243,-0.6418423,0.95177037,-0.07199621,-0.50726885,-0.775234,0.9467453,2.5666184,-0.4557985,-0.62479734,-0.55882657,-1.5368083,-0.94804114,0.072676204,0.00042928578
c_1_20_100,2.5089858,-0.30395103,-0.6730004,-1.3245037,0.55206305,-0.7113919,-1.0726655,0.0019455128,-0.953297,-1.2281262,2.105937,1.2577989,-1.529301,-0.8764727,0.21177635,-0.4523746,-0.717849,2.7163088,0.2200965,-0.65801513,-0.040618572,0.83766544,3.6379728,0.23268905,0.81635624,0.47621724,-0.9264131,-0.113060944,-0.35585272,0.78652024
c_1_20_101,-0.52850884,2.413435,0.9361652,-0.6174306,0.43184903,-1.1416651,-0.61312306,-0.31962997,0.5396991,-0.36076283,0.66061294,0.77158284,-1.3931344,-0.12222077,0.30189532,-0.72131884,-0.53254557,-0.2856479,0.012803895,-0.41636717,-0.2785032,0.13429047,-0.7676863,-0.29781228,0.6474614,-0.43270895,0.5903989,0.6868564,0.791798,0.2108549
c_1_20_102,-0.6305444,2.2065248,0.08107139,-0.089504756,1.7603604,-1.2262584,1.1114302,-0.033179197,1.1401004,1.3190533,1.5299842,1.9888531,-0.54891884,-0.10963966,0.42663082,-1.0534799,-0.51484627,0.4616399,-1.2079868,-0.36370227,-0.3734788,-0.034925874,-0.6131662,0.052024804,-0.12633522,-0.3423826,-0.07918479,0.37967524,0.8742563,0.4365978
c_1_20_103,1.4164572,2.710896,-0.07512022,-0.42868856,1.0686829,-0.94210285,-0.89848757,0.7622928,-0.7057345,0.12731506,2.2713106,1.7434577,-0.9358115,-0.7659903,1.0855033,-1.306507,-1.1095204,1.6679797,0.46788633,-0.48279083,0.439096,0.80592257,-0.11556019,0.5289705,0.9972158,-0.9307196,0.3619022,0.93654454,-0.22950068,-0.060118213
c_1_20_104,0.74868345,-1.1710485,-0.2691035,-0.9151668,0.13503315,-0.42843932,-1.2198958,-0.20881341,-0.9415545,-0.8163567,1.9361058,1.1338857,-1.5177658,-1.4313477,0.2851391,-0.9299151,-0.7832592,2.0052936,0.5789339,-0.71561617,-0.5375401,1.6634533,1.9453295,-0.20565489,0.098388605,-0.036857642,-0.9273678,0.31119698,0.3472419,0.8529678
c_1_20_105,-0.6015013,1.958778,0.49507672,-0.5194069,-0.58040196,-1.4791791,-1.4230956,-0.2441464,-0.69599026,0.30299935,1.9603529,2.5329897,-1.3554524,-1.0848594,1.3717974,-1.3221787,-1.2012656,1.2653409,-0.6136849,-0.5874488,0.31143552,1.4460031,0.47347996,0.24090451,0.15366855,-0.22934866,-0.33452946,0.2334921,0.23455153,0.058975734
c_1_20_106,-0.88798237,1.4561354,1.3607221,-0.6081824,-0.39819914,-1.0347689,-0.76055264,-0.557844,1.0261911,-0.09504839,0.46954155,1.2433308,-1.4133469,0.07775635,0.06389375,-0.35878947,-0.67108905,0.11611941,-0.07488649,-0.38819024,0.25094503,-0.5204221,-0.4387044,-0.4535828,0.071183994,-0.20425174,0.30711767,0.5472576,0.8960387,0.8266159
c_1_20_107,1.0212058,1.7148727,2.2258182,0.7410644,0.7747205,-0.6476165,-0.71978796,-0.19784081,-0.018424468,0.77699906,2.278749,1.5673186,-1.5809058,-0.85938096,1.1716092,-0.39292768,-0.56637114,0.65765905,1.4930944,0.81892437,1.2787273,0.36781934,0.15572149,-0.2902524,2.0642276,0.24058366,1.2872876,0.33266017,0.26114222,0.18206252
c_1_20_108,-1.0211132,1.4140174,0.0554242,-0.3297862,0.8407646,-1.0874172,-1.1146694,-0.7233467,0.23921543,0.13758048,1.4609652,2.074738,-0.53103924,-0.72125983,0.6053517,-0.44212207,-0.38184628,-0.056960013,-0.30470926,-0.49236637,-0.20909426,0.24953076,-0.71307933,-0.07048918,0.20020792,-0.90777296,0.09530732,0.61479914,0.09328042,-0.053707708
c_1_20_109,-0.70034975,1.2250574,0.8509578,-0.04103213,-0.2355994,-0.996277,-0.7631378,-0.19602066,1.9472383,0.8299784,0.78349906,1.4163016,-1.3484257,0.8922005,0.6297582,-0.67907894,-0.85524553,0.47533867,0.1439202,-0.32205796,-0.5319294,-0.31644905,0.2215776,-0.19185565,0.0066697705,0.24398603,0.1415331,0.8706731,1.7680496,0.80775535
c_1_20_110,-0.5188994,1.0013089,1.5201787,-0.015003037,1.6638862,-1.2359099,-1.259098,-0.63062686,-0.4117213,0.3647521,1.538809,1.0050372,-0.006753114,-0.8015581,0.9585811,-0.70987433,-0.33803836,0.15705034,0.83923584,0.4054762,0.83582747,-0.32948104,-0.2577078,0.7884617,1.2174397,-0.33796135,1.3842239,0.33296785,-0.6471556,-0.40053296
c_1_20_111,-0.5992845,2.185504,2.2415457,-0.30691049,-0.32189813,-1.2023557,-0.8871949,-0.47527894,-0.7429295,0.15168941,1.170028,1.8961899,-1.7129974,-1.4664727,-0.6592164,-0.57502663,-0.6564172,0.06571803,1.2852485,-0.38080773,-0.9476184,0.6595663,-0.035207607,1.4300992,0.74109787,-1.0455004,0.36920032,0.4885103,0.11555479,-0.44676203
c_1_20_112,0.79231656,0.37270185,-0.7821092,-0.87145793,-0.48007634,-1.146261,-1.5536531,-0.23850723,-0.9059921,-0.49016705,1.88116,0.97829014,-1.521603,-1.3592149,0.044593267,-0.4450472,-0.8483958,1.5115088,0.68209255,-0.7446446,0.09415814,0.35740188,1.3371534,-0.27719527,1.3476044,0.17632915,-0.6885393,0.1296175,0.43161458,-0.03576571
c_1_20_113,2.2830293,-0.7818932,-0.5584765,-0.9575559,0.5757135,-0.46262792,-1.1478072,0.74858165,-1.006444,-0.7338188,2.1062806,1.303553,-1.1679013,-1.2755933,1.113426,-1.3977568,-1.2417884,2.1453643,0.023840012,-0.48105562,-0.10516597,1.0767167,4.0621624,0.37942898,0.7432443,0.52169025,-1.0893149,0.62901974,0.13792714,0.53546554
c_1_20_114,0.71169376,0.59623635,-0.54743475,-0.9575559,-0.8572415,-0.11061243,-1.2163825,-0.18514858,-0.3974434,-0.923997,1.3794665,1.2031628,-1.4768077,-0.1597497,0.454533,-0.91922855,0.06384186,1.1107054,1.0610449,-0.7446446,-0.65855575,1.0434115,1.0036348,0.38193822,4.642899,1.0506214,0.20416449,-0.6324908,0.32542744,-0.43482065
c_1_20_115,-0.18729405,1.0479593,1.3846275,-1.0736865,-0.76736265,-1.2407556,-1.0663072,-0.51824,-0.86399114,-0.746583,0.6544047,1.3970022,-0.95339376,-1.4677387,-0.21473593,-0.5843047,-0.46258846,-0.022194492,0.4984038,-0.7824,-0.83501905,0.79386353,0.9846979,0.6804572,0.641471,-0.7396515,0.9209567,0.23513182,-0.2942031,-0.92290246
c_1_20_116,1.1432942,1.8146828,0.119929254,-0.15876691,0.5933185,-0.16821508,-1.4230956,-0.19420241,-0.5754458,-0.080978476,2.067305,1.7602298,-1.1852015,-0.9130218,-0.47850868,-0.9649736,-1.1562253,1.2557313,1.2500993,-0.6522631,-0.32679537,0.3363722,-0.5008628,-0.14429763,2.1063418,-0.67910045,0.0711888,0.7483764,0.31309193,-0.14624779
c_1_20_117,1.5359855,0.141003,-0.113077775,-0.50168973,-0.0489006,0.07751124,-0.33253333,0.4830345,-0.5873154,-0.247679,2.3100193,1.7174463,-1.2420434,-1.4438244,0.6390917,-1.0581789,-0.6731932,1.8057231,0.8913175,-0.33476534,0.7406977,1.0687375,3.0183587,-0.20356263,2.0362072,0.09276305,-0.46078035,0.27398595,-0.021185461,0.53149813
c_1_20_118,0.8956239,1.268297,0.20096968,1.0834174,0.32222784,-0.4376988,-1.3030761,-0.5986161,-0.73041445,-0.1565646,2.2950215,2.46693,-0.9167124,-0.39500663,1.3761604,0.0041029495,0.2882995,1.3226892,0.28863406,0.557843,0.6728346,0.44892156,-0.39981234,0.91943043,1.4503568,-0.137873,0.40434912,0.6533257,0.08353636,0.030359952
c_1_20_119,-1.3968738,1.1315458,1.3059447,-0.3795611,-0.3079716,-0.9015211,-0.91845864,-0.70219827,-0.47657976,0.06574433,1.0038401,1.0890468,-1.839455,-1.5622554,-0.6592164,-0.9068194,-0.011180303,0.59129524,0.432421,-0.60598767,-0.5601159,0.5881851,-0.17872015,-0.0015142729,1.2645172,-1.1435677,0.5891951,0.5173736,-0.03188083,0.005499561
c_1_20_120,1.0935899,-0.4641993,-0.7878284,-0.17255804,-0.20055658,-0.13656543,-0.47899446,0.42738426,-0.9050441,-0.78893286,1.8259975,0.8223901,-1.5040147,-1.6864105,0.454533,-1.3138076,-0.45876625,1.8016005,0.60164475,-0.71859694,-0.36955255,0.9492001,2.00456,-0.08187036,0.6294409,-0.70812625,-1.1114494,-0.11316256,0.0059766793,0.21910253
c_1_20_121,2.1120076,-0.30226043,-0.2880154,-0.26660028,0.55964005,-0.44079596,-0.371792,-0.10963771,-0.9174214,-0.7575295,2.0500379,1.3679614,-1.70452,-1.090134,0.9002828,-0.9059357,-0.72430295,2.605811,0.82095265,-0.30630323,0.18576302,0.75990605,2.2192419,-0.27277988,2.6314564,0.85077477,-0.45493937,-0.003001684,0.15747882,0.3583618
c_1_20_122,1.6752776,-0.7690111,-0.4407281,-0.5788283,0.6824965,-0.55603105,-1.059976,1.4109609,2.1613896,-0.022043394,1.6096326,0.3284206,-1.5635483,-0.022367742,0.74436915,-0.8148598,-0.7329383,2.273862,0.40766326,0.29979873,-0.72148037,0.22522105,1.0604308,0.3053688,1.4307148,0.34890792,0.8031694,0.47320256,-0.19096018,0.4996458
c_1_20_123,0.2830335,1.9998245,0.109870985,-0.060009606,-0.072319,-0.85792106,-0.5201749,0.22829078,-0.67273366,0.12930804,1.638192,1.5375242,-1.529301,-0.572675,-0.007110633,-1.2145317,-0.5011784,1.6693137,1.5762358,-0.20724082,-0.21398501,1.2980815,0.3831331,0.112936676,2.4230292,-0.38257608,-0.339982,0.42559665,0.14871873,0.15564047
c_1_20_124,-0.34441933,1.3165833,-0.2703551,0.35205364,0.18265204,-0.65459114,-0.63908094,-0.38271555,0.64910173,0.26128107,1.4244528,1.446414,-1.1507566,-0.20279254,1.1300535,-0.466358,-0.20650911,0.30709016,0.32439438,-0.22361276,0.26895717,-0.19379605,-0.6540404,-0.07593053,0.628687,-0.33178586,0.078727715,0.5126444,-0.0341442,-0.34962657
c_1_20_125,-0.55110765,1.4919258,-0.017751997,0.38144565,1.1957062,-1.0347689,0.64348876,-0.6406272,0.8923194,0.88394266,0.87584466,1.717714,-0.51468277,0.6827246,0.17167522,-0.3251225,-1.1405466,0.31682667,-1.2182884,-0.20724082,-0.19448368,-0.21322218,-0.73052895,-0.06201824,-0.93709606,-0.5249379,-0.02761121,0.07727897,1.8565861,0.05076864
c_1_20_126,2.6828578,-1.0788229,-0.6557244,-1.2363185,0.20234779,-0.42229274,-0.61312306,0.14271644,-1.4382217,-0.91232365,1.839951,1.1205972,-1.7274961,-0.83120215,0.901136,-1.1648939,-0.86670965,1.5372087,0.35254282,-0.93882006,-0.85904306,0.28807467,2.4630375,-0.5554895,0.47227317,-0.48211235,-1.2174873,0.15953624,-0.018945633,0.54420507
c_1_20_127,2.179074,2.3115585,-0.10211219,0.35574737,1.3168038,-0.7775302,-0.9920551,1.2333188,0.73240805,-0.17479546,1.801074,1.6702515,-1.8512967,-0.033158794,0.123269826,-1.1268655,-1.2119989,2.6307766,1.4280175,-0.22211803,0.06498861,0.6595663,0.4975436,0.6073952,2.1349645,0.13957572,0.014699699,0.6424827,0.11806091,0.06958866
c_1_20_128,4.9451337,0.18111314,-0.45958364,-0.07471158,0.16750915,-0.2779592,-0.58991176,0.31391725,-0.25326198,-0.019813592,2.1321445,1.4053924,0.30408403,-0.7168392,0.1277035,-0.5998472,-0.45114216,1.8926044,0.31966385,-0.28991306,1.4777707,0.9057184,1.4733056,1.5684963,1.907052,0.13600953,0.80565387,0.76115537,0.24317715,0.46937627
c_1_20_129,-0.18910602,0.42486584,1.6140355,1.2326136,1.7516333,-0.9135991,-0.9213336,0.40400982,0.11993928,0.8513647,1.3240464,1.2365836,-0.77667964,-0.11956578,1.5435567,-0.5496929,-0.38923305,1.0484287,0.23992282,0.7866342,1.543061,-0.37187234,-1.0838766,0.2815876,0.58063424,-0.09628052,1.0468358,0.74879634,-0.25024346,1.4877989
c_1_20_130,-0.45596746,1.5929761,0.43602,-0.11486716,-0.794982,-1.0829701,-1.0983735,-0.24791871,-0.6428658,0.022574693,1.9322402,2.0758195,-1.3632122,-0.93349826,0.062761515,-0.1988815,-0.13450393,0.68944323,0.72690666,-0.1156338,-0.5615338,1.0789897,-0.23851389,-0.12422161,0.96133715,-0.75132334,-0.22890577,0.33811104,0.28935307,-0.51486
c_1_20_131,2.789162,-0.62461406,-0.37761393,-0.9725722,0.37755507,-0.55603105,-0.7502562,0.39336118,-0.8304296,-0.4743959,1.7863117,0.9401161,-1.2620441,-0.83120215,-0.13501047,-1.469062,-1.3082209,2.1537225,0.10733933,-0.6341729,0.8090376,0.99397975,1.0803986,0.72391,0.02273069,-0.12178353,-0.557766,0.6279447,0.06694894,0.5545526
