cell_id,ACE,CARMN,CCL28,CD38,CD4,CD93,CDKN1A,CLDN4,CLEC5A,COL27A1,CRYAB,CX3CL1,DPP4,HBA1/2,HDAC5,ICOS,IFNAR1,IFNGR2,IL10RB,LAMA4,MAP2K1,NOD2,P2RX5,PDGFB,PDGFRB,SELL,SPRY4,TNXA/B,TYROBP,ZBTB16
c_1_27_329,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,1.7676061293110317,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,1.725791452439168,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,-0.3853634307426847
c_1_27_330,-0.25024934159982004,2.377219642103184,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,1.0423019936772342,1.0212391239639143,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,1.5625906609911302,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,-0.36480503748570153,1.688368845870477,0.9886951668278496,-0.2532891713214675,-0.22316759814732898,1.028151684288555,-0.2660674919867012,2.3786155576713326
c_1_27_331,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,2.118391593412884,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,1.4594127012007148,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,2.015787985600711
c_1_27_332,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,3.3670582539275857,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,4.127627485594747,-0.36480503748570153,3.5640401691101404,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,1.9729927675863514
c_1_27_333,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,3.0184965134640773,-0.24087249502024002,4.2975665686773805,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,2.5389561896363024,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,2.4613154628596003
c_1_27_334,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,1.9806362459337437,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,1.6313375452914411,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,-0.3853634307426847
c_1_27_335,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,-0.3853634307426847
c_1_27_336,-0.25024934159982004,3.062768476393222,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,2.907999899853992,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,-0.3853634307426847
c_1_27_337,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,3.7714908806859806,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,2.2031704487040815,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,3.3134307967939076,-0.3853634307426847
c_1_27_338,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,-0.3853634307426847
c_1_27_339,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,2.6644738254832903
c_1_27_340,-0.25024934159982004,-0.257328415279215,1.6043120711765266,1.855448252146182,-0.25403789804528537,1.3083916860768106,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,1.786197518038557,-0.24087249502024002,-0.22876946538548662,0.9238458504946144,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,1.2008272925988257,2.7961219147205165,-0.3387380917987157,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,-0.3853634307426847
c_1_27_341,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,3.1386633967420288,-0.332752215042342,-0.33286606146945735,4.4918897568209415,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,2.0974624652021263,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,-0.3853634307426847
c_1_27_342,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,1.5330348254331645,-0.21272825630260928,-0.3387380917987157,1.5397272617947486,1.0269931627253372,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,2.7448590323931508,0.9790747068314776
c_1_27_343,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,-0.36480503748570153,2.6240859123785443,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,2.2581761096941206,-0.3853634307426847
c_1_27_344,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,1.3114632176320777,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,1.4436662068727095,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,0.9155389559947904,-0.2721946311770922,-0.36480503748570153,1.5617445962383691,0.9017100105735463,-0.2532891713214675,1.6242712544007332,1.7277848036521721,-0.2660674919867012,0.7310138914539075
c_1_27_345,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,3.316608229359057,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,2.114900138961183
c_1_27_346,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,2.2817142406691153,2.5613516511507504,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,1.5297742117478683,-0.2660674919867012,1.2454867848052853
c_1_27_347,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,1.9770231727994692,-0.22876946538548662,1.3023120932861552,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,1.2900882680466876,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,-0.3853634307426847
c_1_27_348,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,1.3489603020220526,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,1.2838268286478458,-0.2532891713214675,2.195240845103194,2.2436692509773075,-0.2660674919867012,-0.3853634307426847
c_1_27_349,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,3.019829671432742,-0.25403789804528537,3.627670623661493,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,2.226691224175778,-0.21272825630260928,1.7812944461767297,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,1.7551147018768711,-0.2532891713214675,-0.22316759814732898,1.8244648218449881,-0.2660674919867012,-0.3853634307426847
c_1_27_350,-0.25024934159982004,-0.257328415279215,3.551726549886848,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,1.9160905430464685
c_1_27_351,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,2.621833183408425,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,-0.3853634307426847
c_1_27_352,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,2.4508480026013073,-0.24020764232100675,-0.30194916358611634,1.8390286968557965,-0.22876946538548662,2.048840771869931,-0.24669401970535254,-0.24503065918650097,1.7105974320143202,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,1.188744889640135,-0.2721946311770922,-0.36480503748570153,3.1662653528226548,-0.33467362074032003,1.5958070145953558,-0.22316759814732898,1.2175863049902662,-0.2660674919867012,1.726262002168953
c_1_27_353,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,4.867483081034682,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,2.5723599984059344,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,2.2395066541428905
c_1_27_354,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,4.366783857307673,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,-0.3853634307426847
c_1_27_355,-0.25024934159982004,1.9966339683563523,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,2.2205037154831375,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,2.050737093920573,-0.3853634307426847
c_1_27_356,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,1.8181245535506756,-0.25403789804528537,-0.2606875784159757,2.6751893287555837,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,1.4295532448657249,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,-0.3853634307426847
c_1_27_357,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,3.3009456133681367,-0.2380584542366271,2.0158779891151966,-0.2532891713214675,-0.22316759814732898,2.095398979867199,-0.2660674919867012,-0.3853634307426847
c_1_27_358,3.0877245295257887,-0.257328415279215,-0.22326237437479587,2.4700072206356993,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,4.0602284186255,-0.36480503748570153,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,3.5873697536703473,2.3028049451944574,-0.2660674919867012,-0.3853634307426847
c_1_27_359,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,1.3909771886300974,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,1.955982723456785
c_1_27_360,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,2.096976590046182,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,1.866072674246536,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,2.846257174970593,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,1.5567058046018667,2.73498496391048,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,1.7588321482444622
c_1_27_361,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,2.403693986933676,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,2.864005547528737,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,3.1527727951967317,-0.36480503748570153,-0.2380584542366271,-0.33467362074032003,3.992104838271194,-0.22316759814732898,3.2449644350161293,3.401047503054501,-0.3853634307426847
c_1_27_362,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,2.435010598399332,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,-0.3853634307426847
c_1_27_363,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,2.622847572983472,-0.25713663048911384,3.2580555795609714,-0.2783190446283872,3.170989059954156,-0.3387380917987157,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,-0.3853634307426847
c_1_27_364,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,1.628335255971557,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,1.788583831686406,-0.2783190446283872,4.065698675853275,-0.3387380917987157,3.1082379905401503,-0.36480503748570153,2.5093913685431417,-0.33467362074032003,-0.2532891713214675,3.9893888024213995,-0.34683408157564416,-0.2660674919867012,-0.3853634307426847
c_1_27_365,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,2.2092921554429967,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,1.6225616941978405,-0.24087249502024002,1.3795413026464889,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,1.0644802723533389,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,0.8170807816828788,-0.2660674919867012,-0.3853634307426847
c_1_27_366,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,3.529507202480447,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,2.50848335677111,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,-0.3853634307426847
c_1_27_367,3.5953696869068015,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,-0.3853634307426847
c_1_27_368,3.162109635440393,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,3.3999189741281084,-0.30194916358611634,-0.24087249502024002,3.5141221123596633,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,2.8466692064189494,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,2.2723272513448016,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,-0.3853634307426847
c_1_27_369,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,1.5589503600992272,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,2.1187794934560773,-0.3853634307426847
c_1_27_370,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,2.135474822702965,-0.2783190446283872,-0.21272825630260928,1.893033423842776,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,-0.33467362074032003,2.448384266325075,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,-0.3853634307426847
c_1_27_371,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,-0.2783190446283872,-0.21272825630260928,2.1956925341371782,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,2.1636010197150113,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,-0.3853634307426847
c_1_27_372,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,-0.2915123187603954,-0.25403789804528537,1.6462765096766976,1.2255098337716392,1.201655782965956,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,1.3583158721881587,-0.2783190446283872,-0.21272825630260928,1.182656225256355,-0.2721946311770922,-0.36480503748570153,1.9450398792838919,-0.33467362074032003,1.588436375297778,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,-0.3853634307426847
c_1_27_373,-0.25024934159982004,-0.257328415279215,-0.22326237437479587,3.3406350173814405,-0.25403789804528537,-0.2606875784159757,-0.332752215042342,-0.33286606146945735,-0.1810808842273668,-0.24020764232100675,-0.30194916358611634,-0.24087249502024002,-0.22876946538548662,-0.3328499864236233,-0.24669401970535254,-0.24503065918650097,-0.25713663048911384,-0.30610299304920635,2.5002794921930924,-0.21272825630260928,-0.3387380917987157,-0.2721946311770922,-0.36480503748570153,-0.2380584542366271,-0.33467362074032003,-0.2532891713214675,-0.22316759814732898,-0.34683408157564416,-0.2660674919867012,-0.3853634307426847
