cell_id,ADGRG5,BMPR1A,CAMP,CCRL2,CD38,CD68,CDKN1A,CFD,CLEC4A,COL17A1,COL1A2,CSF3,CSK,DNMT1,ETV4,ETV5,GSK3B,HLA-DPB1,ICOSLG,IGHM,ITGAL,KRT1,MMP12,NDRG1,P2RX5,PTEN,PTPRCAP,SELENOP,SELPLG,TNFAIP6
c_1_55_2152,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2153,-0.17895041633038553,3.1841059765253874,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,2.2781866878049937,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,4.505529021095035,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2154,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2155,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2156,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,2.322953699045645,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,2.7329437516475705,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,4.587136503086577,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,2.2938643004929067,-0.2018953953670969,-0.1546219565250536
c_1_55_2158,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,3.7872287315984523,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2159,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2160,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,2.8147129065384062,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,0.9345340323784941,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,2.059576949146632,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,1.6363513869090238,-0.2018953953670969,-0.1546219565250536
c_1_55_2161,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,1.493892611334134,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2162,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,10.512979194573425,-0.27978367883068694,6.941123864733578,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,9.434086311989875,-0.1546219565250536
c_1_55_2163,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,3.052198329163647,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2164,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,2.3634459571606987,-0.2217242116458123,1.9807629071280803,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,4.660951375541597,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,2.23900785289377,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2165,-0.17895041633038553,-0.1948235670616837,4.689051194541182,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,4.935184947552894,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,6.132022909923439,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2166,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,4.833899218167015,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2167,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,4.772635057853159,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2168,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,2.3001576712308185,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,1.7575259201072766,-0.1434149072340118,-0.14816261241973047,6.2129885936307305,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2169,3.8944487132275745,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,2.552275203640662,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,1.4554771635960755,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2170,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2171,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,2.444390344268902,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,3.9797454931319343,-0.19436537328195197,1.6898720490157846,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,2.5879116718927238,3.7089926276467278,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2172,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,4.110811191421313,-0.2018953953670969,-0.1546219565250536
c_1_55_2174,-0.17895041633038553,4.298182164474127,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2175,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,2.3848062751366785,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,1.982091485565089,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,2.3168858487036403,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2176,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,1.2450807692418684,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,2.3016745007926724,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2177,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,2.352089939066581,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,2.768714964774613,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2178,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2179,-0.17895041633038553,4.280850664475668,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,3.1079092689676924,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,4.687978897519076,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,4.660420253378492,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2180,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,9.764193960423128,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,6.4495922611486405,-0.2018953953670969,-0.1546219565250536
c_1_55_2181,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,2.0201750974453523,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2183,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,3.763203192732846,2.7577272631626264,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,1.0838101390131232,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,3.6331819988805045,-0.2018953953670969,-0.1546219565250536
c_1_55_2184,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,4.8536118783680156,-0.19436537328195197,2.295457901871906,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,6.190835659910472,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2185,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,5.925514212706103,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,4.727389890235758
c_1_55_2187,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2188,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,2.8253363494647004,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,6.058489759312923,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2189,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,4.18985079959743,-0.19436537328195197,1.0296812579965169,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,2.8017485443219026,-0.19479268322082677,-0.17428169927092174,2.5131760106124257,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2190,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,4.584111411141142,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,1.7190394814010057,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2191,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2192,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2193,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,1.6872723977113535,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2194,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,6.343896979864874,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2195,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,5.974814414064753
c_1_55_2196,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,6.908275136355399,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2197,-0.17895041633038553,3.183710791036728,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,2.3373196040168716,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,3.0531213692829966,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2198,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,2.287946576244248,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2199,-0.17895041633038553,9.259361916523304,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,3.138152218775237,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
c_1_55_2200,-0.17895041633038553,-0.1948235670616837,-0.18383723915920355,-0.17360359733982902,-0.19605415670039333,-0.2780820347831199,-0.2217242116458123,-0.1970325131813252,-0.19406627927961284,-0.15464130871635387,-0.23694263747152922,-0.1751075545460259,-0.27978367883068694,-0.23806663393695168,-0.19753141633717214,-0.13423128893643152,-0.14672296774276355,-0.24500967581716632,-0.19436537328195197,-0.43118099532421394,-0.1434149072340118,-0.14816261241973047,-0.15439014622966124,-0.2537061342026167,-0.19479268322082677,-0.17428169927092174,-0.2948758615409885,-0.2624998158062537,-0.2018953953670969,-0.1546219565250536
