cell_id,AKT1,ARF1,BBLN,BCL2,BTG1,CALM3,CD59,CLEC1A,COL17A1,CST7,CTLA4,DHRS2,ETS1,HBA1/2,HBB,IFI44L,IL16,IL4R,ISG15,KRT15,MIF,PTK6,RARG,RELA,S100B,SERPINH1,SFN,SPINK1,TNFSF12,WNT5B
c_1_12_661,-0.22225631941361004,3.829716146381459,5.642811735049164,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,4.231680874065473,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,2.618766019076813,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_662,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,6.979240024326131,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,8.457237605705105,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_663,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_664,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,5.106913904879366,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_665,-0.22225631941361004,1.7883286169017667,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,2.6820805413755706,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,2.3875601000019544,-0.17077695932670814,1.5617499374313346,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,3.0435470360266286,-0.2005345260979216
c_1_12_666,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_669,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,2.5483529065009853,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_670,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,1.6448735590681254,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,2.034514222875966,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_671,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,8.228829877960766,-0.21991673643285312,-0.2005345260979216
c_1_12_672,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,2.5981879196722995,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_673,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_674,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,4.096290470562036,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,2.9466992118493396,-0.2669828033028749,-0.2270089525400925,3.824683844870628,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_675,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,9.012014151816139,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_676,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_677,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_678,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,2.6965300176345988,-0.2938613491804275,2.065922160796152,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,1.2054531456349564,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,3.3465760441400962
c_1_12_679,-0.22225631941361004,3.915768314470916,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,5.5447822044868635,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_680,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,6.619900331813813,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_681,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,3.4170856274195622,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,5.179568634684966,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_682,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_683,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,2.933917701677657,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_684,-0.22225631941361004,2.3292290176910653,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,3.622805318286863,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,5.6975910089131405,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_685,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,3.4885132602801168,-0.24919425551565288,-0.19575640329480506,2.7367496096295802,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,2.611135644682808,-0.3315646059401491,-0.22589637196088774,2.5977725269480056,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,1.513356880761842,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_686,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_687,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,4.803908949714476,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,5.004721641500545,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_688,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_689,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_690,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,5.2166014667736835,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_691,-0.22225631941361004,-0.38886157908887825,2.956095126979311,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,2.2119005061673684,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_692,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_693,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,6.057751654114806,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_694,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_695,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,4.239595080772677,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_696,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,2.7717132690307458,-0.3471575089390779,2.9492199529145533,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,2.888803737828695,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_697,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,6.420432988407217,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,3.567029459076036,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_698,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_699,-0.22225631941361004,2.812018057074454,-0.2444526449260917,2.2894317954283836,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,2.917624457334291,3.338449842908969,-0.2855704004188244,-0.17077695932670814,1.5527345283940839,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_700,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,2.7402344620800054,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,4.901595276758891,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_701,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,9.121103766076455,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_702,2.2983407288964552,-0.38886157908887825,3.0737842115832783,1.5662187443162257,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,2.6337629597122145,-0.17077695932670814,0.9947863801861462,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_703,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_704,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,5.962306454337958,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_706,-0.22225631941361004,-0.38886157908887825,3.3559105082803016,-0.2891791049819793,3.4110463512085434,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,2.881973303136661,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,-0.17497504791999413,3.223300182636575,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_707,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,6.15458881571738,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,-0.3315646059401491,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,7.1339836341585325,-0.17497504791999413,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
c_1_12_708,-0.22225631941361004,-0.38886157908887825,-0.2444526449260917,-0.2891791049819793,-0.3471575089390779,-0.2938613491804275,-0.24919425551565288,-0.19575640329480506,-0.2149923871840122,-0.20659494166240935,-0.19969549602875405,-0.21950978787684539,-0.2475658321942903,2.4689208005429935,-0.22589637196088774,-0.20600861176513674,-0.20553327802997204,-0.20764692465332985,-0.2855704004188244,-0.17077695932670814,-0.43662555660477204,-0.2669828033028749,-0.2270089525400925,-0.25096850501012746,4.751636032012906,-0.24609998606220557,-0.32971716265730716,-0.26999446712920233,-0.21991673643285312,-0.2005345260979216
