cell_id,cell_type
c_1_2_382,Lymphoid-Other
c_1_2_383,Endothelial
c_1_2_384,Lymphoid-Other
c_1_2_385,Lymphoid-T
c_1_2_386,Lymphoid-Other
c_1_2_387,Lymphoid-Other
c_1_2_388,Lymphoid-Other
c_1_2_389,Lymphoid-Other
c_1_2_390,Lymphoid-Other
c_1_2_391,Lymphoid-Plasma
c_1_2_392,Lymphoid-T
c_1_2_393,Lymphoid-Other
c_1_2_394,Lymphoid-Other
c_1_2_395,Lymphoid-Other
c_1_2_396,Lymphoid-Other
c_1_2_397,Lymphoid-Other
c_1_2_398,Lymphoid-Other
c_1_2_399,Lymphoid-Other
c_1_2_400,Lymphoid-Other
c_1_2_401,Lymphoid-Other
c_1_2_402,Lymphoid-Other
c_1_2_403,Endothelial
c_1_2_404,Lymphoid-Other
c_1_2_405,Lymphoid-Other
c_1_2_406,Lymphoid-Other
c_1_2_407,Lymphoid-Other
c_1_2_408,Lymphoid-Other
c_1_2_409,Lymphoid-Other
c_1_2_410,Lymphoid-Other
c_1_2_411,Endothelial
c_1_2_412,Lymphoid-DC
c_1_2_413,Lymphoid-Other
c_1_2_414,Myeloid
c_1_2_415,Lymphoid-Other
c_1_2_416,Lymphoid-DC
c_1_2_417,Lymphoid-Other
c_1_2_418,Lymphoid-Other
c_1_2_419,Mesenchymal-Stromal
c_1_2_420,Lymphoid-T
c_1_2_421,Lymphoid-Other
