cell_id,ALOX5AP,CD68,CHEK2,CLDN4,COL9A2,COX4I2,CSF2RB,DDR1,GPBAR1,HDAC11,HDAC3,HSPA1A/B,IFI6,IL12B,IL17RA,IL4R,INHBA,ISG15,MET,MMP14,MS4A1,MYL4,NFKBIA,OASL,PCNA,PLCG1,RBM47,RYR2,TNFRSF1B,TWIST1
c_1_23_526,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,1.9551134666505143,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,2.220638289251234,-0.213001616403449,1.135378159315652,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,1.130520706301124,-0.4351237556576257,-0.2802568214674459,-0.35946492298646276,1.106746079328411,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_527,-0.31479175561391215,1.9047742710718059,-0.28168786739305546,1.890338154288752,2.2559114261391593,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,2.085346399964126,-0.2965775953450153,-0.33737482109193084,1.32647626139829,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,2.0980401107741136,-0.34164358589087174,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_528,-0.31479175561391215,0.5594829194330606,-0.28168786739305546,0.5500781237158622,0.7241909934660443,-0.2245027728307934,1.6633650577525083,0.6461733737295047,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,1.4575759408476705,0.7463562163891901,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,0.9032002432768522,2.186285450020455,-0.34164358589087174,0.8052332375868867,-0.2773690923385739,1.84316797768111,-0.2690506577855547
c_1_23_529,2.8155531219780983,-0.3669414155081635,-0.28168786739305546,3.3722534051505346,2.7821060278513206,-0.2245027728307934,-0.30385216176713203,2.608249455440063,-0.3135806557113762,3.0505529622087053,-0.33737482109193084,1.6920382646367613,1.9183078075969793,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,-0.35946492298646276,-0.34164358589087174,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_530,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,6.047911112845367,-0.35946492298646276,-0.34164358589087174,-0.3113758309506699,6.5266811033382215,-0.32638103724934536,-0.2690506577855547
c_1_23_531,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,3.6859050971405103,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,-0.35946492298646276,-0.34164358589087174,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_532,3.461772411952669,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,-0.330616265516565,-0.2245027728307934,2.680896592806769,-0.3595105632084798,2.160954920945257,-0.2965775953450153,3.825467092303815,-0.47045635880877296,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,2.713201312891142,-0.35946492298646276,-0.34164358589087174,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_533,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,2.204200028590032,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,2.4180281011795546,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,-0.35946492298646276,-0.34164358589087174,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_534,2.045183514301327,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,-0.330616265516565,-0.2245027728307934,2.321391559425595,1.8778915521908277,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,2.203447031768043,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,2.1446200760609604,-0.2802568214674459,2.8723666695297143,-0.34164358589087174,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_535,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,1.985705944854367,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,-0.3135806557113762,-0.2965775953450153,1.8506088747576817,-0.47045635880877296,1.3167129937498172,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,2.189001602073511,-0.2802568214674459,1.8413131742911693,-0.34164358589087174,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_536,1.6340427408820384,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,-0.330616265516565,2.7720762340557417,-0.30385216176713203,2.435305164546638,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,0.8758311224286056,-0.43301990898203635,1.7721992548683765,1.5921370554787895,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,2.702644770723412,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,-0.35946492298646276,-0.34164358589087174,-0.3113758309506699,2.0603485639089554,-0.32638103724934536,-0.2690506577855547
c_1_23_537,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,-0.3135806557113762,-0.2965775953450153,1.1342777677869278,1.2153456057753687,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,1.2584587348493916,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,1.4677357614000033,-0.35946492298646276,-0.34164358589087174,1.3378807647568374,1.6020736466905041,1.158871352864017,-0.2690506577855547
c_1_23_538,-0.31479175561391215,-0.3669414155081635,5.717926254262139,-0.372881431446147,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,7.926736122499464,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,-0.35946492298646276,-0.34164358589087174,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_539,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,1.528655334607415,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,2.0972062430532663,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,2.6853852849269715,2.8883740685186776,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_540,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,-0.35946492298646276,-0.34164358589087174,4.606455932247422,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_541,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,1.019382452302732,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,0.5304395938975462,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,0.981822927617568,0.27207904026863783,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,1.2653264197985596,-0.327183576748972,-0.2729797927085684,0.6509714451986665,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,1.6266883788594864,0.5991482238574526,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_542,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,2.319656602185978,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,-0.2719437698424652,4.01744964398479,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,-0.35946492298646276,-0.34164358589087174,2.4941781628946513,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_543,2.185503245571454,-0.3669414155081635,1.468101405772658,-0.372881431446147,-0.330616265516565,-0.2245027728307934,1.4825768536393245,-0.3595105632084798,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,0.6389392345863466,-0.43301990898203635,-0.2719437698424652,2.1309113368030546,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,1.903107872499144,2.5091948275496705,-0.35946492298646276,-0.34164358589087174,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,1.4721394158597039
c_1_23_544,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,-0.3135806557113762,-0.2965775953450153,1.3812462916402095,0.7935512637287031,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,4.155174096572526,-0.327183576748972,1.8249685725743974,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,1.7610788718321593,2.2610331862210957,1.4921535082162165,-0.3113758309506699,3.049804625546038,3.3067057821817754,-0.2690506577855547
c_1_23_545,1.8834295422573113,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,1.7137262985439825,-0.2965775953450153,-0.33737482109193084,1.0481116979628762,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,-0.35946492298646276,-0.34164358589087174,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_546,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,5.431505474235777,-0.4351237556576257,-0.2802568214674459,-0.35946492298646276,5.429316183928201,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_547,-0.31479175561391215,-0.3669414155081635,0.9327840859010023,-0.372881431446147,1.5353480917138134,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,1.940525340633521,-0.2965775953450153,0.7095575446642977,0.29953912233211094,1.4028724369462402,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,0.9632635745384627,-0.35946492298646276,-0.34164358589087174,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_548,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,-0.2719437698424652,3.2898510101383844,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,3.1234469841876105,-0.34164358589087174,-0.3113758309506699,-0.2773690923385739,4.297411893061213,-0.2690506577855547
c_1_23_549,-0.31479175561391215,1.9383419754773203,1.0710735751489946,0.7073499832301308,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,0.8175414276829676,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,1.067843934924446,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,0.9274455976201466,-0.4351237556576257,1.1048607517863103,-0.35946492298646276,-0.34164358589087174,0.9955028800400401,-0.2773690923385739,-0.32638103724934536,1.0770627467747835
c_1_23_550,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,1.6042935141516614,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,1.7039033451574435,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,1.5366329724025687,-0.34164358589087174,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_551,-0.31479175561391215,1.768879204946844,-0.28168786739305546,-0.372881431446147,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,1.9590387334362325,-0.3135806557113762,-0.2965775953450153,1.0957620095425649,1.2189829343557803,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,2.1896725444370593,-0.27421363958717093,-0.3106362298265489,1.40918265128113,-0.2802568214674459,1.9510310413565863,-0.34164358589087174,-0.3113758309506699,-0.2773690923385739,1.9919102430079103,-0.2690506577855547
c_1_23_552,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,2.3841826726668747,-0.330616265516565,2.338364790536849,-0.30385216176713203,-0.3595105632084798,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,2.411924669576357,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,-0.35946492298646276,-0.34164358589087174,-0.3113758309506699,4.051095147340144,-0.32638103724934536,-0.2690506577855547
c_1_23_553,1.6730689661213909,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,1.1608603042535004,-0.2245027728307934,-0.30385216176713203,0.46434458077162705,-0.3135806557113762,0.6325914446332805,-0.33737482109193084,0.5657138353633041,-0.43301990898203635,-0.2719437698424652,0.537133132124093,0.6615862551447595,-0.213001616403449,1.1907804252486387,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,0.22021763502611827,-0.2802568214674459,0.4615286129818982,0.529277291741122,0.6033490554091575,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_554,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,2.4987850214211784,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,-0.2719437698424652,2.468096674615793,2.816862737950058,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,-0.35946492298646276,-0.34164358589087174,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_556,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,-0.2719437698424652,2.572996633131529,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,-0.35946492298646276,-0.34164358589087174,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_557,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,1.6011407969338045,1.9233457050074243,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,-0.2719437698424652,1.716517981008395,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,1.9969277176301061,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,-0.35946492298646276,-0.34164358589087174,-0.3113758309506699,-0.2773690923385739,1.6417126309735726,-0.2690506577855547
c_1_23_558,-0.31479175561391215,-0.3669414155081635,1.2859116485150033,0.8789063483216614,1.099993374331669,-0.2245027728307934,-0.30385216176713203,1.0044742999708933,1.0132669872555626,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,0.6498676334707653,1.3248374464680026,0.9997822262381032,-0.34164358589087174,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_559,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,4.390832660629961,-0.2802568214674459,-0.35946492298646276,-0.34164358589087174,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_560,-0.31479175561391215,-0.3669414155081635,1.26518288898446,-0.372881431446147,1.081076066112603,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,-0.3135806557113762,2.1356371966324676,-0.33737482109193084,0.510285509366155,0.6333621816124528,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,2.0228016612852904,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,0.9818085620382063,-0.34164358589087174,2.083029603873399,-0.2773690923385739,-0.32638103724934536,2.197238849161442
c_1_23_561,2.042063482474084,1.6914025071208199,-0.28168786739305546,-0.372881431446147,2.0129708243125646,-0.2245027728307934,1.3168951064378538,-0.3595105632084798,-0.3135806557113762,2.2234968678889513,1.8763631119949473,-0.47045635880877296,0.6613750844525221,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,5.2543786253317055,-0.327183576748972,1.3975763396865992,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,-0.35946492298646276,-0.34164358589087174,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_562,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,1.3796138235766646,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,1.6537847649919704,1.4818407488441596,-0.28603681169403833,-0.213001616403449,2.489498371247368,1.832090953765189,2.5344393718644356,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,-0.35946492298646276,-0.34164358589087174,-0.3113758309506699,1.924927685627321,-0.32638103724934536,-0.2690506577855547
c_1_23_563,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,1.7028644758084648,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,2.5249774319518297,-0.4351237556576257,4.198154696943717,-0.35946492298646276,-0.34164358589087174,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_564,1.4043477811704146,1.134457720300409,-0.28168786739305546,-0.372881431446147,1.378845206241486,-0.2245027728307934,2.6266770450514794,-0.3595105632084798,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,2.3825077001362898,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,-0.35946492298646276,1.381317879880111,1.4982440455011554,-0.2773690923385739,2.170927129906453,1.5948970462856165
c_1_23_566,-0.31479175561391215,-0.3669414155081635,1.6619588524156912,-0.372881431446147,-0.330616265516565,-0.2245027728307934,1.6804935815828987,-0.3595105632084798,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,1.6149975103966956,-0.2719437698424652,2.351956509630646,2.6872309967010177,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,-0.35946492298646276,-0.34164358589087174,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_567,1.4949744241565879,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,1.3554740319936027,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,-0.35946492298646276,-0.34164358589087174,1.5936404755027866,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_568,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,-0.3135806557113762,-0.2965775953450153,1.5440945996484199,-0.47045635880877296,-0.43301990898203635,1.8291246073003908,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,1.7000187290460014,-0.2729797927085684,1.7378616030263851,-0.27421363958717093,-0.3106362298265489,1.8236720780087619,-0.2802568214674459,-0.35946492298646276,1.6659153407652014,3.5091378729923464,-0.2773690923385739,-0.32638103724934536,1.9027825064887993
c_1_23_569,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,-0.3135806557113762,1.445927005074749,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,-0.35946492298646276,-0.34164358589087174,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,1.497865992009214
c_1_23_570,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,-0.330616265516565,-0.2245027728307934,3.772847911806809,-0.3595105632084798,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,4.598267593065182,-0.4351237556576257,3.808338903006627,-0.35946492298646276,-0.34164358589087174,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_571,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,-0.330616265516565,1.939651904873236,1.2618159270372804,-0.3595105632084798,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,0.5018438352987306,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,2.029380328131114,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,1.0929135444472242,-0.4351237556576257,-0.2802568214674459,0.970263634709951,-0.34164358589087174,1.1701654364767315,2.5158377284483464,-0.32638103724934536,-0.2690506577855547
c_1_23_572,-0.31479175561391215,-0.3669414155081635,-0.28168786739305546,-0.372881431446147,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,-0.3135806557113762,-0.2965775953450153,-0.33737482109193084,-0.47045635880877296,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,-0.327183576748972,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,-0.3106362298265489,-0.4351237556576257,-0.2802568214674459,-0.35946492298646276,-0.34164358589087174,3.6996761502255775,-0.2773690923385739,-0.32638103724934536,-0.2690506577855547
c_1_23_573,-0.31479175561391215,1.4872102251642423,-0.28168786739305546,-0.372881431446147,-0.330616265516565,-0.2245027728307934,-0.30385216176713203,-0.3595105632084798,2.577732162359551,-0.2965775953450153,1.6567553995804436,0.9961820879022408,-0.43301990898203635,-0.2719437698424652,-0.3118649470959806,-0.28603681169403833,-0.213001616403449,1.8214058910574018,-0.2729797927085684,-0.30756706088541946,-0.27421363958717093,1.8065083241885045,1.1659581505558367,-0.2802568214674459,-0.35946492298646276,1.7861262738234436,-0.3113758309506699,-0.2773690923385739,-0.32638103724934536,2.03283004215896
