cell_id,ADGRF1,APP,ATR,AXL,BAG3,BTK,CD8A,CDH19,CSPG4,CXCL10,CXCL8,EPHA2,FCGBP,FGF9,GC,GSK3B,IFI27,ITGA6,KRT1,KRT6A/B/C,LAMP2,MRC2,NDRG1,PDGFRA,PPARG,PTGES3,SRC,TNFSF12,YES1,ZBTB16
c_1_13_1445,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,6.39427216354246,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,4.402087967078685,-0.17464950524747766,4.842292689236446,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1446,-0.16641379601982373,-0.22418263723577628,3.851600525109364,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1447,-0.16641379601982373,3.1193023683935315,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,3.267790975038704,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1449,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,6.626180214394716,-0.24419531083199433
c_1_13_1450,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1451,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1452,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1454,-0.16641379601982373,2.6762639157692565,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,1.8115934625658336,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,1.6046776161066718,-0.17464950524747766,1.793857236957352,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1455,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1456,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1457,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1459,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,10.881698684302625,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1460,-0.16641379601982373,-0.22418263723577628,9.475215635287823,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1461,-0.16641379601982373,2.617804859883274,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,2.452456547733285,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1462,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1463,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1464,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,5.187676347201084,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1465,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1466,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,6.043267722747114,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1468,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,6.122253258427099,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1469,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,4.247658766937719,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1470,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1471,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,9.877969529509322,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1472,-0.16641379601982373,3.920016102564914,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,4.443872459845092,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1473,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,4.901772363320448,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1474,4.434337250198815,-0.22418263723577628,-0.17538593091018187,5.007349952841267,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,5.018358352920208,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,4.196661105596302,3.03935686063066
c_1_13_1478,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,7.057616277370668,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,5.479077474444455,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,5.919547585614736,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1479,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1480,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,6.446147287604161,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1482,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,4.424112615625427,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,4.9052087458177125,-0.24419531083199433
c_1_13_1484,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,8.621730985249382,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,5.863694650290228,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1487,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1488,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,10.658304525448676,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1489,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1490,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1491,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,3.41685020506102,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,4.343601753010326
c_1_13_1492,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1493,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,3.558029486214851,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1494,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1495,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1496,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,6.129134041954308,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1498,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1499,-0.16641379601982373,2.4899446075122196,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,2.331510749355026,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
c_1_13_1500,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,-0.15715780447904246,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,8.857810375472637,-0.24419531083199433
c_1_13_1501,-0.16641379601982373,-0.22418263723577628,-0.17538593091018187,-0.14714347850705234,-0.16254825132282313,5.0303884108158625,-0.17496545535270833,-0.19672237241193344,-0.14196762039656297,-0.1435697570253049,-0.15009467372068125,-0.19835862415138866,-0.23357518151130782,-0.14555412939251622,-0.14303184748452427,-0.14755748556561063,-0.1991290111637927,-0.2155186325595498,-0.19882605290904293,-0.14924594681588735,-0.17743025978392038,-0.18273529118026485,-0.2358413434877378,-0.17464950524747766,-0.21182035162734977,-0.2334438958048463,-0.17914464315486492,-0.1671693921561945,-0.18165176964521015,-0.24419531083199433
