cell_id,cell_type
c_1_36_575,Lymphoid-B
c_1_36_576,Lymphoid-T
c_1_36_577,Lymphoid-B
c_1_36_578,Lymphoid-T
c_1_36_579,Lymphoid-T
c_1_36_580,Lymphoid-T
c_1_36_581,Lymphoid-B
c_1_36_582,Lymphoid-T
c_1_36_583,Lymphoid-T
c_1_36_584,Endothelial
c_1_36_585,Lymphoid-B
c_1_36_586,Lymphoid-T
c_1_36_587,Lymphoid-B
c_1_36_588,Lymphoid-DC
c_1_36_589,Lymphoid-B
c_1_36_590,Lymphoid-Plasma
c_1_36_591,Lymphoid-B
c_1_36_592,Lymphoid-T
c_1_36_593,Lymphoid-T
c_1_36_594,Mesenchymal-Stromal
c_1_36_595,Lymphoid-B
c_1_36_596,Lymphoid-T
c_1_36_597,Lymphoid-T
c_1_36_598,Lymphoid-B
c_1_36_599,Endothelial
c_1_36_600,Lymphoid-T
c_1_36_601,Lymphoid-T
c_1_36_602,Lymphoid-B
c_1_36_603,Lymphoid-T
c_1_36_604,Lymphoid-B
c_1_36_605,Lymphoid-B
c_1_36_606,Endothelial
c_1_36_607,Lymphoid-B
c_1_36_608,Lymphoid-Other
c_1_36_609,Myeloid
c_1_36_610,Lymphoid-B
c_1_36_611,Lymphoid-T
c_1_36_612,Lymphoid-B
c_1_36_613,Lymphoid-B
c_1_36_614,Neuronal-Glial
c_1_36_615,Lymphoid-B
c_1_36_616,Lymphoid-B
c_1_36_617,Lymphoid-DC
c_1_36_618,Lymphoid-T
c_1_36_619,Lymphoid-T
c_1_36_620,Lymphoid-T
c_1_36_621,Lymphoid-B
c_1_36_623,Lymphoid-B
c_1_36_624,Lymphoid-T
c_1_36_625,Lymphoid-T
c_1_36_626,Lymphoid-B
c_1_36_627,Lymphoid-T
c_1_36_628,Lymphoid-B
c_1_36_629,Lymphoid-T
c_1_36_630,Lymphoid-B
c_1_36_631,Lymphoid-B
c_1_36_632,Lymphoid-T
c_1_36_633,Lymphoid-B
c_1_36_634,Lymphoid-T
c_1_36_635,Endothelial
c_1_36_636,Endothelial
c_1_36_638,Lymphoid-B
c_1_36_639,Lymphoid-T
c_1_36_640,Lymphoid-B
c_1_36_641,Lymphoid-B
c_1_36_642,Mesenchymal-Stromal
c_1_36_643,Lymphoid-B
c_1_36_644,Mesenchymal-Stromal
c_1_36_645,Lymphoid-B
c_1_36_646,Lymphoid-T
c_1_36_647,Endothelial
c_1_36_648,Lymphoid-DC
c_1_36_649,Lymphoid-Plasma
c_1_36_650,Endothelial
c_1_36_651,Lymphoid-T
c_1_36_653,Lymphoid-T
c_1_36_654,Endothelial
c_1_36_655,Lymphoid-B
c_1_36_656,Lymphoid-DC
c_1_36_657,Lymphoid-DC
c_1_36_658,Mesenchymal-Stromal
c_1_36_659,Lymphoid-T
c_1_36_660,Lymphoid-T
c_1_36_661,Lymphoid-B
c_1_36_662,Lymphoid-DC
c_1_36_663,Lymphoid-B
c_1_36_664,Lymphoid-DC
c_1_36_665,Lymphoid-B
c_1_36_666,Endothelial
c_1_36_667,Lymphoid-DC
c_1_36_668,Lymphoid-T
c_1_36_669,Lymphoid-T
c_1_36_670,Lymphoid-T
c_1_36_671,Lymphoid-B
c_1_36_672,Lymphoid-B
c_1_36_673,Lymphoid-Plasma
c_1_36_674,Lymphoid-T
c_1_36_675,Lymphoid-B
c_1_36_676,Lymphoid-Plasma
c_1_36_677,Lymphoid-Other
c_1_36_678,Lymphoid-T
c_1_36_679,Lymphoid-B
c_1_36_680,Lymphoid-T
c_1_36_681,Lymphoid-T
c_1_36_682,Mesenchymal-Stromal
c_1_36_683,Lymphoid-T
c_1_36_684,Lymphoid-Other
c_1_36_685,Lymphoid-B
c_1_36_686,Lymphoid-Other
c_1_36_687,Lymphoid-B
c_1_36_688,Lymphoid-B
c_1_36_689,Lymphoid-B
c_1_36_690,Lymphoid-DC
c_1_36_691,Lymphoid-Other
c_1_36_692,Lymphoid-B
c_1_36_693,Lymphoid-B
c_1_36_694,Lymphoid-B
c_1_36_695,Lymphoid-B
c_1_36_696,Lymphoid-T
c_1_36_697,Lymphoid-T
c_1_36_698,Endothelial
c_1_36_699,Lymphoid-T
c_1_36_700,Endothelial
c_1_36_701,Lymphoid-B
c_1_36_703,Lymphoid-T
c_1_36_704,Lymphoid-T
c_1_36_705,Lymphoid-DC
c_1_36_706,Endothelial
c_1_36_707,Lymphoid-DC
c_1_36_708,Lymphoid-B
c_1_36_709,Lymphoid-DC
c_1_36_710,Lymphoid-B
c_1_36_711,Lymphoid-DC
c_1_36_712,Lymphoid-DC
c_1_36_713,Lymphoid-B
c_1_36_714,Endothelial
c_1_36_715,Lymphoid-B
c_1_36_716,Lymphoid-T
c_1_36_717,Lymphoid-T
c_1_36_718,Endothelial
c_1_36_719,Epithelial
c_1_36_720,Endothelial
c_1_36_721,Lymphoid-Other
c_1_36_722,Lymphoid-DC
c_1_36_723,Myeloid
c_1_36_724,Lymphoid-B
c_1_36_725,Endothelial
c_1_36_726,Lymphoid-B
c_1_36_727,Endothelial
c_1_36_728,Lymphoid-B
c_1_36_729,Lymphoid-T
c_1_36_730,Lymphoid-T
c_1_36_731,Lymphoid-B
c_1_36_733,Lymphoid-T
c_1_36_734,Endothelial
c_1_36_735,Lymphoid-T
c_1_36_736,Lymphoid-B
c_1_36_737,Lymphoid-B
c_1_36_738,Lymphoid-B
c_1_36_739,Lymphoid-T
c_1_36_740,Lymphoid-DC
c_1_36_741,Lymphoid-B
c_1_36_742,Lymphoid-B
c_1_36_743,Lymphoid-B
c_1_36_744,Lymphoid-B
c_1_36_745,Lymphoid-T
c_1_36_746,Lymphoid-Other
c_1_36_747,Neuronal-Glial
c_1_36_748,Lymphoid-B
c_1_36_749,Mesenchymal-Stromal
c_1_36_750,Lymphoid-T
c_1_36_751,Lymphoid-B
c_1_36_752,Lymphoid-DC
c_1_36_753,Endothelial
c_1_36_754,Lymphoid-B
c_1_36_755,Lymphoid-B
c_1_36_756,Lymphoid-T
c_1_36_757,Lymphoid-B
c_1_36_758,Lymphoid-T
c_1_36_759,Lymphoid-B
c_1_36_760,Lymphoid-T
c_1_36_761,Lymphoid-B
c_1_36_762,Lymphoid-B
c_1_36_763,Lymphoid-B
c_1_36_764,Lymphoid-T
c_1_36_765,Lymphoid-T
c_1_36_766,Lymphoid-B
c_1_36_767,Lymphoid-B
c_1_36_768,Lymphoid-B
c_1_36_769,Lymphoid-B
c_1_36_770,Endothelial
c_1_36_771,Lymphoid-T
c_1_36_772,Endothelial
c_1_36_773,Lymphoid-Other
c_1_36_774,Lymphoid-B
c_1_36_775,Lymphoid-B
c_1_36_776,Lymphoid-T
c_1_36_777,Lymphoid-Other
c_1_36_778,Lymphoid-T
c_1_36_779,Lymphoid-T
c_1_36_781,Lymphoid-B
c_1_36_782,Lymphoid-T
c_1_36_783,Lymphoid-B
c_1_36_784,Lymphoid-Other
c_1_36_785,Lymphoid-B
c_1_36_786,Lymphoid-DC
c_1_36_787,Lymphoid-T
c_1_36_788,Lymphoid-B
c_1_36_789,Lymphoid-DC
c_1_36_790,Lymphoid-B
c_1_36_791,Lymphoid-B
c_1_36_792,Lymphoid-DC
c_1_36_793,Lymphoid-B
c_1_36_794,Lymphoid-T
c_1_36_795,Endothelial
c_1_36_796,Lymphoid-B
c_1_36_797,Lymphoid-B
c_1_36_798,Lymphoid-T
c_1_36_799,Lymphoid-DC
c_1_36_800,Lymphoid-T
c_1_36_801,Endothelial
c_1_36_802,Lymphoid-B
c_1_36_803,Lymphoid-DC
c_1_36_804,Lymphoid-B
c_1_36_805,Lymphoid-DC
c_1_36_806,Lymphoid-B
c_1_36_807,Lymphoid-T
c_1_36_808,Lymphoid-T
c_1_36_809,Endothelial
c_1_36_810,Lymphoid-DC
c_1_36_811,Lymphoid-B
c_1_36_812,Myeloid
c_1_36_813,Lymphoid-B
c_1_36_814,Lymphoid-Plasma
c_1_36_815,Lymphoid-T
c_1_36_816,Lymphoid-Other
c_1_36_817,Lymphoid-T
c_1_36_818,Lymphoid-Plasma
c_1_36_819,Lymphoid-DC
c_1_36_820,Lymphoid-B
c_1_36_821,Lymphoid-DC
c_1_36_822,Lymphoid-DC
c_1_36_823,Lymphoid-DC
c_1_36_824,Lymphoid-B
c_1_36_825,Lymphoid-B
c_1_36_826,Lymphoid-DC
c_1_36_827,Lymphoid-T
c_1_36_828,Lymphoid-B
c_1_36_829,Lymphoid-B
c_1_36_830,Lymphoid-B
c_1_36_831,Mesenchymal-Stromal
c_1_36_832,Lymphoid-T
c_1_36_833,Lymphoid-B
c_1_36_834,Lymphoid-B
c_1_36_835,Lymphoid-T
c_1_36_836,Lymphoid-DC
c_1_36_837,Lymphoid-B
c_1_36_839,Myeloid
c_1_36_840,Endothelial
