cell_id,4-1BB,B7-H3,CD123,CD14,CD163,CD27,CD31,CD38,CD39,CD40,CD68,CTLA4,FABP4,FOXP3,GITR,GZMB,ICOS,IL-18,IL-1b,IgD,Ki-67,LAG3,LAMP1,NF-kB p65,PD-L1,Tim-3,VISTA,Vimentin,iNOS,pan-RAS
c_1_29_68,-0.99893147,0.28080928,-1.4744408,-1.2725078,-0.9622128,-3.039445,-2.3799431,-2.9661765,-0.8523476,-1.9971068,-1.8875691,-1.3172382,0.8154724,-2.7513025,-0.53968835,-2.4714262,-1.7903054,-2.4029691,-0.5120722,0.20067562,-1.3159527,-0.67105556,-3.296474,-4.384379,-0.7425775,-0.17814866,-2.3932896,1.3636951,-0.4187113,-1.4683229
c_1_29_69,-0.72080195,-1.2486774,-1.6489526,-1.9674509,-0.68419254,-1.5149902,-1.5817771,-2.63843,-1.3430785,-2.1925464,0.48446405,-0.6500086,-0.3257736,-0.8626285,-0.9424448,-1.5460106,-0.6972334,-1.9659175,-0.13753742,-1.1154947,-0.79579324,-0.3019652,-2.2962701,-2.3287103,-1.1980883,0.7116648,-1.8752874,0.89748704,-1.7030492,-2.5957012
c_1_29_70,-0.5176042,0.8673721,-0.19908984,-1.269372,-0.2796725,-2.139361,-0.19846532,0.85213834,-0.8116268,-2.340757,0.59037995,-0.5357078,1.719324,0.5847933,-0.62713647,0.6564713,0.06540048,-0.8228887,1.5535728,-0.15658294,0.030456329,0.39748535,-1.5620269,-1.2054641,-0.98750424,2.4520905,-1.7384362,1.9606433,0.06008564,1.421539
c_1_29_71,-0.72888184,-1.8322645,-1.0363886,-0.7852277,-1.5473636,-2.5584195,-2.371969,-2.3408115,-2.2590828,-1.9837054,-0.112900846,-0.56915945,2.160675,-1.4786135,0.37987942,-1.2641236,-0.6367539,-1.4036052,1.0028509,-1.3802948,-0.3860331,0.5758334,-2.6239965,-2.2323031,-0.7756454,0.5588292,0.09509514,1.5387677,-0.9338021,-3.8807092
c_1_29_72,-1.0616215,0.7013025,-1.0363886,3.544587,1.1186409,-2.3828058,0.49160329,-2.1799793,0.46329668,-1.3187523,1.0420916,-0.48554292,-0.14192528,-0.6809908,-0.50910693,-0.6429236,-0.80958766,-0.5034488,-0.105286285,1.2200807,0.28921124,-0.16507342,-0.1449215,-0.6273774,-1.4368385,1.3148626,-0.21343371,1.3298098,-0.15801986,0.8172525
c_1_29_73,-0.6031244,2.152614,0.01777172,1.6214982,0.4707997,-2.3019786,-0.9437092,-1.0393653,0.6946114,-1.5764612,-1.1421881,-0.4741329,2.4204419,-1.0191207,-0.40638673,0.75009173,-0.5654147,-1.596306,0.11248263,-1.1587899,0.46661544,-0.028893463,-1.7325615,-1.6351913,-0.30185476,1.2756283,-1.5251527,-1.023035,-1.4432608,1.341764
c_1_29_74,1.365132,2.7702894,2.3548877,1.5612634,4.0938287,-1.2460651,3.461956,2.0220573,1.1203094,-0.5317964,0.537027,2.5689964,2.6601658,3.3370872,2.5239415,3.385409,1.6478678,1.6089667,3.1656141,3.4015245,2.274443,2.591556,1.1632323,0.49243197,2.257489,4.890632,0.045281127,3.6411874,3.0539038,4.412949
c_1_29_75,-0.8664642,0.20425148,-0.49408343,2.4295914,1.2956475,-2.3702202,1.4200383,-1.3970829,0.34851506,-1.8984711,0.88068986,-0.79712975,-0.23498796,-1.9788004,-1.1364787,-0.47172377,-0.58302283,-0.7186217,-0.13753742,0.4009927,0.24282686,0.83047915,0.42614496,-1.8355807,-1.6059929,0.6788506,-1.3554193,2.2513287,-0.14159475,1.2447405
c_1_29_76,-0.5074767,-0.2730909,-0.9754618,-1.9275472,-0.77178586,-2.5191042,-0.3413677,-2.5879517,-0.3565145,-1.9704369,-0.044066425,-1.0400884,5.595408,-2.1096299,-0.27802226,-1.8013604,-0.5208081,-1.3481755,-0.2508698,-0.20283316,-0.6868804,0.07551428,-0.81443864,-2.3809528,-1.4209547,0.9859385,-1.4583409,0.6296951,1.5329875,-0.873475
c_1_29_77,-0.6586793,0.689686,1.1622512,2.1920738,-0.98075086,-2.659543,-1.4893513,-2.5114083,1.1310016,-1.6073005,-0.6054194,-0.5741233,1.4271609,-1.4744184,-0.2724268,0.40945196,-0.5654147,-0.97655064,0.5667363,-1.3608992,-0.5153941,-0.6878734,-1.5859548,-2.9094002,-1.0715929,0.71212006,-2.255487,0.12364857,-2.2863238,0.49063206
c_1_29_78,-0.6366658,-0.9353196,-1.0787554,-1.484332,-0.79743415,-2.9365366,-2.4615695,-1.8038383,-1.0093455,-2.1241772,-1.3002987,-1.0045037,0.6037207,-2.4557726,-0.22366145,-0.95101523,-0.7186867,-1.4916161,0.37074,-0.9351126,-0.13837722,0.0459066,-3.224943,-4.445361,-1.102599,0.023678085,-2.2387662,-0.588166,-1.1442143,-2.3532045
c_1_29_79,-0.27549413,0.21430854,0.060550317,3.2694464,-0.25234473,-2.2170537,-0.7334766,-1.7070576,1.7587397,-1.0761205,0.8802227,0.46439472,1.555527,0.15786782,0.33433986,1.9140416,0.11662244,-0.5161693,1.4738336,-0.70858824,0.4433282,0.8734749,-1.5819438,-2.5275528,-0.018424984,0.44617373,-1.2984545,-1.0958799,1.6785398,0.77590805
c_1_29_80,-1.0002986,1.3768551,0.59155405,1.2544129,1.2623719,-2.2653253,0.34007254,0.48794922,-0.054531775,-1.1483961,-0.75324124,-0.6592994,1.4787762,-0.24374844,-0.3923487,1.9628928,-0.58049804,-1.1144406,0.4948116,0.35952654,0.043511897,-0.087758176,-0.044247016,-0.85478693,-0.7545495,3.4416704,-1.9595293,2.4953737,-0.42039943,2.0584257
c_1_29_81,-0.15249644,1.0360185,0.34525454,-1.6896335,0.40017995,-2.349186,-0.9138101,-1.2141018,0.917409,-2.1241772,0.49702683,0.032326076,2.8229802,-0.9337079,0.4824894,1.8793169,-0.54051584,-0.7245269,1.1864803,0.2674452,1.2725449,1.222308,-1.7903517,-1.9045627,-0.027280377,0.9055078,-2.0612507,0.6715173,0.20322374,1.4899994
c_1_29_82,-1.0946225,1.7480229,0.21633983,2.112409,-0.713023,-2.6705043,-0.4928569,-0.79642016,1.1617019,-1.4788202,-0.8702455,-0.9362493,1.4666903,-2.2299032,-0.6861259,0.31350768,-0.8265485,-1.1932186,0.3616967,-1.043918,-1.0940614,-0.4449711,-1.8832201,-2.2032385,-0.9612053,1.0465811,-1.8989305,0.82182163,-1.1607211,1.0870546
c_1_29_83,-0.520655,-1.4459333,-1.4317524,-0.19000272,-1.0088396,-2.6798754,-2.1189458,-2.7111435,-1.3886676,-2.0092843,-0.89800555,-0.6926659,-0.33641696,-1.7491075,0.019290531,-1.9100235,-0.31547207,-1.5609483,0.5866944,0.6226279,-0.5332903,-0.020827305,-2.775158,-4.2957463,-0.24292006,-0.94166404,-2.3527567,-0.25319076,-0.23582107,-2.9439857
c_1_29_84,-1.3601725,0.4048164,-1.7758014,-0.84803075,-0.6196129,-1.5809801,-0.48988464,-2.9356563,-1.0551001,-2.539403,-0.43284932,-0.67591715,0.2648039,-1.0635567,-1.9830483,0.46932283,-0.29997304,-1.3431934,-0.1686202,0.35952654,-1.5902058,-0.63982743,-2.5645742,-2.184858,-1.2975242,0.9584673,-2.1496487,1.3279467,-1.3100786,-0.02296197
c_1_29_85,-0.8377518,1.7147375,-0.26299798,2.4322736,0.89616007,-2.705895,0.40436745,-1.9405164,-0.57128584,-1.782305,-0.15063198,-0.49318394,1.4531087,-1.8270942,-0.7516856,1.5456322,-0.72678864,-1.3357375,0.54302186,-0.4981561,-0.46369419,-0.90375024,-1.2495272,-1.9048121,-1.0991338,0.17752996,-0.5266102,0.72157437,-0.31326294,1.3475196
c_1_29_86,-1.1268294,0.43623817,-0.24428321,0.796674,-0.31080773,-2.6798754,-0.4928569,-2.2619417,-0.27156046,-2.152619,-0.16977525,-0.9327166,1.0038091,-1.3956512,-1.4383246,-0.82552326,-0.4580118,-1.6939137,-0.55093336,0.42547706,-1.0425572,-1.1301852,-1.2298137,-2.9229739,-1.3894986,0.1588425,-1.8921418,-0.20296714,-0.59068805,-0.105413765
c_1_29_87,-0.5054585,1.0821975,0.41225842,-1.0641767,1.816554,-2.318453,1.1693901,0.5584131,-0.25133464,-2.1109128,0.11530693,0.009785407,1.7498835,-0.5773557,0.15209197,0.86349493,-0.60588133,-0.43897495,1.3764523,0.95080477,0.24197517,-0.043478698,-1.261964,-1.3748853,0.005759714,2.559077,-1.8470157,2.4132817,-0.022881117,1.1672693
c_1_29_88,-1.0816292,2.4736135,-0.021905437,1.4530265,-0.05083894,-2.5082562,-0.69671685,-1.6027873,0.0016527205,-1.7086641,0.033281736,-0.6541326,2.3551786,-1.7287531,-1.4758714,1.826873,-0.9674342,-1.7397605,0.1739607,0.13634256,-0.8351088,-0.051619157,-0.41095075,-1.4087576,-1.2234762,1.4526794,-1.3297294,-1.1813853,-0.74181294,1.4490086
c_1_29_89,-0.23914652,-0.6631855,-0.6903901,-0.5672606,-0.60770255,-2.586047,-1.7929544,-0.5331586,-0.59659123,-1.7294513,-0.13718545,-0.21802108,1.8307256,-1.8387111,0.25675583,-1.7207831,-1.4124367,-1.1908679,1.304277,-0.7369155,0.10226045,0.8498062,-3.253728,-3.194091,-1.2787974,-0.16659407,-2.2387662,0.8746295,-1.1512736,-2.159668
c_1_29_90,-0.50344306,0.44068402,0.28158864,-1.6719767,0.46333528,-2.819406,-0.5168042,-1.8524503,-0.40143302,-2.0284498,-0.10823561,-0.9221545,1.2914505,-1.6068797,-0.43941867,0.49052176,-0.380935,-1.378266,1.0057508,-0.059370704,0.11040198,0.08633364,-2.26623,-2.5100155,-0.71585643,1.6837113,-2.4070199,0.31085455,0.24976353,0.7326147
c_1_29_91,-0.7841991,1.2461857,0.38631377,3.1590838,0.18283688,-2.3689704,0.029586157,-1.1513942,1.2954139,-1.5725334,0.47815198,-0.9139759,2.8225784,-0.74672395,-0.579326,1.379687,-0.7899721,-0.6602817,0.44178,0.39070377,-0.5380866,-0.7411786,-0.13060649,-2.3987215,-1.180117,-0.21427913,-1.2830318,0.4869215,-0.67630875,0.9579927
c_1_29_92,-1.1642209,-1.4216115,-1.7609901,-1.6076189,-0.6923932,-2.7684815,-1.8465865,-3.2911406,-1.7648336,-2.1167917,0.5336783,-1.3816348,1.3460698,-2.2299032,-1.0777383,-2.8883932,-1.1983576,-1.9564904,-0.64096624,0.023624923,-0.88348055,-0.5069249,-2.046989,-3.8692925,-0.9514165,-0.38134664,-2.1300342,-0.30339086,-2.1410089,-2.5321865
c_1_29_93,-1.3842498,-1.2159388,-1.1334206,-1.164363,-2.4176676,-3.0556002,-2.9642923,-2.5323234,-1.8029935,-2.2678936,-2.0552917,-0.29943007,0.44250455,-2.9857912,-0.7623196,-3.3540688,-0.46039253,-2.1015363,0.3421916,-1.4196426,-0.1424097,0.37151203,-4.3326383,-5.1140127,-1.6534747,-0.5233742,-2.3796701,0.37747967,-0.95956635,-3.4331024
c_1_29_94,-0.7036224,-0.009230361,0.080766045,3.4986866,0.3299776,-1.3555077,0.113691695,-1.5543191,0.65815747,-1.4463074,-0.4209581,0.08983833,1.9988694,-0.9697979,-0.23026182,0.30423114,-0.22841676,-1.167475,0.7325145,0.51672995,-0.1253216,-0.375221,-1.4902709,-2.1964521,-0.8682092,1.4079229,-1.4465908,1.648448,-0.1973387,0.76282513
c_1_29_95,0.528588,0.59200025,1.0482527,-0.3732566,0.4307103,-2.077051,1.7234613,3.6367238,-0.052540645,-0.6752167,0.8087964,1.0007224,1.4545422,-0.14930221,1.4382014,1.2989008,0.78515905,0.1275691,1.6822606,0.47160885,1.4123825,1.856346,-0.66096276,-2.3236344,0.44266912,1.0222647,-1.1274496,1.7567865,0.16862777,0.065268524
c_1_29_96,0.102968924,-0.06374631,-0.109002955,1.0293468,0.25485164,-2.2469454,-0.66715837,-0.27691054,0.5731933,-0.9453908,1.2704114,0.080360465,0.49030924,0.06609971,0.41508546,1.4559741,0.02614242,-0.10214101,1.3160523,-0.36595014,0.61099166,0.9212426,0.09805574,-1.903193,0.27651656,0.8653472,-0.8748327,1.3254052,0.31233716,0.26826015
c_1_29_97,-0.5713116,0.062872976,-0.2546639,-0.9493657,-0.245563,-2.2874985,-0.4516587,-1.4048091,-0.22987255,-1.7097502,0.30390966,0.47898453,0.94237965,0.048536453,0.28896317,-0.20490254,0.11119349,-0.8516763,1.4064443,-0.14050375,-0.11932122,0.56314903,-1.913297,-1.6455733,0.1787723,0.20597339,-1.5693431,0.59391844,0.35070702,-0.4491686
c_1_29_98,-1.3130636,1.0165699,-1.7573007,0.92300355,-1.8929799,-2.8699856,-2.0912676,-2.7536385,-0.40876305,-1.4861537,1.820787,-0.8919332,-2.0918534,-1.8644061,-1.8641135,-1.1935025,-1.2919888,-2.7600715,-1.2812226,-0.7911023,-1.687497,-0.67734873,2.1456888,-2.2813857,-1.6886045,1.5864397,-2.7838616,1.806337,-1.5423889,-0.99417174
c_1_29_99,-0.55459625,1.9735111,-0.78795725,0.98594445,0.5175204,-2.089202,-0.75382924,-1.8556907,0.03475391,-0.85066336,0.17799138,-1.2370135,-1.2667109,-2.0275953,-1.1887136,-0.43364593,-0.8580057,-1.6712849,-0.5587889,1.2556357,-1.3092077,-1.8650507,0.5799007,-1.4528863,-0.82148236,2.2456179,-1.9951591,2.23638,-3.152409,1.1289408
c_1_29_100,-0.7639727,2.2049546,-0.03718022,2.1792119,1.6851856,0.01099438,2.1716676,2.8625836,1.8908249,-0.61541545,0.83433396,-0.78831726,0.59344447,0.37786138,-0.95525634,0.21675627,-0.6680899,-0.71272904,-0.6842769,2.4601455,-0.44633406,-1.135236,2.479195,-1.6008519,-0.60901767,1.7868575,-1.5623614,2.6732876,-2.1783264,1.7177124
c_1_29_101,-1.318046,0.9870102,-1.1276122,1.0384325,0.84602034,-2.4550548,-0.18829334,-2.279555,0.72904587,-1.2453723,0.8481669,-1.7975285,-1.5874224,-2.4920745,-1.4775903,-2.989556,-1.4541806,-1.4811094,-0.9123173,3.0727367,-0.542893,-1.6380842,1.5446093,-3.5873568,-0.54216963,0.71212006,-1.7696532,1.8902566,-3.0492675,-0.44849613
c_1_29_102,-0.2930928,1.6728485,-1.34525,1.1104891,0.33261648,-2.7067742,-0.41990072,-2.3717475,-0.100976914,-1.0282774,0.83433396,-0.03756994,2.9670196,-0.60175234,-0.73713076,0.18325967,-0.75676847,-1.2073673,0.106675416,2.4081063,0.52607006,-0.54844224,1.5423166,-1.3099393,-0.4426183,2.2693155,-1.9612933,2.413067,-4.306773,1.1278375
c_1_29_103,-1.3080962,0.25890532,-1.6207991,-1.266241,-0.245563,-3.0091012,-1.1088535,-3.4917483,-1.4594033,-2.0605452,-0.9475588,-1.2684655,-1.0266575,-2.6411831,-1.288153,-2.5420988,-0.7294966,-2.459244,0.17959331,-0.23332284,-1.1264647,-0.71118605,-0.8125138,-3.283512,-1.0040886,-0.10096569,-2.3350499,0.61935794,-2.2666442,-0.7033967
c_1_29_104,-1.2087023,2.5344057,-0.98368746,2.2594197,0.86704457,-2.001092,-0.3746301,-1.701651,0.35113904,-1.1598703,0.27605626,-1.230237,0.22664742,-1.7513767,-1.9933634,-0.01966776,-0.22628656,-0.9485264,-1.1154921,1.0713885,-0.1821022,-0.51281315,0.6565897,-1.1250403,-0.41119665,1.6567355,-1.2972631,1.7737674,-2.6232467,1.8181852
c_1_29_105,-0.90083116,2.4138455,-0.17678174,-0.5237879,0.20244744,-2.7085352,0.92803127,-2.0917602,0.347464,-0.70103073,0.20198105,-0.7610116,-0.88809025,-2.4585521,-0.3923487,-1.483439,-0.38322967,-1.534067,-0.31332016,3.5191822,-0.8392151,-1.1050868,-0.017743468,-2.2224116,-0.14779453,2.0275848,-1.2584118,1.2086732,-3.433704,0.8879657
c_1_29_106,-0.818073,1.6899444,-1.8549613,-1.0386577,0.23293139,-2.401991,-0.5349637,-2.8770866,-0.42681304,-1.9917302,0.08248762,-0.27597404,-0.020146994,-3.2511277,-1.1152499,-0.1431146,-1.4237388,-1.442074,0.29199073,0.08912938,0.2707707,-0.6857651,0.17610173,-2.507373,-0.38274914,0.92755264,-2.3438802,1.1609313,-1.2873925,1.5588945
c_1_29_107,-0.58079004,-0.9967934,-1.3578866,-2.3278854,-2.4791064,-3.1176548,1.2306844,-2.258756,-2.424987,-2.5762725,-0.42004648,-1.2020099,-0.24229988,-3.48195,-0.93393683,-1.3750631,-1.001104,-2.615428,-0.3487969,-1.7884269,-0.36368662,0.07706271,-1.4657514,-4.898618,-1.1234937,-0.23655505,-2.8723001,-0.22199753,-1.9874042,-1.4327775
c_1_29_108,-1.1978533,1.2156954,-1.6595881,-1.3907057,-1.0041343,-2.7912164,-1.6900082,-3.203136,-1.4354994,-2.3886235,-0.7157511,-1.2574729,-0.23644863,-2.422596,-0.95953906,-0.8916286,-0.80677414,-1.9470977,0.049236216,-0.3481592,-1.4002452,-0.9502211,-1.5929967,-4.095578,-0.37248755,0.015385927,-2.7724123,-1.115578,-1.2182782,0.25287724
c_1_29_109,-0.7592498,-0.88484436,-1.1714894,-1.837633,-2.057469,-3.0796988,-2.4121764,-3.3888946,-1.5269061,-2.4937239,0.46141285,-1.1041509,0.019532409,-2.9058628,-0.8379064,-2.3900735,-1.0605704,-2.0620751,0.38359514,-2.359615,-0.60014075,0.5221155,-3.38813,-6.672348,-0.9941243,-0.9812572,-2.9370835,-2.740817,-2.3181822,-3.8434188
c_1_29_110,-1.0587832,0.9737199,-2.0330808,-1.4866384,-0.7296606,-3.1044009,-1.8345373,-2.3751204,-1.1205341,-2.472417,-0.50671315,-1.2892312,1.0930701,-1.3367157,-0.6680408,-0.555085,-0.2955656,-2.520618,0.20615266,-0.24452287,-0.29146096,-0.31100458,-1.9838985,-3.0787277,-0.90306187,0.47753882,-2.5161648,-0.33080962,-2.2863238,0.2223567
c_1_29_111,-1.0112772,0.6143803,-0.30295056,-1.8349245,-1.6137012,-2.9669845,-1.7637974,-2.9548175,-1.0887175,-2.4571316,0.0019764083,-0.766445,0.708036,-3.1581535,-0.46325412,-1.8030593,-0.7458171,-2.68883,0.06262525,-0.77651274,-0.23612517,-0.28936583,-2.1124732,-4.408831,-0.8462902,-0.5547686,-3.0175939,-0.48983645,-1.492265,-1.0058045
c_1_29_112,-0.86268985,1.7947166,-0.92933214,-1.5966699,-0.99475265,-2.9233005,-1.2318331,-2.4006088,-0.980644,-2.523337,-0.89684093,-0.8004439,0.9521388,-2.261288,0.26137912,-0.82937723,-0.7705392,-1.6404812,-0.09251715,-0.8094858,-0.79579324,-0.84236825,-1.9991374,-2.999228,-0.24777675,0.30960724,-2.9308054,-0.5225129,-2.2201223,0.09439311
c_1_29_113,-1.4370786,1.2259141,-1.6173007,-1.8897471,-0.8277214,-2.9913335,-1.2582967,-3.6049836,-0.41203094,-1.9161029,-1.3673207,-1.0179311,-0.2688116,-2.5773184,-0.7783462,-0.26561627,-1.1054972,-2.0588124,-0.80632436,-0.0036702855,-0.48001748,-0.86492527,-1.2686336,-3.4233074,-0.85565966,0.106022954,-2.3505335,-0.3924954,-1.805413,0.3788739
c_1_29_114,-0.96512216,-0.026274065,-0.8446386,-1.8106966,-1.2624614,-3.1571307,-1.4204347,-3.8477008,-1.0574795,-2.746585,-0.026858749,-1.35134,0.28365415,-2.7634182,-0.46086103,-1.1735849,-0.4747336,-1.7982079,0.5667363,-0.6668144,-0.5368867,-0.20118937,-2.9016676,-5.1417127,-0.7099585,-0.67685497,-2.8245573,-3.4265833,-1.7243673,-1.1823564
c_1_29_115,-0.9085682,2.1339414,-0.7905079,-1.4151337,0.50286835,-2.761018,-0.3413677,-2.2162468,-0.18415242,-2.139071,-0.18910891,-1.4331051,1.0313697,-2.6149154,-0.33917844,-0.5243275,-0.2519979,-2.0458045,-0.47577888,0.7039497,-1.414308,-0.60694677,-0.51354384,-1.4427279,-1.0140944,1.665767,-2.5383697,1.6471367,-1.492265,1.7425419
c_1_29_116,0.7941638,0.13228603,0.55513346,-1.2331196,0.643069,-2.5456371,-1.822564,-3.1674907,-1.0116624,-1.8687758,0.093722254,0.8000275,2.2774572,-0.6743179,1.3026516,0.1649396,0.28827617,-1.0759127,1.5430056,-0.2557839,0.7199702,1.7223884,-3.0806296,-3.3685157,0.1624298,-0.63827425,-1.8803259,-3.9187963,-1.8341794,-1.9091136
c_1_29_117,-1.1491606,0.8008833,-0.8972509,-1.6395606,-0.057072043,-2.7893016,1.6886604,0.26869425,-1.7187326,-1.4480932,-0.57162994,-0.5790988,-0.05914511,-2.2507946,-1.2593799,-1.4174018,-0.30438927,-1.760071,-0.4456742,-0.4981561,-0.7321741,-0.06469948,-1.5669849,-2.5447297,-0.8903298,1.7003759,-2.319707,1.3776648,0.3977449,0.54821503
c_1_29_118,-1.525352,0.22431163,-0.09722206,-2.0007842,-0.70888245,-2.876233,-1.6082654,-3.6837091,-1.0802511,-2.6378982,-0.44481316,-0.9421494,0.50532055,-2.4061258,-0.6744863,-0.7581274,-0.5931514,-2.0949183,-0.21187964,-0.65650153,-0.14442809,0.16077128,-1.9365115,-3.990266,-0.17122601,-0.27153113,-2.9946613,-1.3389711,-1.9839568,-1.2137293
c_1_29_119,-0.8352788,0.99691576,-0.41772276,-1.1307806,-0.8584106,-2.9925082,-0.9324423,-3.4798875,-0.54105026,-2.4898245,0.46025327,-0.83050543,1.5348399,-2.1096299,-0.10007782,-0.6981924,-0.6892445,-1.7513474,1.6644337,-0.20283316,-0.08955288,0.8361789,-2.3516972,-4.0076594,-0.016216734,-0.4611835,-2.4845977,-2.9376364,-2.5596416,-0.055168014
c_1_29_120,-1.3080962,1.3647343,0.2679857,-1.547476,-0.78885293,-2.9727275,-2.0981495,-3.2565215,-0.43673956,-2.476266,-0.28195828,-1.1054263,0.65042686,-2.4336202,-1.3253549,-0.47985452,-0.57294303,-2.2761288,-0.4086137,-0.2756401,-1.1530377,-0.9431947,-0.87986654,-3.1197546,-0.9941243,-8.760343e-06,-2.6889296,0.340758,-1.652123,1.3274893
c_1_29_121,0.15212682,0.42954963,0.16010724,-1.121001,-0.9255767,-2.6739018,-1.8770459,-2.069947,-0.77993345,-1.8675529,0.3057942,-0.35160375,0.78811723,-2.6706035,0.88206303,-0.45551887,-0.19878517,-0.81268257,0.4911534,-0.7801506,0.09954022,1.291465,-2.857061,-3.7511358,0.29210463,0.31348065,-1.7047511,-0.45273954,-1.2773849,-0.89653313
c_1_29_122,-0.15574506,-0.67528033,-0.31143984,-1.7669659,-1.0564259,-2.9027,-1.4743727,-3.3511472,-1.7469558,-2.2209034,-0.3058792,0.21210577,1.2253087,-2.7122142,0.38341966,-1.0591525,-0.3445638,-1.8761675,1.3886609,-1.4546994,-0.26149768,0.48564407,-3.8349319,-5.4545727,-0.455833,-0.69845533,-2.3175266,-3.7985928,-2.5731173,-2.7534509
c_1_29_123,0.034296803,0.43846244,-0.07575893,-0.12352046,0.91058165,-2.6241307,-0.4928569,-0.034648072,-0.46686655,-1.6871265,0.647586,-0.3249152,1.8239906,-1.5830084,0.5324186,-0.25906062,0.44534615,-0.016289365,1.1039842,-0.41111165,0.60300386,0.7457226,0.059410032,-1.471826,-0.0074020876,1.6482418,-1.5862169,1.6090494,0.08973785,1.8020377
c_1_29_124,-0.56188774,0.7508197,0.10445869,-0.688678,-1.2677236,-2.8637772,-1.6733773,-3.2857747,-0.27911207,-2.222497,0.18802275,-1.1414579,1.9077195,-2.1501095,0.24004689,-1.2553985,-1.1514114,-1.4916161,0.42800558,-0.17278849,-0.31310678,0.5934829,-2.2841916,-3.4664,-0.55594355,0.6949786,-2.9245505,-2.3581488,-2.3181822,0.718883
c_1_29_125,-1.3482664,2.6374283,-1.4350114,-1.3051752,-0.113942325,-2.7750585,0.08972393,-2.633612,0.7222983,-1.107608,-1.2704519,-0.783925,0.16577235,-2.5005054,-0.468045,0.08376578,-0.6033292,-1.7368721,-0.7909658,-0.4325306,-1.0009995,-0.48156866,0.033680845,-1.4355757,-0.5809378,1.7778026,-2.147677,1.6802406,-0.7126729,2.2260363
c_1_29_126,-1.1855423,2.0582492,-1.5077568,-1.482028,-1.5295969,-2.8648093,-0.5349637,-3.3428562,0.7142515,-1.8124658,-1.0305611,-0.52694046,1.0754843,-1.8832129,-1.3996023,-0.5266839,-0.6680899,-2.8245625,-0.20182106,-1.3560784,0.08588988,-0.469953,-1.2594693,-2.4697664,-1.0308635,-0.050856363,-2.6593246,-1.1231861,-0.37360534,1.809132
c_1_29_127,-0.93069166,1.2360773,-0.72748786,-0.3587594,-1.0041343,-3.0406783,-0.519819,-2.472005,-0.16068082,-1.3835614,0.046238374,-0.43653432,0.19153059,-2.824637,-1.4707221,-1.5634161,-1.1283283,-1.8459113,-0.68219507,-1.2254875,-1.4055086,-0.5825696,2.17501,-2.447518,-0.76658165,1.4087336,-2.487005,1.2736398,-2.1484218,0.7843136
c_1_29_128,0.33630428,1.9996284,-0.2797461,-1.1873772,-1.5473636,-0.84152013,-1.2362183,-1.719731,-0.061852366,-1.9072578,-0.2234105,0.24075843,1.1336031,-1.514479,0.24190849,0.26499757,-0.6628344,-1.269565,1.1388102,-0.049130477,0.018266,0.098640665,-0.090048365,-2.7994561,-0.069792815,1.4114878,-2.0315568,0.98881596,-2.0682254,1.3393905
c_1_29_129,-0.44897586,1.5825282,-0.3263622,-2.2074208,-1.1296929,-2.4421911,-1.810665,-2.7949793,-0.22473234,-2.1271427,-0.27010736,-0.68846625,1.2582209,-3.2233198,0.25490427,0.47020897,-0.6628344,-1.1281735,0.40654656,-1.0397838,0.14000683,0.06464782,-1.5151438,-3.4999778,-0.12458909,0.51670945,-2.2450168,-1.9402593,-0.64427626,0.61442524
c_1_29_130,-0.97721255,0.7732365,-1.0029807,-1.586984,-1.1596622,-2.9658396,-0.09185771,-1.9843377,-0.794174,-2.0818994,-0.48491782,-0.8873218,2.399368,-1.300629,-0.71740305,0.40584505,-0.38782564,-2.2201066,1.0835667,-0.2083434,-1.009841,-0.094386235,-2.070757,-2.8963718,-0.29193157,0.74866277,-2.5760393,1.2147254,-1.3330016,-0.38535616
c_1_29_131,-1.0334599,1.4271804,-0.48498327,-1.4785767,-1.9630637,-3.3084424,-0.8698213,-2.656845,-1.5020516,-2.14057,-0.6831376,-1.002071,0.6962307,-2.1705272,-0.57807934,-0.7606467,-1.2222321,-2.524501,-0.6491505,-1.9361283,-0.9863388,-0.7218557,-1.4323661,-3.3659215,-0.53942376,0.0093056,-2.5811262,-1.312468,-1.5227602,-0.12495405
c_1_29_132,-1.3670154,1.8434033,-0.38036022,0.45764014,0.0615486,-2.9310002,0.13949941,-2.2421155,0.9734391,-1.5424767,0.2606936,-1.3299624,0.8838783,-2.1323419,-1.0275153,-0.5861172,-0.7733045,-1.293881,-0.9285495,-0.9787496,-1.7932904,-1.6134236,2.5636451,-2.4943979,-0.7635679,0.95563966,-2.5608706,2.0186398,-0.01865779,0.90685034
c_1_29_133,-0.6117141,0.19667254,0.56276274,-1.6051807,-0.63158494,-3.0382128,-1.6789048,-2.540568,-0.619505,-2.1511066,-0.10745907,-0.053851537,0.24222277,-2.4006524,-0.30277652,-0.7669545,-0.69190407,-1.1442862,0.30265492,-1.2209733,-1.3499823,0.36049402,-1.882028,-4.362305,-0.34449092,-0.071420796,-2.4536097,-3.012933,-1.1138847,-0.11901715
c_1_29_134,-1.1018866,2.111465,-0.71011066,-1.5309289,-1.7850834,-2.975034,-2.0039873,-3.0029707,-1.5284716,-2.555664,-1.0543995,-2.042549,0.8956944,-3.5043943,-0.78908104,-0.5219729,-0.8180507,-2.5479221,-0.44754365,-1.9943645,-1.628625,-0.90375024,-1.3861496,-3.3193161,-1.1130238,0.41800252,-3.0142987,-1.6641252,-1.2255796,-0.17899975
