cell_id,CASP8,CD163,CD38,CD55,CD93,CTLA4,CXCL17,DUSP5,EZR,FAS,FGF13,FHIT,HBB,HDAC4,HSP90B1,ITGAX,KLRK1,LAIR1,LGALS3BP,MS4A6A,OSMR,PGK1,PNOC,SAA1/2,SOD1,SREBF1,STAT1,TNFSF13B,TP53,XBP1
c_1_19_1552,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1553,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,12.964851530064408,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,10.24147909245919,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1554,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1556,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1557,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1558,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,6.9966912328089945,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,5.196303177380709
c_1_19_1560,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1561,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,4.940437580672233,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,6.672535994530125,-0.27908285800607857
c_1_19_1562,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,7.09450260058933,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,6.585943485304979,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1563,-0.1521793336335913,-0.15394842686760157,4.178905259679829,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,2.743860376419646,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,2.871653690855325,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1564,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,2.397865077908527,5.053243673371883,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1565,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1566,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,11.88507636574331,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,3.6149303361247114,-0.18541000158573423,-0.16450389920770375,6.318404629645664,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1568,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1569,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1571,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,5.539462981963171,-0.15626715058893487,-0.167775857857805,3.9884501106669084
c_1_19_1572,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1573,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,6.198647305254357,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,4.656628420890292
c_1_19_1574,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1575,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1576,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,7.0978181657220425,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1577,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,4.0664040111661075,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1578,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,6.600482241528991,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1579,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1581,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1582,-0.1521793336335913,5.678608351884549,4.965856015467926,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1583,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1584,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,4.626063655890966,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1585,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,2.4984724332732733,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,3.763419697934352,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1588,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,5.172720646609532,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1589,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1590,9.768305104489828,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,4.770778350058591
c_1_19_1591,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,7.283558371843956,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1593,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1594,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1595,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1596,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,5.1559050486412445,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1597,-0.1521793336335913,6.463990328406211,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,2.671042033015202,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1598,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1601,-0.1521793336335913,9.46612657489707,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,6.049123317683698,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1604,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1606,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
c_1_19_1607,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,3.7117533082832153,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,8.593816390871963,-0.27908285800607857
c_1_19_1608,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,2.5329982416521624,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,4.04413194846494,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,3.280726073474689
c_1_19_1610,-0.1521793336335913,-0.15394842686760157,-0.1839793500411344,-0.22775960611091423,-0.13565769525119714,-0.20129264412850278,-0.16349458667624275,-0.17142620553324175,-0.28413134958936564,-0.16565775689281778,-0.12462405183000504,-0.15689871272429515,-0.14247098937948702,-0.1983577069046602,-0.2810048349662678,-0.16402616909859025,-0.1520995209025552,-0.20585613721225138,-0.37017760188379684,-0.18541000158573423,-0.16450389920770375,-0.27041055502280886,-0.1973853945554584,-0.20942009164303008,-0.28028445422822446,-0.15626339545488635,-0.2782328629466125,-0.15626715058893487,-0.167775857857805,-0.27908285800607857
