cell_id,4-1BB,CD11c,CD123,CD127,CD14,CD16,CD40,CD45RA,CD68,CTLA4,EGFR,FABP4,FOXP3,GITR,GZMA,ICAM1,ICOS,IDO1,IL-18,IL-1b,IgD,Ki-67,LAG3,Ms IgG1,PD-1,PD-L1,PD-L2,Tim-3,iNOS,p53
c_1_16_69,-0.24845706,0.12345094,-0.97931945,-1.5970778,-0.8512812,0.49676356,-0.24838644,-1.6071067,-0.02648301,-2.3752308,-1.1035631,-0.612537,-0.3460366,-1.3432919,1.078085,0.6692322,0.5729215,0.3724372,-0.3041616,-1.0895423,1.1966491,-0.89591295,0.47687197,1.3184623,1.0501297,0.4851464,-0.98688376,-2.1092076,0.759858,-1.1316353
c_1_16_70,-0.61706513,0.5091926,-0.6075726,-0.3658501,-0.64751345,-0.21259542,0.13834393,-1.8342824,-0.40649587,-1.1640742,-0.7711157,-0.81280196,-0.41198123,-1.6111385,-0.20214902,0.46395144,0.71489644,-0.7393368,-0.12861796,-0.7530196,1.4960386,-0.740313,-0.52437145,0.61098677,-0.11688225,0.6439277,-1.2627977,-2.1793036,0.6644342,0.5107914
c_1_16_71,-1.3170365,-0.25806576,-1.4135002,-2.4417803,-1.6461354,-0.17117195,-0.8557301,-1.2243452,-0.8571272,-2.2038527,-1.9044613,-1.6643999,-0.9222817,-2.299293,-1.4363189,0.89599293,-0.6318505,-0.6086004,-1.3347956,-1.0399213,2.2888045,-1.3755678,-1.2436926,0.66220117,-0.54078335,0.4823045,-1.0513291,-2.9091425,0.32333493,-2.0259595
c_1_16_72,-0.8254296,0.8771312,-0.936152,-0.8883321,-1.4137106,0.55980694,-0.63862175,-0.702003,-0.9561512,-1.8392812,-1.5242517,-1.0719436,-0.5859979,-1.2085358,-0.5134257,1.214131,-0.087668784,0.3607281,-0.8211716,-0.45060328,2.0308247,-1.5190386,0.76275665,1.6307445,1.0957346,0.5342936,-1.1591784,-2.174816,0.732286,-0.7683812
c_1_16_73,-0.066654064,0.3727527,0.86561465,0.44826862,0.92463905,0.07842495,2.2062042,-0.38356405,0.9535645,-0.3786635,0.026289307,0.026820455,0.9282706,-0.56524396,-0.44317403,1.9318293,0.66657734,0.5643551,0.7986744,-0.40147763,0.44356996,-0.5480598,-0.82215005,-0.07734507,0.78918767,0.49789134,0.13545386,-0.11371155,-0.6123568,2.3423274
c_1_16_74,-0.29229164,0.83468246,-0.08979611,0.39997,0.4275874,-1.0972722,1.3499966,-0.2433578,0.63643837,-0.59795946,-0.35990795,0.23547739,-0.047735967,-0.5698953,-0.40480748,0.89698994,-0.3471728,0.8770377,0.2261793,-0.37219548,0.28006342,-0.7239176,-0.21736684,0.18813032,0.9500989,-0.442035,0.113933615,-0.049506158,0.29232165,0.7248692
c_1_16_75,-0.5821945,0.2327488,0.5451775,-0.40550908,-0.48434287,-0.2443308,-0.1716618,0.1818343,0.26900694,-0.7081888,0.17335059,-0.8119671,-0.014416278,-1.122343,-0.7894848,-0.15890396,0.14145055,0.4753973,0.39184713,-1.2336303,-0.46089897,-0.86221945,0.4489646,-0.21821806,0.9516234,0.68575466,-1.050047,-1.3559535,-0.7910051,-0.6923234
c_1_16_76,0.09727892,-0.83199584,-0.260547,0.3288312,-0.4274311,0.6652595,0.23328383,-0.20051582,0.80886674,-1.3822374,-0.49204406,-0.021996893,0.6842863,-0.8413193,0.9435275,0.7462759,0.04237493,0.1812568,0.036992833,-0.9901401,0.669294,-0.48750836,-0.26709938,0.16453795,1.013298,0.9997178,-0.25629058,-0.81901586,-0.27895373,0.01101286
c_1_16_77,-0.8047068,0.21981521,-0.63232195,-0.9255,-0.8188881,-0.6724194,-0.6690531,-1.0970398,1.2189181,-0.27374753,-0.6575408,-1.0181249,-0.40945882,-1.1087526,-1.0515785,-0.6554286,-0.22879791,-0.4885578,0.07158756,-1.0910666,-0.29978916,-1.6460445,0.30108196,-0.66301835,0.46792322,-0.630964,-0.8135605,-0.42223936,-1.1810514,-0.030801263
c_1_16_78,-1.0393175,-0.29971665,-0.25353113,-0.34508893,-1.0370368,-0.059743904,-0.5976659,-0.5717829,-0.6382659,-1.2532991,-0.5677756,-1.1501614,-0.48760918,-1.950074,-0.6061866,-0.52982885,0.27089763,-0.22839418,-0.00056629506,-0.7127389,0.5305739,-0.52636606,-0.99096495,-0.39886367,0.28826562,-0.43333396,-1.4489822,-1.0357333,-0.34965938,-1.2228562
c_1_16_79,-0.3997602,-0.21323182,-0.45687336,0.3860398,-0.45019493,-0.65878296,-0.35934705,0.36216062,0.5186731,-1.3254225,-0.25916663,-0.581253,0.15944625,-0.82748026,-0.080324866,-0.5596734,-0.86625063,-0.11559401,0.23502544,-0.5759159,-0.23411408,-1.1863163,-0.7916211,-0.18562399,0.49396297,-0.15464497,-0.635138,0.8518898,-0.58013403,0.5052093
c_1_16_80,-0.5115015,0.2993083,-1.1269424,0.20836651,-0.40887925,0.5429946,0.06834594,-0.7438522,0.3624554,-0.89686865,-0.61327064,-0.20716313,0.27087894,-1.0147569,-0.894069,0.58267874,0.9683092,0.02946503,0.044192825,-1.003189,2.0969245,-0.68903625,-0.9179796,0.6271176,0.24138968,-0.5676776,-0.17542967,-2.0643985,0.032747623,0.7569818
c_1_16_81,-0.028114298,0.40553206,0.2992243,0.056005627,1.5967221,0.6995363,1.9765035,-0.20051582,0.907029,-0.63991076,0.015876886,0.32353738,0.8464751,-0.3397715,0.31938788,2.109474,0.7799327,0.72056335,0.66410184,-1.0941192,0.32438433,-0.39852467,-0.22574832,-0.064171165,1.0885546,0.8053697,-0.2839351,-0.30335075,-0.31124935,0.77418953
c_1_16_82,-0.4986575,-0.6284061,0.39169705,-1.4132199,-0.36909768,-0.34886757,-0.22862557,-1.3599813,0.9742855,-1.2306166,-0.23445152,-0.5680024,0.029994488,-0.7821913,-1.2954946,-1.0921053,-1.3035213,0.55171204,0.5300172,0.052004557,0.1981624,-1.5731666,-0.689474,-0.7804901,1.4542607,-0.79649794,-0.13401926,0.5613588,-0.9480873,-0.027549213
c_1_16_83,-0.22912806,-0.8990615,-0.22050302,-0.7602079,-0.736787,0.4456846,-0.26135793,-0.5109073,0.88926774,-0.37788853,-0.49525592,-0.98582226,-0.40316603,-0.5925041,-0.13163926,-0.4370995,-1.5781634,0.13882923,0.45092314,0.3857155,0.52181244,-1.1435667,-0.3191465,-0.36856088,1.2470781,0.24348211,-0.45576873,0.043490503,-0.66322935,-0.18694274
c_1_16_84,-0.7551836,1.0362791,0.21700723,0.052248903,-0.7586596,0.83163124,-0.36466777,0.14780022,-0.91671354,-0.29965097,-0.6747247,-0.26001588,-0.60644823,-1.0036056,-0.67676866,1.5580468,-0.49572024,1.3887082,0.07513742,-0.58985496,-0.29205742,-1.6176661,-0.16369288,1.58303,1.645301,0.65839726,-0.90026784,-0.96863896,0.8674034,1.4336699
c_1_16_85,-0.15019888,0.1538582,-0.398202,0.2219561,-0.4359315,-0.017116658,-0.079353124,-0.120999664,0.45718813,-0.50172025,-0.2194234,-0.3105448,0.44073376,-0.62562376,-1.3006345,0.2907278,-0.15817083,0.37146318,0.13120417,-0.23326702,1.0375276,-0.60105103,-0.31256872,0.067599,0.76127076,0.33368167,-0.010415502,0.1313854,0.7954509,0.9982634
c_1_16_86,0.022910072,-0.88208276,0.43074188,-0.5829888,-0.0046663545,-0.32352924,-0.40457773,-0.6723362,0.59552824,-0.85020846,-0.06604035,-0.99407595,-0.68438774,-0.9980489,-0.095866494,-1.0585524,0.092653304,0.2558394,0.1655718,-0.5211773,-1.1141547,1.1289757,-0.48595467,-0.03373101,0.80545646,0.26402867,-0.68755925,-1.2056944,1.1416304,-0.9586374
c_1_16_87,-0.47066355,-0.36387074,-0.20674047,-0.9760873,-0.45019493,-0.84508157,-0.21103944,-0.38947058,0.58151644,-2.1150453,-0.3291225,-1.0844355,-0.315555,-0.88155085,-0.049595043,-0.06650205,0.43584296,-0.35571167,0.13351165,-1.6526389,0.26614872,-0.4122109,-0.25535303,-0.41929606,0.4015408,0.25930426,-0.8646934,-1.4382086,-0.033005547,-0.8381146
c_1_16_88,-0.14474677,0.60238314,0.118346885,0.26957643,0.7713374,0.41502184,1.5632883,-0.35086656,1.4366965,-0.6773545,-0.420457,0.7055233,0.29067525,-0.25716302,-0.24291795,1.5550995,-0.3863826,0.23945835,0.20726903,-0.7227281,-0.5228651,-0.74378335,-0.05258126,0.11659365,0.6951019,-0.41818982,-0.33020294,-0.54067785,0.2533137,0.46780246
c_1_16_89,-1.780009,-0.33367535,-0.32650715,-0.23504038,-1.0200818,-0.47841516,-0.6099709,-0.9770247,-0.87997615,-2.7491882,-0.800585,-1.5835938,-0.8850438,-1.7057374,1.1482918,0.10573533,0.15581378,-0.47207054,-0.7374908,-1.8388122,-0.2169301,0.14579982,-0.9004887,-0.25129437,0.024897505,-0.9673961,-2.3317914,-1.4924033,0.368532,-1.873325
c_1_16_90,-0.41696346,0.54258263,-0.5952995,-1.5260915,-1.2522595,0.9002515,-0.52803826,-1.1445837,0.43301085,-1.1640742,-1.3025459,-0.65353584,-0.8758251,-1.4311857,-0.2613051,1.1213666,1.0285016,0.7052938,-0.38344902,-0.64667684,1.6164035,-1.1577045,0.5425078,1.1314995,0.97889864,0.34734723,-1.5339952,-1.8506045,0.9317298,-0.9753116
c_1_16_91,-0.287636,-0.53627473,-0.11434678,0.35589296,-0.35387704,-0.3602499,-0.31324464,0.062286984,0.30946025,-0.56196135,0.05516172,-0.99223864,-0.068391405,-0.82661796,-0.38999012,-1.1932274,-0.7843761,0.07489082,-0.22211035,0.010205355,0.2432478,2.019294,-0.48833534,-0.13534462,0.8400604,0.15432958,-0.23249988,-1.3123686,-0.17332442,-0.5690288
c_1_16_92,-0.46183094,-0.22535968,-1.4371394,-0.023336831,-0.4263006,0.28855848,-0.30088964,-1.4026871,0.24770996,-1.7572739,-0.20520741,-1.0293282,-0.4488536,-1.7256044,-0.3001563,-0.27628246,0.27311963,-1.9090859,-0.8421329,-1.4572009,1.0220612,0.59294,-1.4963037,-0.3189507,-0.1494433,0.3952492,-0.99436605,-1.4463625,-0.8544179,-0.43142724
c_1_16_93,-0.8705086,-1.1340407,-0.3373887,-0.830807,-0.94313705,0.30026996,-0.6703336,-1.1954223,0.7010662,-1.8264433,-0.9329805,-1.2432569,-0.39313132,-1.3593316,-0.64302796,-0.9607693,-1.4793341,-0.22715347,-0.015269803,-0.9700221,-1.4553329,-1.5869557,-0.583359,-1.2408762,0.9901712,-0.11868033,-1.0758412,-0.4767239,-0.8708628,-0.37813264
c_1_16_94,-0.7623963,-0.0066667935,-0.43587813,-1.2139049,-0.64429605,-0.50615853,-0.60134774,-0.2928971,0.060109373,-1.4686015,-0.3887455,-1.1312895,-0.12250312,-1.2206675,-1.5936271,-0.7115616,-0.9064926,-0.19266511,-0.011585341,-0.8590428,-0.80125195,-0.7762071,-0.26602876,-0.09947508,0.48376706,0.20826054,-1.3986393,-0.7559101,0.32666546,-0.82952994
c_1_16_95,-0.12415097,1.0894262,0.10644908,-0.9980025,0.8422924,0.55310166,0.33923957,2.3095305,1.1001127,0.13988839,0.04827377,-0.8756272,-0.13819246,-0.57377845,0.39087892,-0.65886426,0.6311795,-0.029373689,0.06684628,-0.9332252,0.5026447,0.116348356,-0.6986752,0.20372166,0.8013999,0.04748317,-0.19084458,-1.2291605,0.6016168,-0.57296884
c_1_16_96,0.46434933,0.9794623,1.2954812,0.34638974,1.1281126,0.21042798,1.8467251,1.1364547,1.4329816,1.2309172,0.10779413,0.49576214,1.6363614,0.34086952,0.48349702,1.4868926,0.4618052,0.5179824,1.4641939,0.54848313,0.8656694,0.38803402,-0.16573186,0.34665823,1.5024318,0.25614905,1.1909844,0.4589266,0.35295156,1.1337001
c_1_16_97,-0.39242873,-0.44821098,0.20133932,0.17285456,1.14466,0.46876958,1.6340725,-0.10994143,0.86838967,-0.6746566,-0.01350918,0.5505269,1.3052199,-0.5815632,0.3066416,0.83989996,0.34907144,0.51522785,0.89783645,-0.97574806,-0.58131194,-0.57871634,-1.5274494,-0.94304913,0.9766377,-0.5174446,0.26719055,0.59532875,-0.51960534,0.64191014
c_1_16_98,-0.29345742,0.52317286,0.16822042,-0.2300349,-0.44390404,-0.3179487,0.31390786,-0.07425074,0.35172778,-0.32061777,-0.427727,-0.3035165,0.39715093,-1.1615936,-0.11009991,-0.13714346,-0.35040528,0.95209986,0.5637922,-1.2786129,0.41546956,-0.46429077,-0.15758778,-0.24653922,1.031786,-0.14132513,-0.49897882,0.24446356,-1.2191118,1.2957067
c_1_16_99,-1.0624017,-0.33796096,-0.31747907,-1.1326661,-1.099864,-0.45714235,-0.5517203,-0.40015462,-0.041588664,-1.0720737,-0.33558732,-1.240114,-0.91136,-1.3798001,-0.33816892,-0.6520022,-0.49219188,0.23122711,-0.035020888,-0.9886959,0.4123133,0.88709706,-0.5896006,0.124656014,0.7521674,-0.6839347,-1.4031672,-0.8015968,-0.41537768,-1.1154268
c_1_16_100,-0.42314008,0.30553308,0.49183127,0.2512291,-0.2353051,-0.28484023,-0.15560424,0.21436678,0.82340187,0.19879103,-0.30038208,-0.41516903,0.4644114,-0.5063234,-1.3474907,-0.4385422,-0.19016816,-0.000910667,0.24713399,-1.1897063,-0.24651454,-0.21251668,0.5425078,-0.5243542,0.55783373,0.3291074,0.038028497,-0.5345208,-1.1169572,1.1540327
c_1_16_101,-0.4719283,0.029345486,-0.19306232,0.21402407,-0.59926003,-0.24967712,-0.4896847,-0.04026355,-0.12853049,-0.6603288,-0.012068708,-0.9567639,-0.41324326,-0.7720529,-0.8055366,0.22013697,-0.19900316,0.07049556,-0.09021747,-0.8256724,-0.70922744,2.4939058,-0.3940408,-0.09059679,0.9286508,-0.059426237,-0.8895337,-1.0612729,-0.22992377,-1.161057
c_1_16_102,-0.533511,-0.28712985,0.07188568,-1.1587304,0.117087625,0.57811284,0.41233274,-1.166989,0.9390756,-1.158341,-0.6163257,0.27908346,-0.034782685,-0.40198883,-0.53445786,0.63348085,-1.3150648,1.2656196,-0.23964423,-1.0148649,0.3835933,-1.7672869,-0.9788729,-0.064171165,1.3361615,1.0713044,-0.90745354,0.012018119,0.37172797,1.9308354
c_1_16_103,-0.94462746,-0.34225607,-0.13418268,-0.43012583,-0.74495625,-0.4451031,-0.28151336,0.70149285,-0.28270113,-0.84432966,-0.66791725,-1.1421924,-0.55363995,-1.6218684,-0.7072405,-0.26240662,0.44187075,-0.2545929,-0.15980184,-0.91648334,0.79587203,1.7517308,-1.0807972,-0.108388506,-0.026413415,-1.0873585,-1.0641955,-1.067456,-0.43299827,-1.0224804
c_1_16_104,-0.36334714,-0.34225607,-0.7779825,-0.8059479,-0.016585983,-0.22047462,0.29249975,-0.3086123,0.93081313,-0.45931557,-0.27565038,-0.112024814,0.34450924,-0.27497402,-0.5862062,1.905098,-0.33751372,-0.22715347,-0.12088735,-0.9543656,0.7824783,-1.2086371,-1.4675207,-0.63458943,0.17775883,-0.6839347,-0.5069299,-0.47686785,-1.314264,1.6539859
c_1_16_105,-0.28996274,0.6939736,-0.41131678,-0.16387978,0.37327224,0.06955083,0.6780116,0.15380609,0.8053356,-0.046048276,-0.36945677,1.4747065,0.33070305,-0.40198883,-0.5239148,1.4582187,0.6004855,0.23328786,0.099833615,-0.35361105,0.89425826,-0.16396458,-0.73321307,-0.108388506,0.6984974,0.3091723,-0.66922694,-0.27146536,-0.45997348,0.15793549
c_1_16_106,-0.098409854,0.11663039,0.33047467,0.63070863,0.898579,0.57147866,1.6589116,-0.62947786,0.8612238,-0.85020846,0.019543672,0.35845226,1.0466001,-0.11401604,-0.3622949,1.9853197,-0.9948007,0.6388887,0.6941846,-0.76194817,-0.6619977,-0.32815078,-1.0603228,0.00055825844,1.4050866,1.0108867,-0.5199125,0.028688785,0.26803216,2.4584143
c_1_16_107,-1.1229067,0.20352922,-0.21533167,-1.3404634,-0.554786,-0.8375305,0.5166004,0.37572443,0.9303609,-1.0908023,-0.39360815,-0.36509562,0.09916593,-1.4444808,-1.4808332,-0.25241032,-0.26527378,-0.7592494,-0.28890035,-0.49661535,-1.0304315,-1.4053682,-1.9451985,-0.19953479,0.102564335,-0.92884237,0.036482953,-0.42113593,-0.7194661,2.7304468
c_1_16_108,-0.31219053,-0.5457748,0.010474821,-0.5373865,0.93500173,1.3986058,1.52605,-0.065445244,1.6442795,0.15892704,-0.4338778,-0.31310695,0.592651,-0.93684745,0.81118536,1.0471103,-1.0680029,0.55080646,0.25480643,-1.2685227,-0.33908024,-0.49128112,-0.33457512,-0.26083514,0.53885293,-0.8275307,-0.43641186,-0.3797094,-0.2645836,2.574147
c_1_16_109,0.012799685,-0.7564999,0.118346885,-0.0888803,0.27221048,0.6430862,0.6637064,-0.0479717,0.43106362,-0.7404354,0.031048357,-0.051904082,0.83231527,-0.56060135,-0.6486124,0.11319902,-0.17846118,0.5912329,1.1559271,-0.74920636,1.2534063,-0.80562407,-0.11335549,0.00055825844,1.8906356,0.5217618,-0.5542428,-1.552936,-0.28766748,2.4640732
c_1_16_110,0.15310375,0.31792444,0.07188568,0.25496817,0.43844646,0.07399364,0.79355586,0.110428095,0.62976724,-0.2539925,-0.058290888,0.22152084,1.2229466,-0.34896845,0.10642069,1.3553109,0.83145237,0.8975933,1.0324223,-0.4745635,1.552451,-0.4996095,0.031672247,0.64313304,1.5466809,1.056085,0.13766742,-0.9721434,0.33769494,-0.6697714
c_1_16_111,0.41095808,-0.71979684,0.02598627,0.44610998,0.39943725,0.49849817,1.475302,0.56905085,1.8829379,0.5414495,-0.12489919,-0.37103498,0.15746163,-1.1409082,0.41966206,0.053185053,-0.59019786,0.46697906,0.11731432,-1.0428916,-0.407033,-0.5309928,-0.8054422,-0.51362365,0.45667496,-0.21463902,0.43799856,0.08190895,0.021082759,2.8659961
c_1_16_112,-0.11338894,0.17719182,0.24521697,-0.788005,0.4726005,0.19808671,1.165475,-0.62674993,0.93892574,1.1121554,-0.6110923,0.29169202,0.973778,-0.7653171,-0.11295841,1.6076837,0.47561824,0.7129404,0.109172724,-1.3333681,1.3341573,-0.6163655,0.35658488,0.4148418,1.2644984,0.52734035,-0.49006978,-0.8105542,-0.026861807,0.96131635
c_1_16_113,-0.00041310512,-0.29971665,-0.17777352,0.20913923,1.2077706,-0.076610394,1.5947917,-0.48816502,0.82435703,-0.0057779825,-0.12427707,0.10650779,1.0024796,-0.2340655,-0.37528077,1.478139,0.49320966,-0.2823397,0.81850475,-1.0956476,0.84940946,-0.08321827,-0.49071848,-0.6233183,0.47632462,-0.89902437,-0.114853434,-0.73944724,-0.6591258,0.9400559
c_1_16_114,0.1795517,0.7067215,0.11686286,0.23768122,0.7870903,0.38380295,1.6636461,-1.7025793,0.78141636,-0.64698887,-0.057993814,-0.113177724,0.5835389,0.11319978,0.39644608,1.8301115,0.10989636,0.89049715,0.5387493,0.54086435,0.6290561,-0.61070836,0.07755172,0.42189977,1.6515429,-0.52422655,0.2532566,-0.32605797,-0.12787788,1.3729535
c_1_16_115,0.04698434,-0.12647843,0.088482246,0.5302551,0.6213082,0.147818,1.3677864,-0.95865965,1.2597533,0.06745293,-0.46975976,0.67613196,0.72920257,-0.35535562,-0.2705616,1.0999289,-0.94310296,0.48099375,0.59235567,-1.060812,-0.13164093,-0.2203033,-0.17390777,0.30249903,0.6548386,-0.13186076,-0.11651319,-0.5651289,0.16187303,2.0421615
c_1_16_116,-0.4693994,-0.29971665,0.44488946,-0.58484536,0.0027956266,-0.19954334,1.0728154,-0.7867703,-0.019097053,-0.6461029,-0.30178797,-0.011585104,0.41236255,-0.8094345,-1.0021361,0.10386233,0.28859144,-0.57125956,-0.08134807,-0.7227281,0.6903055,-0.46354672,-0.39745834,-0.4607292,0.069590814,-0.8882823,0.044970877,0.3474013,0.33769494,-1.245881
c_1_16_117,-0.16883925,0.29618874,0.077934965,0.1696757,0.3381011,0.25293818,0.7988631,-0.27843508,0.31587997,-0.5543311,-0.11466433,0.19084145,0.8075201,-0.08904324,-0.408115,0.23457633,0.5125398,0.20324315,0.64382845,0.120983474,1.1547002,-0.3123446,0.14277191,0.40776175,0.7196074,0.7608159,-0.011996387,-0.6825043,0.5358855,0.5540457
c_1_16_118,-0.40711614,0.39664525,-0.28527707,-0.5815981,-0.3479351,0.17731926,0.4209984,-0.48315272,1.0381485,-0.28406852,-0.9384277,0.27486196,-0.5230376,-0.39042673,-0.598898,0.9211732,-0.95238334,0.27211192,0.12195312,-1.1389523,0.04569217,-1.0965191,-0.026659254,0.1326896,0.78510255,0.24506941,-0.90745354,-0.568965,-0.12452336,1.3167644
c_1_16_119,0.7920455,0.3606981,-0.5932606,-0.109932356,0.64720833,-0.5502233,1.421501,-0.63221014,1.0721794,-0.019974802,0.13899855,2.8212454,1.520603,-0.34330478,0.58628064,0.5397092,1.5990999,-0.38726792,0.8903567,-0.14393501,2.332628,0.29948986,-0.15454175,0.5419382,0.8288492,0.70636886,0.6439524,-2.341955,0.11109254,-0.46170083
c_1_16_120,-0.1743523,0.3546436,-0.047869217,0.02919142,0.47425678,-0.16606335,1.2492105,0.21105875,0.6900169,0.21209712,-0.3173446,-0.12532632,0.350925,-0.24694562,-0.3017259,1.0914209,-0.28071204,-0.09551917,-0.078820124,-1.0046448,0.15351719,-0.704267,-0.84888047,-0.108388506,0.83366066,0.33976594,-0.29383025,-0.1832845,-0.35584936,1.1770363
c_1_16_121,-0.14583644,0.07869453,-0.23434995,-0.14834052,-0.4212242,-0.16351487,0.13991892,0.27122363,0.46447885,-0.72378653,-0.6396701,0.14311257,0.34726122,-0.90725935,-0.23682618,-0.0958209,0.67007583,0.95055896,0.96489507,-0.4647243,0.9111447,-1.0496353,-0.25322464,0.77933306,1.1899043,0.07683822,-0.0778419,-1.1898674,0.40215048,-0.5868294
c_1_16_122,-1.738958,-0.054475702,-0.7450275,-0.25852773,-1.169506,-0.5824033,-1.0676392,-1.7983227,-1.3249673,-1.5672805,-1.1603148,-1.8851693,-1.042558,-2.5032153,-1.2348142,-0.90513855,-0.3439468,-0.86931574,-0.90257037,-1.6838027,0.08781524,-1.5351077,-0.74261063,-0.3189507,-0.65228325,-0.34193856,-2.3387866,-1.3936489,0.27036878,-1.7358152
c_1_16_123,-0.7279902,0.011420714,0.018244157,-0.11221935,-0.7752524,-0.45412454,-0.6613933,-0.8744617,-0.50056386,-1.006282,-0.25711924,-1.4063452,-0.71571994,-1.4791662,-0.70340645,0.10386233,-1.0982144,-0.097872555,-0.2154022,-1.1705117,-0.2869257,-0.83461356,-0.23205702,-0.05543165,0.51971865,-0.34402037,-0.8599943,-0.75327,-0.29743168,-0.8970418
c_1_16_124,0.110884994,0.99931353,0.097483546,0.036530845,0.5309146,0.668404,1.2580808,-0.8003156,0.9084002,-0.627584,0.031327814,-0.41314074,0.45040858,-0.49877512,-0.48228267,1.2939901,-0.10990468,0.29632303,0.45293373,-0.5506281,0.35921642,-0.71278435,-0.8917978,-0.16262959,0.7246459,0.04226122,-0.15673874,0.2011714,0.48721224,1.4931077
c_1_16_125,0.5172713,0.83468246,-0.13750581,-0.90002054,-0.23228148,-0.069361724,0.5378084,-0.18997401,1.0444064,0.0064020813,-0.401121,0.16165105,0.73621786,0.036967993,0.6104307,0.42464954,0.78156734,0.36463723,0.5455178,-0.3826008,1.4877969,-0.03210414,1.2100853,0.89919245,1.3212197,1.5091943,-0.0009537321,-1.5207914,0.44575685,-0.07326829
c_1_16_126,0.24247985,0.33330646,-0.260547,0.23969668,0.094840385,0.27084023,0.50336456,0.023866413,0.67289466,0.034326542,-0.22508231,0.1340276,1.0073453,-0.17726198,0.39533406,0.038463376,1.4046103,0.13882923,0.91354746,-0.65994555,1.2560544,-0.22420892,0.023305193,0.19203842,1.3002725,1.2310131,-0.19686949,-1.2274181,0.34480494,-0.76783
c_1_16_127,-0.8002917,0.022194836,0.03524176,-0.41817155,-0.74768794,-0.6185101,-0.36040998,-1.2517965,-0.5227392,-1.2532991,-0.032365378,-1.2244751,-0.2380841,-1.9844918,-0.82578266,-0.22776271,-0.18723355,0.0013518626,-0.00056629506,-1.0473554,0.35593492,1.0655698,-0.9179796,-0.03373101,0.44348416,0.41734344,-1.2784241,-1.0825906,-0.014677061,-1.1888775
c_1_16_128,-0.16553842,0.13702264,-0.081672184,-0.40428978,-0.41897288,-0.73515606,-0.20812643,-0.23470138,-0.29739532,-0.36168686,-0.016683027,-0.67437387,0.30658105,-0.9814554,-0.835982,-0.4128258,-0.10431764,-0.13702874,-0.031304855,-0.84696054,0.99802,0.018745583,-0.46112368,-0.05543165,0.6435796,-0.5424153,-0.5501758,-1.0690063,-0.95164955,-0.56853694
c_1_16_129,0.11669023,-0.6685081,-0.26758477,-0.0117555745,0.36445946,-0.35170633,0.6780116,0.082066566,0.44310504,-0.32438552,-0.1904781,-0.5002754,0.63038087,-0.48824626,-0.48916242,0.7707577,-1.2469782,0.47352886,0.4164746,-1.3403268,-0.18554828,-1.174156,-0.15860383,-0.1717991,0.5415736,0.36543489,-0.6319695,-0.3246438,0.39123285,1.2901053
c_1_16_130,0.3107304,0.42611456,-0.30310988,-0.6253946,0.14630076,0.6414911,0.55874974,-0.3977745,0.6186568,-0.24165334,-0.32019097,-0.24326287,0.3944568,-1.0054606,-0.024795456,1.3116647,0.06266977,0.14310473,0.11731432,-0.93603,1.2257562,-0.88743055,0.3002666,0.43244493,0.8191978,0.08539697,-0.42679793,-0.047405977,0.55133927,0.5358258
c_1_16_131,-0.04053949,0.5672636,-0.20674047,-0.73245466,0.0856919,0.7896924,0.5685141,-2.0775433,0.9950794,-0.7330186,-0.7256482,0.48234528,-0.052069597,-0.7619564,0.3400728,1.2896236,-0.11551057,0.21675637,-0.24099848,-1.1578238,1.3540721,-0.8164403,-0.0038851257,0.6558631,0.6951019,0.14603971,-0.5522085,-0.47428438,-1.1273822,-0.02214231
c_1_16_132,-0.6745979,1.2717371,-0.22741583,-1.7962958,-0.085771605,0.21042798,0.11693384,-1.3307204,0.12984572,0.25092462,-0.6163257,-0.65814656,-0.115810275,-0.6272125,-0.2907638,1.1615611,0.88141805,0.6292557,-0.39066175,-0.69415265,1.50349,-1.0301992,-0.009555183,1.3161008,0.7834664,0.92915547,-0.57572454,-1.6073741,1.105255,-1.0768644
