cell_id,4-1BB,CCR7,CD123,CD127,CD138,CD14,CD15,CD163,CD31,CD38,CD45RA,CTLA4,FABP4,GITR,GZMA,GZMB,ICOS,IL-18,IgD,Ki-67,LAG3,Ms IgG1,PD-1,PD-L1,PD-L2,Rb IgG,TCF7,Tim-3,Vimentin,p53
c_1_1_70,0.7489434,0.5152906,0.86356527,-0.46231166,0.06285828,-0.09628916,1.4605857,1.9156348,0.8763726,-0.36484456,-0.29171434,1.0617043,0.12809679,1.2257146,0.94573075,-0.107799426,0.9911052,0.06779196,1.2000128,0.8592568,1.436787,1.9527173,0.7491157,0.8966575,1.0747406,1.6094149,0.9254454,0.4717047,1.7978957,0.32389483
c_1_1_71,-0.74542785,-0.7970442,-0.99879926,-1.074291,0.8471394,-1.2621039,-0.020905487,-0.51185364,-1.079238,-1.2206402,-1.0747068,-0.30616876,-0.49747533,-0.053133924,-0.11856062,-0.83295834,-0.41513243,-1.1422446,-0.83591485,-0.20645817,0.3014906,-0.38701496,-1.4988574,-0.769014,0.15926589,0.051657002,-0.5513286,-0.3485111,1.0047644,-0.6513384
c_1_1_72,-0.040433943,-0.8270081,-0.67249256,-1.1394063,0.05782645,-1.050983,0.38991207,-0.18817483,-1.13141,-1.2569501,-1.094649,-0.4967824,-0.58552355,-0.50978947,-0.33090526,-1.2022316,-0.13089168,-1.0750701,-1.155715,0.23127563,0.38369983,-0.06953653,-0.623408,-0.32953274,-0.505808,0.3388666,-0.5945958,-0.66856045,0.9915437,-0.665332
c_1_1_73,0.61465,-0.053026035,0.47313058,0.0010765523,1.7275883,0.21747728,0.5860355,0.15292245,0.16707857,-0.11073671,-0.2085001,1.0328752,0.9365096,0.7252054,0.7570237,0.6493137,0.69512326,-0.2694615,0.31582355,0.988102,1.0266943,0.82131314,0.24728273,0.77168846,1.0967896,0.9530925,0.15499912,1.0175431,0.6612149,0.5194792
c_1_1_74,1.0006536,0.3948001,1.2016103,-0.1181571,2.326634,0.2801996,0.9982428,1.022184,0.48252138,0.6058584,0.008405463,1.354322,0.8309917,1.5489331,1.1250361,1.0767735,1.0973862,-0.042704295,0.82823634,1.5588998,1.6476895,1.8582642,0.7997097,1.1594678,1.7365838,1.604116,0.65413463,1.256072,1.0661157,0.8499544
c_1_1_75,0.6514194,0.32587877,0.32781813,-0.8073708,0.7012718,-0.6130795,1.0661254,1.365266,0.39576036,-1.1873577,-0.13300957,0.58232814,-0.12946336,1.13795,0.54642034,-0.38682407,0.7284078,-0.34913334,0.5364594,0.8806531,1.3060547,1.8166162,0.18070771,0.6415246,1.0202036,1.355147,0.41042876,0.44005236,1.0312104,0.4505233
c_1_1_76,1.1536022,0.79831713,1.2971978,-0.14110944,1.3497107,0.02729991,1.7161725,0.99189985,0.33063683,-0.32490605,0.325626,1.4052753,1.2744538,1.450867,1.6393226,0.8194864,1.1841203,0.20826177,0.8928398,1.4037818,1.6530008,2.029873,1.0986453,1.458002,1.3891556,2.0037253,1.0132935,0.80343574,0.18429752,0.9828236
c_1_1_77,0.8477746,0.7597445,0.9724009,-0.34241635,2.051638,-0.28749385,1.5848436,1.4549506,0.5141199,-0.12285676,0.31990048,1.4276853,0.9313984,1.4080545,1.7189397,0.7862,1.131388,0.10415667,0.7767085,1.8835143,2.0628927,1.5979701,1.1341183,1.3098204,1.6494082,1.8591503,0.6318447,0.8559399,0.16772892,1.0252438
c_1_1_78,0.17459123,0.10479836,0.5899129,-0.35602748,0.9954512,-0.066065535,1.1401958,0.9869653,1.7284597,-0.4837376,-0.30044767,0.42600527,0.5451188,0.41759455,0.7071982,0.32855272,0.29961035,-0.7534399,0.7952599,0.72801614,0.7528139,1.3849661,-0.12510604,0.4786955,0.6975274,0.7872561,0.6240187,0.6390032,0.7599406,0.19035164
c_1_1_79,0.25463343,-0.18837257,0.44600734,-0.28457195,0.020709312,0.11976235,1.1228353,1.4811194,0.6731559,0.0422791,-0.6097408,0.34314895,-0.22830935,0.552264,0.6147093,0.0065898653,0.8936543,-0.40880576,0.86968,0.34540343,0.6993994,0.11980302,0.19799629,0.68279845,0.2638237,0.898453,0.1680636,1.3925754,1.747039,-0.006557234
c_1_1_80,-0.70448434,-1.0467795,-1.1486186,-1.2013692,-0.2436471,-1.5150896,-0.23790832,-0.2357292,-1.0846238,-1.2365863,-1.6456754,-1.0094779,-1.0902826,-0.5052455,-0.41005078,-0.9296129,-0.42846912,-1.6183082,-0.61536705,-0.62920475,-0.25058717,-0.79364425,-1.846363,-1.5827425,-1.6935467,0.4615877,-1.0253066,-0.55586606,1.067614,-1.4558842
c_1_1_81,1.6400642,1.5428214,1.8221792,-0.21729939,1.012113,0.18788669,2.5490584,2.336227,1.6333984,-0.32124332,0.676688,1.9319252,1.690354,2.013873,2.3663063,1.1158695,1.5438449,0.5636753,2.0246615,2.028593,2.5216887,3.1458762,1.4577806,1.9600552,2.1294608,2.2275236,1.7027578,0.63268095,0.42986816,1.5961344
c_1_1_82,1.3326378,1.0628022,1.5825263,-0.22677775,0.5601987,0.65553623,2.3934298,1.9790435,0.74187636,-0.48970938,0.2717917,1.4536241,1.7000418,1.5930597,1.5529699,0.70599324,1.3365668,0.3273191,1.6470422,1.7102835,2.1019874,2.7813694,1.2108823,1.4447848,2.14172,2.7132835,1.1053548,0.6339793,0.68193084,0.8421876
c_1_1_83,-0.021548491,-0.3849165,-0.20782346,-0.54322946,0.81773686,0.4551942,0.187432,0.7167982,1.5136462,-1.1260936,-0.54537064,0.3344759,0.051768526,0.6125188,0.39877012,-0.50308,0.48046803,-1.0952191,0.20670506,0.26576874,0.5435496,0.73448753,-0.34072974,0.21689133,0.69915223,0.5816989,-0.034062725,0.6122681,1.2845415,-0.24487612
c_1_1_84,0.71845037,0.41260082,1.0509176,-0.14295024,1.3767081,0.20049068,0.8764091,1.1409798,0.53100973,-0.5398875,0.82687724,0.87657434,1.6940415,1.2124686,0.7539456,1.521745,0.8936543,-0.07297843,0.90183836,2.2120209,1.4674937,1.1869391,0.5868359,1.0965134,1.0729302,1.5420703,0.8178182,0.4179118,0.4540123,1.0096104
c_1_1_85,0.28707653,-0.13547142,-0.0122270975,-0.5365284,0.43066895,0.9395163,0.60940176,0.06577218,1.2694404,-0.65048325,-0.37993914,0.7326006,0.12426302,0.42497417,0.23805062,0.043174036,0.69314504,-0.9774851,0.34964702,1.1623642,0.761791,0.070258655,0.11896329,-0.08737931,0.7104894,0.60188514,0.03663678,0.58213544,0.9025291,0.30658993
c_1_1_86,0.11081414,0.18890673,0.55835414,-0.45187888,0.17688976,-0.34141567,0.68219507,1.2299378,0.56612796,-0.36989522,-0.13235852,0.2928432,0.27882734,0.4950336,0.7488049,0.05968397,0.44648737,-0.15883349,0.48627347,0.7100836,0.6921229,0.818656,0.19885682,0.46279958,0.9208383,1.2062961,0.53740007,0.5888004,1.2353742,0.21272343
c_1_1_87,-0.38261858,-0.40071958,0.4945632,-1.1648898,0.15409495,1.1503762,0.17860244,0.7980893,-0.39450076,-1.0674378,-0.916444,0.079099745,-2.0631644e-05,0.16867845,0.5903478,-0.604896,0.5496928,-0.49212885,0.14752735,1.2892553,0.4700606,0.2403441,-0.08788642,-0.04579968,-0.26758406,0.66982883,-0.47199473,-0.45116386,-0.5159041,-0.31911385
c_1_1_88,1.7309808,1.5527875,2.3695982,-0.08545589,1.1786431,1.1614782,2.8303192,2.5364892,1.4240463,-0.38937098,1.0649002,2.21701,2.1872845,2.136847,2.2518992,1.5024827,2.016838,0.8231679,2.159418,1.9820673,2.741686,3.4757104,1.5541711,1.9675947,2.7473447,2.9288507,1.6203306,0.98419815,0.854032,1.0803472
c_1_1_89,0.48680294,0.047821812,0.46142295,-0.4038439,0.70077616,0.55511653,0.81535524,1.5784901,0.80074185,-0.40921837,0.0474937,0.73556095,1.283815,1.0493969,1.4278162,0.33889627,0.86168396,-0.29888016,1.0260214,0.85965514,0.9173858,1.4617248,0.33827057,1.0906911,0.7425476,1.3694291,0.51342356,0.37505764,0.93768466,0.565879
c_1_1_90,0.53484195,0.70647746,0.80376834,-0.5929009,0.24028373,-0.4063894,1.2262177,1.0633298,0.34460184,-0.80729765,-0.24810764,1.3142301,0.53984326,1.0471905,1.5335743,0.25558865,1.0587035,-0.33023483,1.032742,1.4690337,1.4813356,1.8003653,0.5519774,1.3217309,0.9042178,1.8549773,0.6959367,-0.0644359,0.75999105,0.6982257
c_1_1_91,-1.1038426,-1.4918257,-1.7007126,-0.9754256,-1.481285,-1.6837578,-0.87401986,0.2751575,1.308001,-1.3291259,-1.269014,-1.6481098,-0.53707117,-1.4964079,-1.5373387,-1.0689558,-0.7705083,-1.7032883,-0.33321288,-1.3940251,-1.3274273,-1.3039374,-2.16271,-1.2778028,-1.7767421,-1.5408158,-1.508296,0.78574383,1.6864619,-1.9820349
c_1_1_92,-0.58384115,-0.54298997,0.5949828,-0.6901428,1.4123144,0.5320001,-0.007765821,-0.3780589,-1.3870364,-0.8771316,-0.866198,-0.23303589,0.36359903,0.10467168,-0.6660705,-0.029047737,0.12094165,-1.099737,-0.3447377,1.1482594,-0.15482734,0.23324093,-0.32603952,-0.38447136,0.2390133,-0.10704037,-0.75473505,0.38251826,-0.32203153,-0.69045067
c_1_1_93,1.2551981,1.0614364,1.2372415,-0.31478298,0.50196093,0.3752199,2.187696,2.352864,1.1074672,-0.39734858,0.29190752,1.6473745,1.0399318,2.0713289,1.8003966,0.71273476,1.1781759,0.294398,1.4097426,1.5574914,2.1444683,2.8473818,1.2139523,1.7842166,1.839504,2.1262045,1.3467833,1.1303756,1.1658157,1.5525091
c_1_1_94,-0.3625245,-0.48412377,-0.40389428,-0.9089311,0.48695433,-1.2882742,-0.15431927,-0.6801556,-0.80440366,0.61055624,-0.4534189,0.045265723,0.082016185,0.13410382,-0.26327276,-0.962305,-0.008522918,-1.065105,-0.65782857,-0.22408782,-0.015550117,0.2474226,-0.9080465,-0.16540736,0.24305686,0.44973704,-0.4432233,-0.23480688,-0.056631163,-0.6366713
c_1_1_95,-1.474898,-1.5614567,-1.0900959,-1.6563114,-1.4122231,0.3225027,0.0085249515,-0.7518219,0.15278204,-1.2919128,-1.2040439,-2.1024752,-1.2312354,-2.0219727,-1.091786,-1.7005717,-0.97658056,-1.843414,-1.33519,-1.8824856,-1.1384096,-1.1283864,-1.8760362,-1.8035202,-1.7364646,-0.9101273,-1.0063242,0.5597981,1.0537134,-1.9955312
c_1_1_96,-0.16779462,-0.52758217,-0.38713455,-1.4630132,0.28724974,-0.987202,-0.011041558,-0.417788,-0.420544,-1.2866092,-1.1034598,-0.3262035,-0.044392567,0.4377052,0.11904731,-0.7353431,0.5432199,-1.0088985,-0.4260467,0.19673632,0.70467436,0.097088024,-0.54628444,0.12051712,0.36085895,0.50566036,-0.76166886,-0.5736516,0.34186623,-0.3482531
c_1_1_97,-0.8009797,-0.867092,-1.258126,-2.164585,-0.29529807,-1.814875,-0.57222015,-1.1323994,-1.243124,-1.9487071,-1.8746682,-0.36294442,-1.0416572,-0.8437063,-0.81308144,-2.187146,-0.21821153,-1.2451693,-1.4016557,-0.66870546,-0.72281784,-0.20645727,-1.5299077,-0.760595,-0.5096636,0.13059804,-1.0307714,-1.4209553,-2.3163116,-0.45297337
c_1_1_98,0.36392483,0.24446861,1.2674482,-0.85697,0.31717053,1.464231,1.1088245,1.5544806,-0.13408168,-0.71100795,-0.2615513,0.77471614,-0.19857891,1.0574653,0.39631695,-0.48759648,0.33661965,-0.5607793,0.42297974,0.32889685,1.5118028,0.8763202,-0.269454,0.4877221,1.2623932,1.6547416,-0.01791954,0.5087376,0.3132831,0.3438988
c_1_1_99,1.9909691,1.4500992,2.1156557,-0.033069134,2.3192725,0.5175212,2.697367,2.411808,1.5511457,0.5386687,0.73725635,2.1873062,1.5852208,2.2451766,2.2372506,1.4727306,2.066146,0.84430337,2.2713377,2.237952,2.8036,3.5597286,1.7740593,2.0763867,2.4839756,2.6671798,1.7949882,1.6140524,0.3733848,1.4370751
c_1_1_100,0.46392092,0.07008587,0.7065363,-0.74586207,1.0824172,1.437116,1.0498478,1.5090883,-0.30124822,-0.9806638,-0.19417338,0.6074298,-0.03911285,0.754903,0.5701933,0.26816243,0.70104456,-0.15142356,-0.032009173,0.73692274,1.3640194,1.5670564,0.2321199,0.44677716,1.1017079,1.4193387,0.28957847,0.70590043,-0.08996842,-0.09996311
c_1_1_101,0.53484195,-0.24474886,-0.47385028,-1.5089484,0.3215474,-1.1004227,0.62787825,0.4483851,-0.17373355,-1.2556654,-0.8165788,-0.18119381,0.5793957,0.45375687,-0.03619017,-0.9221418,0.38474616,-0.66566455,-0.16880512,1.0240308,0.6894708,0.63210493,-0.49528396,0.15935983,0.09233535,0.7476724,-0.58418846,-0.11305188,-0.0051379567,-0.16167212
c_1_1_102,0.06358658,-0.2704829,-0.11848179,-1.6957434,0.46176606,-0.9179573,0.7542966,0.05392525,-0.78955084,-1.5441781,-0.9811943,-0.26546878,-0.42616367,-0.051295184,0.3263842,-1.2041316,0.19944264,-0.67062736,-0.047633097,0.15878107,0.5655695,0.6056733,-0.13528858,0.10285684,0.51004744,0.6301733,-0.14866336,-0.6126281,-0.8272884,-0.6944037
c_1_1_103,1.1145259,1.1619434,1.8831683,0.4184423,0.23703255,0.27893618,2.0514913,2.6208773,1.9777815,0.035816744,0.87053394,1.7610022,0.6960147,1.5422208,2.002522,1.2364324,1.8121732,0.5235131,2.0697744,1.8712423,2.388609,2.3643484,1.1642436,1.3446075,1.9474549,2.4360178,1.4166472,1.3755434,2.1099775,0.8261897
c_1_1_104,-1.3222107,-1.0986443,-0.7832822,-1.2663893,-1.0280912,0.44937122,-0.80640286,0.20814958,-0.19791469,-1.5638499,-1.949176,-1.2051324,-0.8195881,-1.4583843,-1.1151196,-1.434205,-0.61635333,-1.8279747,-1.0704958,-0.54524875,-0.4548543,-1.2511324,-1.3017408,-1.4215468,-1.2787436,-0.7045678,-1.3506333,-0.28099576,1.4179798,-2.1780457
c_1_1_105,-0.99884844,-1.0175315,-1.0121309,-2.1951075,0.76611865,0.3037451,-0.7610385,0.38088772,-1.1598115,-1.4307189,-1.2661897,-1.3073175,-1.0210956,-1.0178876,-0.6598269,-1.2570851,-0.4189322,-1.4908772,-1.342853,0.0753837,-0.34225544,-0.30630946,-1.1142757,-0.9638079,-0.61046654,-0.37405357,-0.82545376,0.20130648,0.054856677,-1.0536878
c_1_1_106,-0.1341379,-0.3418512,-0.139213,-1.4279058,0.3311285,-0.8602771,0.24805412,-0.06925012,-1.154077,-1.2925775,-1.1276454,-0.17638732,-0.22009727,0.2765691,0.36788905,-1.1833268,0.09863356,-0.60667586,-0.27141398,0.55966395,0.61922866,0.13853785,-0.87644535,-0.14831878,0.41115895,0.672044,-0.1407647,-0.78476393,0.086993225,-0.54200613
c_1_1_107,0.99581736,0.5810685,1.407987,0.11720704,0.041813128,-0.027673153,1.6497571,2.0647051,1.2713233,-0.23796706,0.37893122,1.6232948,0.46699968,1.6718206,1.6701196,0.5505564,1.3554518,0.3527859,1.7459573,1.5308152,1.8889174,2.2554545,1.0217584,1.6088676,1.6414876,2.094224,1.2305846,1.081959,1.7504795,1.0055121
c_1_1_108,-0.70251334,-0.6183587,-0.75122505,-1.7577038,-0.0101785865,-0.94918066,-0.1938117,-0.2784431,-0.69044644,-0.8169312,-1.5604761,-1.1743041,-0.5112658,-0.20097837,-0.5843741,-1.0345365,-0.32279077,-1.2527336,-0.46953017,-0.90333444,0.6868144,-0.07782641,-0.99332273,-0.7987639,-0.45725995,0.42490155,-0.38717568,-0.023799893,1.1243935,-1.2292992
c_1_1_109,-0.9894181,-0.9057951,-0.74454236,-1.8076246,-0.89872396,-0.8167252,-0.40544924,-0.79574084,-1.2462096,-1.7160783,-1.8160312,-1.2134395,-0.9761578,-0.88752866,-0.9668784,-1.6257086,-0.65087664,-1.6216085,-1.0994308,-0.74569,-0.12257546,-0.52225053,-1.4824967,-0.66623527,-1.5113994,-0.27543566,-1.4083977,-1.194182,0.31349257,-1.2984887
c_1_1_110,1.4196587,1.194249,1.6689599,-0.3109557,0.1476536,1.465336,2.5260367,2.1147473,1.4332818,-0.093394615,0.55238557,1.6977377,0.8149653,1.5278507,1.7906234,0.6780388,1.410233,0.4238592,1.6055039,1.6508695,2.3922644,2.6478212,1.2190582,1.6771356,1.7857808,2.3000433,1.2109449,1.0052589,1.2845008,0.7628327
c_1_1_111,2.6337996,2.2423651,3.2690637,0.2961883,1.1694268,1.3061616,3.8565536,3.6276639,2.5353298,0.15221487,1.4461118,2.8715942,1.2695069,2.8731997,3.3919864,1.8959441,2.769159,1.4478108,3.3390555,3.0468125,3.665709,4.5732403,2.693177,3.0339208,3.45974,3.5189915,2.6586955,1.763632,1.7793832,2.400344
c_1_1_112,-0.5756225,-1.0414202,-0.7395451,-1.6057252,-0.8399252,-1.0813559,0.03428641,-0.50010365,-0.40668586,-1.0275162,-1.3384793,-0.6232833,-0.5963961,0.0037514814,-0.17487226,-1.6885049,-0.31025365,-0.9518435,-0.20862927,-0.47464156,0.4994917,0.16447693,-0.8438791,-0.47709295,-0.8733561,0.2126999,-0.83754796,-0.19178921,0.874284,-0.7513867
c_1_1_113,1.0672183,0.5556625,1.0906717,-0.20963301,-0.18402477,-0.026421374,1.697265,1.4199424,1.2762041,-0.15229063,-0.014236598,1.1216894,0.068197615,1.2884451,1.2362438,0.6060502,1.3694795,0.15832756,1.4393009,1.1378763,1.6092697,2.0630767,0.58330727,1.1237367,1.0815147,1.9839579,0.78265566,1.0255564,1.5464817,0.35099554
c_1_1_114,1.1595557,0.99226236,1.6757911,0.40607223,0.25619668,0.3723808,2.3908472,2.126524,1.6502329,0.22007601,0.9243669,1.7237366,0.89088345,1.4105421,1.9820333,1.4367642,1.3324922,0.6989076,2.05771,2.0481458,2.2099228,2.7963378,1.3478051,1.8886567,1.9459637,2.2042632,2.144161,1.158751,1.2970655,1.3819101
c_1_1_115,2.4942951,2.2908068,3.1259842,0.34588522,0.756158,1.0849197,3.720049,3.4190223,2.4017358,0.33021253,1.315409,2.87777,1.2603174,3.1582763,3.1045082,1.8225259,2.7574246,1.3369676,2.9077804,3.0793228,3.4757352,4.2753725,2.600718,2.9805222,3.2367952,3.419922,2.5193298,1.9818364,1.6764084,2.2706034
c_1_1_116,-0.71437556,-0.81541455,0.03433757,-1.3382753,-0.36664492,-1.4029095,0.25372246,-0.02424173,-0.3572038,-0.7932187,-1.1932666,-0.06795865,-0.5483507,0.02632813,-0.30985135,-1.307437,-0.013013118,-0.98059464,-0.44039664,-0.22817798,0.7476655,0.30660287,-0.7549226,0.26402226,0.058049954,0.7264323,-0.5171334,0.022082949,0.4979873,-0.35292795
c_1_1_117,-1.3049885,-1.5539773,-1.9124207,-1.9372575,-0.6299312,-2.055149,-0.5455338,-1.6716362,-2.065736,-1.9443394,-1.8180854,-1.1032931,-1.5069296,-0.7341105,-0.6085354,-2.0378172,-0.5472868,-2.0257504,-1.0736824,-0.91001844,-0.5381553,-0.9348799,-1.3601516,-0.69855356,-1.2428209,-0.33162862,-1.0445151,-1.7421662,-0.2660801,-1.7281195
c_1_1_118,-0.68975914,-0.8270081,-1.4681984,-1.3325276,-0.7228376,-0.7457512,-0.9776603,-1.5425748,-0.8612458,-0.67203665,-0.41898614,-0.6733915,-1.1918291,-1.200085,-1.0333605,-0.31898966,-0.55757296,-0.74466854,-1.8370993,-0.11666814,-0.5160848,-1.5998538,-1.6998535,-1.0396205,-0.659638,-0.725928,-1.1179347,0.49250746,1.0149055,-1.5155383
c_1_1_119,1.1846927,1.0634848,1.983989,-0.018232979,0.0031452342,0.21060102,1.9944103,1.8747866,1.4260311,0.1969405,0.4361179,2.0072014,0.8117422,1.9673555,1.7151282,1.0218533,1.7291406,0.400446,1.4114643,2.0912445,2.4148939,3.0218115,1.4172049,1.8875381,2.0206718,2.638644,1.4052113,1.7958614,1.3442326,0.84107506
c_1_1_120,1.4468731,1.3194085,1.8927888,0.59569335,0.3847335,0.16890697,2.4054313,2.1623785,1.5889475,0.3733243,0.74120665,1.8957258,0.90378034,1.7501903,1.7647392,1.2465518,1.6241844,0.7328353,2.1699886,1.9719895,2.4402866,2.2515473,1.3150712,1.5321853,2.2208745,2.406118,1.6997417,1.5000902,1.8220177,0.877453
c_1_1_121,-0.29064873,-0.62855566,-0.122124135,-1.0324813,-0.3720952,0.36073008,-0.024205238,0.28706616,-0.51392597,-0.9079034,-0.8889228,-0.65009916,-0.86398816,0.17971396,-0.36469954,-1.0275465,0.14569351,-1.1122382,-0.16369013,-0.49556577,0.0778741,0.28937706,-0.35896304,-0.508327,0.18849237,-0.0558554,-0.2874979,-0.027752696,0.16413048,-0.9122657
c_1_1_122,0.8098149,1.1967543,1.4466754,0.4206629,0.09473114,-0.15700427,1.4137213,1.9757053,1.2107469,0.4389368,0.64064497,1.2472392,0.12761797,1.2192712,1.3667266,1.327703,1.3385998,0.40842104,1.8113856,1.2014099,1.405135,1.7921902,0.83168846,1.1778946,1.5494465,1.651179,1.1270331,1.66876,1.9896185,0.33630136
c_1_1_123,-1.0059571,-0.90334725,-1.0762271,-1.5348456,-0.6710454,0.36929926,-0.48903832,-0.87539905,-1.3527751,-0.54021007,-1.2135397,-0.9651785,-0.9226731,-0.7106802,-0.68913305,-1.3004525,-0.5208298,-1.3965102,-1.4924623,-0.22408782,-0.41043076,-0.6784125,-1.1363208,-0.52506244,-0.55353814,-0.58542854,-0.7363891,0.2503675,0.308163,-1.0707701
c_1_1_124,0.8333091,0.33794624,0.3990212,-0.8431103,-0.28330797,-0.45112133,1.3130232,1.2981048,0.7176134,-0.9095123,-0.08182205,1.1456352,-0.017633324,1.1757052,1.5446805,-0.2962556,1.1511654,-0.15426892,0.76420754,0.97986346,1.8681612,2.0371377,0.7117788,1.0840158,1.2231532,1.6368473,0.6022996,0.48688906,1.2277597,0.758589
c_1_1_125,-0.9614514,-1.0018094,-0.5645665,-1.498505,-0.3262721,-1.3280602,-0.53233796,-0.89295846,-1.322757,-0.7690299,-1.400538,-0.3451407,-1.2134954,-0.3946568,-0.5310527,-0.6911815,-0.29603747,-1.0541164,-0.6364422,-0.9340716,-0.37718636,-0.59612626,-1.0791821,-0.3363181,-1.1556242,-0.18262938,-0.9146267,0.09449457,0.5561513,-0.8929696
c_1_1_126,1.1009644,1.02269,1.9079965,0.94656265,0.090852655,0.0512031,1.8595142,2.0261967,1.4457023,0.6300276,0.5239642,1.42461,0.5488779,1.2686224,1.3122859,1.5916797,1.4758515,0.6010545,1.9722682,1.8084888,1.8038006,2.0872712,0.8637631,1.1138797,2.166024,1.9897226,1.5995836,1.695786,1.8591537,0.7693737
c_1_1_127,-1.0689073,-1.3946271,-1.7362925,-2.5601544,-0.2704091,-1.299638,-1.2240237,-1.4629717,-1.3494022,-1.3788619,-1.8810923,-1.4293178,-1.0026125,-0.9157211,-1.1599487,-2.0550017,-0.8227467,-1.7316277,-1.6545537,-0.75364053,-0.43602782,-0.799583,-1.6998535,-1.1487862,-0.78347147,-0.44890684,-1.3707851,-0.9708518,0.18934502,-1.830887
c_1_1_128,-1.045622,-1.0931019,-1.6925925,-1.846626,0.117266096,-1.7645527,-0.8793282,-1.581604,-1.5230939,-2.007882,-1.7835482,-1.5164975,-1.5267186,-0.9405805,-0.80412877,-1.9746264,-1.0302023,-1.3951079,-2.0585563,-1.2554739,-1.0107397,-0.84773505,-1.3716617,-0.65225786,-1.3655268,-0.44140914,-1.5380136,-1.1701503,-0.6363247,-2.0659525
c_1_1_129,0.1450622,0.26408187,0.6670697,-0.069500685,0.14018236,-0.42320687,0.37938866,1.0328039,0.784459,0.8546668,0.35579014,0.21939865,0.6541248,0.1536898,0.642038,0.67270726,0.82818794,-0.5245351,1.3252021,0.4348361,0.92564917,0.75380373,-0.07497583,-0.21276838,0.65373117,1.1402806,0.92300344,1.7687083,1.7895007,-0.06544409
c_1_1_130,1.4741541,1.1302539,2.2485442,0.23667009,0.4288526,0.3566652,2.4020104,1.4260823,0.83319986,0.3854998,0.69604766,2.2205424,0.4048866,1.834757,1.7696952,1.3508605,1.7074609,0.5794849,1.8727348,1.9292915,2.174489,2.9567842,1.6361655,1.589484,2.1047256,2.5114768,1.7276752,1.8808353,1.6011972,1.0681198
c_1_1_131,-0.78225017,-0.7947633,-0.16264512,-1.1517478,0.85851866,0.23947142,0.24236801,0.107430406,-0.5257058,-1.0275162,-0.8533687,-0.28126287,-0.3083297,-0.3653925,-0.120147966,-0.6450504,0.18215965,-0.9774851,-0.18080992,-0.101228766,0.25989544,0.03129944,-0.5100737,-0.35509762,0.12179223,0.16048661,-0.3490708,-0.104535066,0.7851598,-0.86350584
c_1_1_132,-0.09099625,0.28231606,-0.054042514,-0.22040728,0.7029228,-0.9671601,0.059683893,0.6496086,0.48179337,0.7780888,0.2875152,0.37923375,0.16316065,0.5757445,0.18421176,0.8613065,0.53563696,-0.41017666,0.8367913,0.63849634,0.98826236,0.6350204,0.01780692,0.03202989,0.36467358,0.48917356,0.59132916,1.1800793,1.5482594,0.23485138
c_1_1_133,-1.0047703,-0.5981647,-1.5874115,-1.5456809,0.3920137,0.23973097,-0.80640286,-0.66978717,-0.94710016,-0.91366035,-0.99872035,-1.2082436,0.35017624,-1.1813624,-0.3700879,-0.37155515,-0.51277155,-0.91771936,-1.5802654,-0.66785693,-0.90262127,-0.9412515,0.01780692,-1.1386124,-0.806695,-0.94887424,-1.2254499,1.3278174,0.8496603,-1.647981
c_1_1_134,-1.1550918,-0.6163272,-1.5695698,-1.390752,0.21215788,-0.9462056,-1.0002623,-1.546868,-1.0241053,-0.6703906,-1.3237334,-1.2144805,0.31615758,-1.2189713,-0.85616034,-0.52140665,-0.79880327,-1.5873418,-2.0274088,-0.9157653,-0.88932765,-0.9033213,-0.83363,-1.0761715,-1.1556242,-1.0645044,-1.2788262,0.9365274,1.0082049,-1.3934616
c_1_1_135,-0.6868299,-0.36237255,-0.9426653,-0.72307336,0.02778031,-1.0439667,-0.40544924,0.9530284,0.19146128,-0.21119699,-0.5256616,0.048463605,-0.025983784,0.13410382,-0.11064395,-0.5717909,0.6469967,-1.1434119,0.6465614,0.4524518,0.057895884,0.282445,-0.63129044,-0.2959464,0.0013918611,-0.019959448,-0.088055596,0.2860269,1.5598545,-0.44106704
