cell_id,4-1BB,CCR7,CD11b,CD123,CD138,CD14,CD163,CD40,CD68,CTLA4,FABP4,FOXP3,GITR,GZMB,ICOS,IDO1,IL-18,IL-1b,IgD,Ki-67,LAG3,LAMP1,PD-L1,PD-L2,STING,VISTA,Vimentin,iNOS,p53,pan-RAS
c_1_39_69,-0.27023923,1.4120388,1.2793545,0.0069991197,-0.8270669,0.6266836,0.02261872,0.51519877,-0.24159314,-0.015800785,-0.1374144,-0.41120252,-0.25827664,0.18897417,1.676287,-0.55579776,-0.17507502,-0.9826816,-0.29487494,0.5287516,-1.4980487,-0.98971415,-0.47716796,-0.5951926,-0.08055196,-0.33693954,0.6237175,-1.3448039,-0.62050813,-0.5693468
c_1_39_70,-0.08978738,1.2494391,0.74093074,-0.42283922,-1.6183202,-0.32163155,-1.1837088,0.71593904,0.12327054,-0.38519588,-1.1717571,0.21254347,-0.8281769,-1.3359374,0.38129285,-0.7450541,-0.09880573,-0.31915292,-0.6558244,-0.035385303,0.19837825,-0.13853776,0.45746142,-2.0957193,-1.9149868,-0.68313956,-0.16270763,-0.7413592,-1.1059268,-1.5027131
c_1_39_71,-1.1000496,-0.47252306,-1.2717794,-0.8935726,-1.043108,0.25567922,-1.1117365,0.689616,-0.089477785,-0.36914137,-1.331424,-0.272327,-0.8261131,-1.2173568,0.5258789,-0.13859488,-0.15935265,-0.6865789,-0.73583996,-0.012131809,-0.46112856,0.71579623,-0.31701404,-0.7391811,-0.6783916,-0.22580525,0.21961568,-1.1358376,-0.4217666,-1.2370136
c_1_39_72,0.18143332,0.13532805,0.23357132,-0.025053144,-0.49541268,0.79622245,-0.4083563,0.25497308,0.3152592,0.020645814,-0.34729394,0.6565256,0.2876803,0.1352302,1.0914885,0.21370986,0.16660261,-0.307032,-0.37550938,0.042218372,0.56311,0.41880673,0.13016699,-0.066518076,0.18660046,0.2192355,0.9291896,-0.31342882,-0.14274488,0.442696
c_1_39_73,1.6837997,1.5313027,2.7115908,1.9744885,1.0061852,0.72870857,2.6357858,1.6254166,1.1826817,2.456089,1.3414191,2.0673974,2.6726599,0.69179475,2.5410619,0.104097806,1.829565,2.3701563,1.5498792,1.9099675,2.4777305,0.75870305,2.4574995,2.8153327,-0.40221402,1.2088681,-0.12931189,1.7227165,2.6082542,0.85172784
c_1_39_74,-0.89762497,-0.395934,-0.33110195,-0.8011741,-0.43280327,0.23641945,-0.060663186,0.27588752,0.8426781,-0.15475783,-0.3820616,0.33827963,-0.403867,-0.26070854,0.5604666,0.69655085,0.17536663,-1.135606,-0.03257403,-0.002773483,-1.0346614,1.1560799,-0.57465297,-0.3483535,0.18591939,-0.6418322,1.1217145,0.037048317,0.10302145,0.09884512
c_1_39_75,-1.1038797,-0.9506952,-0.74609035,-0.931085,-1.198613,0.64479077,-1.7133167,0.37576407,0.24055989,-0.5492108,-0.99168193,-0.8317074,-1.3997595,-0.9443926,1.9930173,-0.77470875,-0.73733646,-1.7058179,-0.95995,-1.242772,-1.4337183,-0.57450384,-0.899914,-1.6034236,-0.45738354,-1.0641326,0.43899253,-0.3566483,-1.0918723,-0.9151509
c_1_39_76,-0.8872754,1.2038164,0.09769915,-0.6638086,0.01791553,-0.17447923,-0.6990656,0.48319572,0.27064264,-1.403633,1.4564649,-0.22737563,-1.3271903,1.0102828,-0.4314819,0.13767134,-0.38101035,-1.2035466,-1.1314363,1.6365604,-1.7327284,-0.5125121,-1.4845157,-1.0194675,0.102292396,-1.0233853,1.2078627,-0.5102639,0.26271334,0.02060871
c_1_39_77,0.5351777,0.19149947,0.1720885,0.022115897,0.28498387,0.53878784,-0.5967902,0.53811955,0.2003717,-0.28885892,0.21390238,0.3752866,0.3911915,1.0816318,-0.14075592,-0.3997241,-0.25073677,0.011433421,-0.60009426,-0.5219536,-0.19953759,0.74140704,0.22999994,-0.221215,1.0155023,-0.007649421,0.6660718,-0.6904906,0.3751241,-0.0034204011
c_1_39_78,-0.263507,0.9849096,0.44591093,-0.2384063,-0.33915225,0.28458145,-1.1531134,0.6157703,0.10560409,6.5525427,-0.08752324,0.509368,-0.92571515,0.3598374,1.964834,-0.33519652,0.16785671,-0.33867726,-0.5500856,-0.28583622,0.7113489,0.7938912,0.16186042,0.3999111,-0.48614264,1.2635278,0.007273822,-0.04683666,-0.074534014,0.027652685
c_1_39_79,-0.03282627,-0.04940394,0.41691306,-0.2518516,-1.0243942,1.6808674,-0.18096648,-0.07203321,0.5095037,0.2597965,-0.6203248,-1.0243244,-0.1813171,-0.01808792,0.9621528,-0.14128272,0.00080541475,-0.90354556,-0.8554002,-0.78339386,-0.4224194,0.3001161,0.106166616,-0.83207405,0.4547615,0.089194566,-0.25041786,0.25514495,-1.5408584,-0.17206942
c_1_39_80,-0.24261239,-0.028948922,0.26755896,-0.8075088,-0.50849354,0.73330945,-0.9956721,0.19432779,0.4094295,1.3568465,-1.0763121,-0.45227984,-0.7922614,-0.66878533,0.60932624,0.33865538,-0.027453585,-0.6166331,-0.6558244,-0.19851139,-1.7304925,0.11578797,0.07791243,-1.0280421,0.008261876,0.21543603,0.21342206,0.23905121,-0.7202463,-0.21760572
c_1_39_81,-0.6102703,0.9849096,-1.1140803,-0.055973165,-0.6269529,0.17320329,-1.6986154,0.1462172,0.27064264,-0.21938653,-1.2157942,0.03942774,-0.64003783,0.078074224,0.6428614,-0.300942,-0.1894526,-0.75866,-0.49538073,-0.111859016,-1.1382964,-0.6771694,-0.6519455,-1.403718,-0.64317995,-0.3777825,-0.14946578,-0.32984236,-1.2307829,-0.35011315
c_1_39_82,0.44638905,-0.3844379,0.665833,-0.32020754,-0.47895122,0.2672162,-0.8226478,0.97875845,0.5723091,1.6941025,-0.21275476,0.03235567,-0.6643983,-0.009814309,0.722802,-0.5289348,0.04327518,0.32183623,0.5844402,0.34261295,-0.687661,0.50033015,0.118192285,0.3410946,-1.0026565,-0.23982945,0.30192313,-0.41137686,-0.085489556,-0.25785765
c_1_39_83,0.77962816,-0.85864,0.0038786866,-0.41922757,-0.74315923,-0.258987,-1.286236,0.7271537,0.17845583,-0.9293475,-0.5337727,-0.38681284,-0.7256637,0.52675414,1.1712033,-0.8231139,-0.028806902,-0.629071,-0.14004266,1.7483838,-0.8083454,0.17399538,-0.10199329,-0.43082553,-0.5462443,-0.30287692,-0.5428512,0.119536534,0.17848836,-0.62648046
c_1_39_84,1.7978013,0.82954234,1.1581742,1.7845709,-0.36775038,1.3660773,-1.3727379,1.5249456,1.2549601,0.028143287,-1.1539578,0.059143826,-1.0419308,1.0748029,0.27872506,0.3850016,2.416417,-1.2141746,-0.76329124,0.34207937,-0.86303365,1.861415,1.9606938,0.8721056,0.6878799,0.9766736,1.2036942,0.7193535,-1.3866565,0.8774361
c_1_39_85,0.6677377,0.032554623,0.3522558,0.31307554,-0.5786488,1.0440608,-0.102365054,0.66859114,0.8153061,0.024738261,-0.47563472,-0.05815102,-0.15222551,-0.3042471,-0.03051046,0.28544292,0.13378507,-0.10662405,0.33167103,0.8575249,-0.1314142,0.55850977,0.4467723,0.029961882,0.35570666,0.18093805,1.1934193,-0.49642178,0.67632663,-0.3159387
c_1_39_86,-0.96325076,-0.6607103,0.046952996,-0.5949999,-0.7228955,0.59488404,-0.8922293,0.101943135,0.18883367,-1.5545352,-1.0214533,-0.316351,-1.1102203,-0.10043215,-0.14658321,0.71298397,-0.022047,-1.1424854,-0.80524004,-0.8506487,-1.0077358,0.17046152,-1.2026162,-0.4677878,0.78742504,-0.5902451,0.799716,-0.014150473,-0.3510915,-0.23196436
c_1_39_87,-0.32233223,0.31692386,0.14958248,0.15412647,-0.37021887,0.48757347,-1.603074,0.33518937,0.4805627,2.587606,-0.5477377,0.22454867,0.0104618,0.29581422,2.753824,-0.1739136,0.25776145,-0.23558365,-0.6106834,1.3221632,3.001876,0.6612104,-0.033735394,-0.63944674,-0.053278685,-0.06854942,0.60444015,-0.26990464,0.6476949,-0.13701965
c_1_39_88,0.43634233,0.29096723,0.664911,1.1228054,0.02899923,1.2671942,-0.14966139,0.38976374,0.6853465,0.21480396,0.7028765,-0.28797868,0.2926901,0.40318733,1.1688225,0.718592,0.84538656,-0.6894201,0.052740052,-0.15143518,-0.54039276,1.3448105,0.33207417,-0.0031212368,1.1090298,0.5899966,1.5294545,-0.21891071,0.4420815,0.8988253
c_1_39_89,-0.23100585,-0.091031104,-0.3523848,-0.30293903,-0.18606287,0.04196241,-1.0894961,0.25700405,-0.2222416,0.41340274,-0.23607062,1.0958744,-0.13161471,0.46562526,1.1000568,-0.2404006,0.29142278,-0.8451274,-1.7474257,0.60020703,-0.62368613,-0.5343714,-0.93138313,0.2739087,0.034320265,-0.4592521,0.97826564,-1.9791528,-0.27508694,0.054072276
c_1_39_90,0.6871738,0.27521002,0.14122668,1.1208808,0.14946118,0.7873255,0.5493453,0.08924981,0.751566,0.46975055,0.3784438,0.938942,1.0844005,0.6347216,0.76328284,0.66182077,1.1741812,1.2875412,-0.19363661,0.63976777,1.3003147,0.36912876,0.6047972,0.9762427,0.64228296,0.26152807,0.9357715,0.1899665,0.065191984,1.416473
c_1_39_91,-0.0713827,0.9518361,-0.32355493,0.39984792,-0.26093197,0.71328783,-0.44914314,0.37113997,0.5508991,2.7439082,-0.57747054,0.09404455,-0.010788138,0.655186,1.8071225,-0.14622274,0.3771513,-0.5769939,-1.3898419,0.73972636,1.2789412,0.9430269,-0.00020276538,-0.35057995,0.7495176,1.5085014,0.3105837,-0.1459607,0.09518809,0.015115162
c_1_39_92,0.38412225,1.7185876,-0.4207773,-0.65584624,-0.29731432,0.08852986,-0.8031707,0.79108924,-0.11255233,-0.5786613,-0.5353205,0.3816231,-0.24119572,0.5301898,1.7482666,0.1668628,0.3817665,-0.58786285,-0.46566668,0.1371837,-1.3845874,0.19180211,-1.2407842,-0.40684193,0.7358569,0.15958261,0.81860715,-0.475838,-0.20580311,-0.10166113
c_1_39_93,-0.3918744,-0.36922455,-0.4065978,-0.2001566,-0.29731432,0.61952025,-0.14488482,0.38519117,0.5089809,0.19008423,0.34021425,0.57787615,-0.3743663,0.49148366,0.068212695,0.22326095,1.052134,0.27127737,1.5797197,0.2655684,0.39121687,1.223907,0.13414818,0.2739087,0.030090043,0.92860544,1.1616925,0.06838626,-0.099041246,0.6529756
c_1_39_94,0.58695155,0.79539615,0.48460928,2.8928542,0.148806,0.5719173,0.15121982,0.29449144,0.78482443,0.32938936,-0.25543308,0.7881751,-0.30836046,2.7475994,0.76466733,0.42535153,0.8835547,0.50705284,0.15559143,-0.38704875,0.6910663,0.047953032,-0.21198379,0.38892737,-0.15604275,0.53243417,0.97105867,-0.73356736,0.11082977,-0.6084762
c_1_39_95,-0.29483628,0.33231822,-0.16708368,0.77407235,-0.34321576,-0.047842994,-1.122943,1.1584277,0.25477022,1.622666,-0.34154508,0.6050993,-0.13408104,0.9603469,1.0890362,-0.29696235,0.62565696,0.25513414,0.6133477,-0.14081283,0.17449751,0.26110846,0.6995486,0.07123039,0.13934155,0.60673356,0.35789585,-1.2076749,0.83910966,-0.12073027
c_1_39_96,0.33300146,1.2147483,1.081655,1.0594836,-0.41846633,1.3270395,-1.4892789,1.0710745,0.6499701,-0.51331186,-0.19642277,0.10097827,-0.2832159,0.37146038,0.38767424,0.15842184,0.797839,-0.75427234,-1.0383795,-0.2598371,-0.74576735,0.24803346,-0.31701404,-0.5432672,-0.7129378,0.3093953,0.58932114,-0.18563154,0.027575612,0.22358711
c_1_39_97,1.6286865,1.343127,0.5849503,-0.0482065,-0.8020665,1.0025854,-1.1952943,0.9146158,0.6577751,-0.12343223,-0.47563472,-0.9284555,-0.22505605,0.655186,0.93109936,0.4631519,0.19404525,-1.2771437,-0.8099593,-0.08521406,-1.1119825,0.30160427,0.108174525,-0.779347,-0.43992215,0.1291305,-0.15044591,0.56192786,-0.43244833,-0.5037503
c_1_39_98,0.77162516,0.8912714,0.70870125,1.7853047,0.096407875,0.6958588,0.057664704,1.2175183,0.74270076,1.5084764,0.14239664,0.79261744,1.1606822,0.30695355,1.7958313,0.0068326374,1.1324255,1.2137866,0.48077422,1.3498397,1.5633247,0.03841659,1.3420266,0.38977394,-0.9898302,0.7666323,0.12898596,0.43783227,0.50725657,-0.52096534
c_1_39_99,1.3702505,0.7765819,1.0491475,0.9401741,0.07889618,2.1286042,0.8721999,0.6630954,0.8573383,0.99803436,0.9779908,0.23385416,0.5687125,0.5920125,0.9440816,0.6744473,1.0271881,0.78163826,0.17800799,0.44170767,1.01308,0.09411317,1.0847802,0.5000553,0.40658638,1.4495308,0.6281789,0.23714904,0.5538857,0.30899277
c_1_39_100,0.47506928,0.5451731,-0.5162891,-0.096762486,-0.46346447,0.26602617,-0.11880187,0.3845033,-0.22520745,-0.17463334,-0.79243016,-0.4655404,-0.37970883,-0.09022391,0.44599658,-0.044452466,-0.12397639,-0.5987813,0.5482364,-0.46073163,-0.66566736,-0.14670181,-0.48948413,-0.81350183,-0.2994427,-0.012923824,0.7895268,-0.1459607,-0.21914692,-1.1162483
c_1_39_101,0.24826488,2.685415,0.12802635,-0.3798486,0.13499369,0.45141235,-0.4218669,0.607546,-0.029835088,0.22047316,-0.088824116,1.0007975,-0.6958653,0.35765293,0.59903634,0.57848483,-0.10577262,-0.92386705,-0.20727895,1.3491598,-0.51965106,0.004825438,-0.23449408,0.11937131,0.31857914,-0.107911795,0.86843663,0.18019763,0.017878188,0.98404527
c_1_39_102,0.40348813,2.203563,0.9467509,0.7584998,-0.30370104,1.166438,-1.8242842,1.1248227,0.376281,0.5108993,-0.13344021,-0.2926894,-0.1209515,0.8251272,1.1352625,0.22994626,0.48789158,0.45247173,-0.46370247,0.18004014,-0.49089932,0.09181193,0.33578613,-0.07053037,-0.34585938,0.40817398,-0.099790774,-0.76176405,-0.38140345,-0.086434454
c_1_39_103,0.030556526,0.48640507,-0.959555,0.6501322,0.08024795,0.3261263,-1.8819729,0.5326323,0.4985006,1.6400154,-0.2568214,0.85849935,-0.90871066,0.7273081,1.8839453,-0.33061835,0.34343827,-0.058255114,-1.062565,0.25228024,2.0105598,0.32812932,0.18149325,-0.17178297,0.24027698,0.07808251,0.10147259,-0.69353616,0.71134686,-0.37781584
c_1_39_104,0.25021595,-0.48864898,-0.0089671835,-0.6321133,0.015136326,0.19892067,-1.3187835,0.09069856,0.17661934,-0.18203604,-0.63316125,-0.49223045,-1.1375123,0.39241058,3.3155606,-0.8119131,-0.41700757,-0.5987813,-0.0450859,1.0372342,-0.4237442,0.36273414,-0.18298048,-1.4585646,-0.7727924,-0.84738034,-0.17367491,-0.12985422,-0.38712928,-1.199138
c_1_39_105,-0.023115385,0.67520016,-0.39407685,0.16410206,-0.41342762,-0.44264647,-0.15684558,0.9052659,0.17171359,1.5919156,-0.6235282,0.5968396,0.25527865,-0.27877074,1.50953,-0.37076384,0.26501203,-0.45290044,0.31492063,1.3166549,0.33118954,0.029416613,0.34319568,0.10530099,-1.1454405,-0.14238803,-0.1772215,0.8203382,-0.4402467,-0.021304928
c_1_39_106,0.09621286,3.8137164,-0.36618644,0.23004922,0.05920438,1.2116526,-0.6144918,0.85413456,0.08522981,0.8124403,-0.3372419,0.114799656,-0.9524751,0.8883625,1.3629234,3.8859866,-0.2954304,-0.91603076,-0.4913913,-0.12892275,-0.24477282,-0.30507225,-0.26402143,0.13243806,0.6318312,-0.103502505,0.02960433,0.090031095,0.7338143,0.7112089
c_1_39_107,0.31293854,-0.540004,0.10136289,-0.5853263,-0.59040236,0.843522,-0.37892625,0.30259037,-0.25509515,1.0135682,-0.813053,-0.33700418,-1.0944118,0.48591152,3.606421,-0.3311264,0.8967805,-0.71084046,-0.93452144,-0.690822,-1.0027193,0.16609949,-0.46245834,-1.0713298,-0.75676966,-0.06097799,0.076595545,-0.11615286,-1.279812,-1.0325016
c_1_39_108,-0.011968908,0.3284824,0.13403699,-0.2518516,-0.67630184,0.10899172,-0.33942732,0.9587554,0.20641914,2.8179317,-0.59801465,0.6680964,-0.096486114,-0.28148964,2.6734533,-0.17942101,-0.09463499,-0.07792244,-0.47947434,1.1369312,0.524408,-0.10237576,0.23192376,-0.37069926,-1.3850722,0.42118448,-0.5638082,0.23905121,0.0048880875,-0.52442354
c_1_39_109,1.1203457,1.9234372,0.5106648,0.93187165,0.046896234,1.2069459,-0.3842477,1.2048237,0.80625343,-0.23448738,-0.08622358,0.030939598,-0.29619622,0.11709353,0.02842921,2.2533908,0.27584955,-0.14694895,-0.30386484,-0.6322749,-0.37908784,-0.3004973,0.264427,0.38892737,0.5234951,0.107256845,0.7607645,0.96176004,0.583629,0.6696767
c_1_39_110,1.8962516,-0.107304454,0.21520738,-0.56417686,-0.8645779,1.5204494,-0.8555034,0.08634689,1.4338771,1.0276457,-0.42174733,-0.822382,-1.0508003,-0.44848576,1.4101491,0.35393828,0.48457193,-1.0745814,-0.73130333,-0.8461012,-1.4757478,1.891471,0.150016,-0.13246755,1.2372962,-0.14575367,1.8287194,-1.4425573,-0.76219857,-0.5254129
c_1_39_111,0.70901054,-0.3133025,0.3747498,0.14554363,-0.475501,0.08984295,0.21681045,0.95861,0.8972416,-0.12270852,-0.18019466,0.32025546,-0.589028,-0.4988448,-0.28832656,-0.3619234,-0.6323151,-0.016195757,0.102699295,-0.46762204,-0.5237858,1.0365769,0.06775356,-0.307496,0.3342806,0.018531566,0.3342204,-0.16219947,0.030799342,-0.31729618
c_1_39_112,-0.60229504,-0.39785764,-0.22219524,0.09925327,0.022771398,1.0352714,0.9223568,-0.073352665,1.9956897,-0.1554909,2.6259153,0.4886412,0.10619913,0.19128874,-0.18378693,0.60914713,0.76927626,0.024076784,0.0059944517,0.2600415,0.3758638,2.6212206,-0.123658635,-0.05451727,0.68102425,0.31666705,1.5527953,-0.5033306,0.012203084,1.2910521
c_1_39_113,1.5987278,1.1706125,-1.5814779,-0.103098385,-0.56068265,0.09900762,-0.5850691,0.70355755,0.35613713,0.32938936,-0.31725407,0.6853724,0.7128885,0.80769753,0.43035856,-0.09448489,0.39441577,0.056430258,-0.2699314,0.3335281,0.20869036,0.13601747,0.17953636,1.2227396,-0.6794617,0.25220102,0.14264315,-0.8505022,-0.30169767,0.35055625
c_1_39_114,-0.4408378,-0.062109094,-1.2863054,-0.5756902,-0.6168433,0.37497395,-0.47954866,0.7760791,-0.33329606,0.9671323,-0.31867677,0.08987747,0.8037455,0.36202043,1.82117,-0.53415346,0.002143515,0.024076784,0.3045374,0.8233926,-0.093967244,-0.4535653,-0.61561793,-1.5008702,-1.164744,-0.7033659,-0.6619173,-1.0192283,-0.09056275,-0.7391312
c_1_39_115,-0.26098794,0.42563224,-0.8509751,-0.15438387,-1.5788441,0.80566436,-2.1715271,0.56738317,-0.033217233,0.51926905,-1.3505033,0.15453753,-1.5398436,-1.006498,0.5872276,-1.0161719,-0.8301317,-1.2607906,-0.2004453,-0.2914977,-1.2611879,1.3781515,-1.1680665,-1.5008702,-1.3563871,-0.17742132,-0.8034063,-1.5690016,-1.7600456,-1.1794465
c_1_39_116,-0.56093854,0.86494225,-0.22793406,0.19940086,-0.81103545,1.6114082,-0.34989026,0.009034646,0.3209847,-0.48882788,-0.6476795,-0.7216,-0.4719927,-0.3354842,1.276224,0.038624715,0.023455106,-0.80149794,-0.33659068,-0.16077115,-0.60224575,0.7527812,-0.17190304,-0.45039868,0.3233451,0.12219424,1.4589388,0.022252033,-0.68978786,-0.45813122
c_1_39_117,0.0027973505,1.0881369,0.43560255,3.6415339,-0.36364332,0.70801467,-0.5416699,1.2653463,1.5550599,-0.35637313,-0.5790453,0.88985026,-0.6565815,3.1426501,0.41462907,0.7055595,0.3151975,-0.2710373,-0.21413755,0.06709606,-0.6380829,0.7938912,0.4072341,0.06837156,-0.22647703,0.8871386,1.0397422,0.27764547,-0.87266463,0.32005593
c_1_39_118,0.18546636,1.6540668,1.5254204,0.6384413,-0.35708627,1.501934,-0.77747035,1.2027955,0.5173277,-0.39811563,-0.13211727,-0.034915626,-0.45824584,0.7857634,1.3193613,0.19118735,0.22855155,-0.83906156,0.024228202,0.38435116,-0.5655112,-0.18053983,0.2871528,-0.35726967,-0.10888728,0.54880416,0.54462034,0.22665441,-0.3690439,0.16499482
c_1_39_119,0.13032302,-0.26979542,-0.31753752,0.27938747,-0.13203599,0.63478947,-0.5388072,-0.18836747,0.1839564,2.1262102,-0.38790217,0.036600843,0.19755045,0.022229278,1.2830814,-0.03648083,-0.5596212,-0.24970084,-0.80759805,-0.15409835,-0.090485334,0.35296795,0.1161913,0.16298915,0.26503196,-0.3591217,0.7764523,-0.8921944,-0.643738,-0.1236454
c_1_39_120,-0.5033,0.03858985,-0.6182996,-0.43007836,-0.9788067,0.05806403,-1.1455312,0.5417642,-0.30382064,0.1708979,-0.19100225,0.02668702,-0.6158702,0.2257861,1.6998439,-0.4510856,-0.2463103,-1.5107749,0.14286257,-0.3416584,0.24140637,-0.35719943,-0.86597043,-1.2736396,-0.86047906,0.30575067,0.2951341,-0.22731856,-0.9956889,-0.51751214
c_1_39_121,0.27733785,1.9066223,0.21174575,0.47740299,-0.38177165,1.1939397,-0.22507198,0.8008324,0.8035296,-0.04016893,0.14239664,-0.50734437,-0.03218663,0.19283086,0.32805628,1.5464468,0.31401405,-0.54334843,-0.40191314,-0.70016384,-0.53900415,0.5187179,-0.22772215,0.19865514,0.14986631,0.33653873,0.5641916,-0.0012257575,-0.20314328,0.8627027
c_1_39_122,0.615328,2.4224057,0.44693908,0.34234282,-0.596757,1.3454642,-0.5388072,0.4418452,0.2741537,0.50249964,-0.7332115,-0.73424697,-0.88443166,-0.5115715,0.5723931,1.705352,0.28664142,-0.2087578,-0.93704885,-0.7249803,-1.0245305,0.84952915,1.9606938,1.3673482,0.29857674,0.7354311,0.78575885,-1.0282356,0.14104533,-0.60182375
c_1_39_123,-0.83407974,1.4458622,-0.72759384,-0.48877352,-1.1149687,0.28693658,-1.3476688,0.34468803,0.6000189,-0.5209603,-0.76011324,-1.2000544,-0.88443166,-0.8316651,0.064620905,-0.39335838,-0.030161442,-1.2917755,-1.1971208,-0.7693045,-0.9108803,-0.37635264,-1.2311947,-0.21697307,-0.07274674,-0.87705165,0.6792932,-1.0282356,-0.93998057,-0.58248675
c_1_39_124,3.8071449,1.8123031,1.882312,1.7326375,0.31749097,0.9655281,0.13450745,0.67424434,0.32555354,1.1756934,0.4721191,1.4567915,1.2954239,2.1020567,1.2978793,0.40390265,1.4304999,0.64429796,-0.222746,1.0243057,0.86557615,0.46744928,0.5827441,0.9128504,-0.07553776,1.1015695,0.77561355,0.7795498,-0.071172506,1.024499
c_1_39_125,0.26123822,0.52465177,1.0703746,0.6871732,-0.10549439,0.3674865,-0.27009305,0.46527246,0.05039325,1.1922644,0.039310742,-0.10071207,0.10391766,1.160145,1.177147,-0.14847383,-0.21553704,-0.8588336,-0.34578374,0.19661283,-0.07314745,0.7882922,-0.6001881,-0.23398262,-0.20651601,-0.27886984,0.5606996,0.10433003,0.12482162,-0.008572777
c_1_39_126,0.32925507,0.82664114,0.7568536,-0.42645615,-0.40254855,0.7210149,-0.6715198,0.52055734,0.26771238,0.59388465,-0.0043706773,-0.18306309,0.30197158,0.34670636,0.60932624,0.27320865,-0.036943868,-0.57157886,-0.72451955,-1.0695183,0.04056594,0.5204163,-0.019016901,0.4508613,0.6197212,0.2846732,0.25416252,0.082842514,0.14258482,-0.4856879
c_1_39_127,-0.2376301,0.07880145,-0.08781423,-0.205112,-0.7334878,1.3905069,0.9194383,0.092145815,1.25935,0.7715659,0.034356568,-0.21969074,-0.2944622,-0.5461148,1.3595977,0.20123856,0.15780877,-0.17307727,-0.7864796,-0.39000878,0.1577493,1.1195817,0.079939574,0.35998708,0.68642944,-0.34430858,0.64277846,0.6908234,-0.18284416,0.32728893
c_1_39_128,-0.49479538,1.1690159,-0.5497221,-0.060645204,-0.50499815,0.44315714,-0.6837192,0.48510122,-0.3286148,0.72590584,-0.8512973,0.29562703,-0.2165964,0.4585966,1.1842616,-0.19606376,-0.1479788,-1.0913749,-0.43448392,-0.93223596,-0.7791512,0.03721975,-0.26402143,-0.4712797,0.14798231,0.7234259,0.03288661,-1.3854892,-1.0677854,-0.42567438
c_1_39_129,-0.16034956,0.3589427,0.7132088,0.3647209,0.17423633,-0.027652273,-1.3435186,0.95366806,0.63427263,-0.4504845,-0.7466269,-0.72882,-0.89496386,0.3779782,-0.019360064,-0.55050457,-0.58474493,-0.9730444,0.9916005,-0.11644056,-0.71729106,1.1260755,-0.20974253,-0.4216636,0.3692375,-0.31255448,-0.1780598,-0.33746418,-0.11010765,-0.45572895
c_1_39_130,1.1245527,1.5687091,1.4999921,1.1770178,-0.15364338,1.1367964,0.6057604,1.0196301,1.1339792,0.27768806,0.71241194,0.56238353,0.66452765,1.2073483,1.6265355,0.36425656,0.5684412,1.2571936,0.037788104,0.7610493,0.93195325,1.0309825,1.585451,0.39653635,-0.21932687,0.85904723,0.4639109,0.09208017,1.0503333,0.3820097
c_1_39_131,0.5703962,0.41346917,-0.15042521,0.4623394,-0.41091236,0.11676711,0.22487146,1.0289924,0.22266047,1.0276457,-0.2596011,0.10097827,0.1953367,1.1794474,1.5809567,-0.18771942,0.60989136,-0.16054483,0.9834724,0.6694451,0.6731829,0.4921272,0.50508195,0.25351086,-0.84806347,-0.13232222,0.74913794,0.18313351,0.67137134,0.32350355
c_1_39_132,0.9226601,0.54743874,0.6050028,0.9638901,0.36390883,0.88961387,-0.2102699,0.73011583,0.94448394,1.6628431,0.8341572,1.2929142,0.31406668,1.5189587,2.0069988,-0.15887061,1.4946691,1.9888654,1.3325026,0.36489984,1.4990451,0.9491382,1.3537852,1.3430855,0.484408,0.7695806,-0.020876823,0.9807878,0.7003417,-0.12865235
